round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
3,2,0.5073,0.52168,0.52324,0.50349,0.5073,0.5073,0.5073,187.0,304.0,265.0,135.0,6.0,168.0,150.0,3.0,0.53211,0.66667,181.0,136.0,115.0,132.0,0.56206,0.57827,0.02995,-0.08839
3,3,0.5174,0.52608,0.52799,0.51231,0.5174,0.5174,0.5174,185.0,289.0,276.0,141.0,7.0,161.0,160.0,7.0,0.50149,0.5,178.0,128.0,116.0,134.0,0.55036,0.57051,0.04887,0.07051
3,4,0.51403,0.50039,0.50042,0.49612,0.51403,0.51403,0.51403,145.0,257.0,313.0,176.0,5.0,147.0,181.0,5.0,0.4497,0.5,140.0,110.0,132.0,171.0,0.45208,0.45016,0.00238,-0.04984
3,5,0.54882,0.5054,0.50524,0.50504,0.54882,0.54882,0.54882,112.0,191.0,377.0,211.0,8.0,107.0,202.0,9.0,0.35276,0.47059,104.0,84.0,175.0,202.0,0.33274,0.33987,-0.02002,-0.13072
3,6,0.54209,0.4963,0.49638,0.49616,0.54209,0.54209,0.54209,107.0,196.0,376.0,212.0,6.0,96.0,178.0,7.0,0.3554,0.46154,101.0,100.0,198.0,205.0,0.33278,0.33007,-0.02262,-0.13147
3,7,0.50617,0.49957,0.49954,0.49385,0.50617,0.50617,0.50617,156.0,267.0,295.0,173.0,8.0,143.0,166.0,7.0,0.46605,0.53333,148.0,124.0,129.0,166.0,0.47972,0.47134,0.01367,-0.062
3,8,0.60269,0.54331,0.52323,0.49262,0.60269,0.60269,0.60269,61.0,72.0,476.0,282.0,3.0,44.0,256.0,14.0,0.14826,0.17647,58.0,28.0,220.0,268.0,0.14983,0.17791,0.00156,0.00144
3,9,0.54658,0.53106,0.53265,0.52966,0.54658,0.54658,0.54658,159.0,230.0,328.0,174.0,6.0,126.0,180.0,4.0,0.41772,0.6,153.0,104.0,148.0,170.0,0.44696,0.47368,0.02924,-0.12632
4,0,0.57063,0.53332,0.53017,0.52837,0.57063,0.57063,0.57063,121.0,158.0,388.0,225.0,4.0,88.0,204.0,9.0,0.30164,0.30769,117.0,70.0,184.0,216.0,0.31857,0.35135,0.01693,0.04366
4,1,0.56004,0.51021,0.50996,0.5099,0.56004,0.56004,0.56004,107.0,188.0,392.0,204.0,1.0,115.0,226.0,12.0,0.32768,0.07692,106.0,73.0,166.0,192.0,0.33333,0.3557,0.00565,0.27878
