round,client,train_loss
1,0,448.46942130497524
1,1,464.66467163222177
1,2,435.5029696600778
1,3,453.15955577577864
1,4,466.00383680888586
1,5,460.47575994900296
1,6,437.28400456564765
1,7,464.7264407157898
1,8,466.0386201449803
1,9,447.89482962744574
2,0,11.208159467152187
2,1,11.245255361284528
2,2,13.146485451289585
2,3,12.69111454146249
2,4,12.59831109728132
2,5,11.041321917942591
2,6,12.429906463623047
2,7,12.767619153431484
2,8,9.925343574796404
2,9,11.297300583975655
3,0,9.562544659205846
3,1,8.515628119877407
3,2,9.19114772251674
3,3,9.14539670263018
3,4,8.743859570366995
3,5,10.454950680051532
3,6,10.042053617749895
3,7,8.627921806062972
3,8,8.413956921441214
3,9,8.597602374213082
4,0,8.623529427392143
4,1,8.210655416761126
4,2,8.019506072998047
4,3,9.551616089684623
4,4,8.047711195264544
4,5,7.9837508950914655
4,6,9.177486678532192
4,7,8.518594564710344
4,8,7.540988200051444
4,9,7.631494120189122
5,0,8.70755204132625
5,1,8.854427780423846
5,2,9.314733975274223
5,3,8.327031258174351
5,4,7.524302400861468
5,5,7.973167058399746
5,6,7.937986360277448
5,7,6.9942196709769116
5,8,8.08701945713588
5,9,7.114264556339809
6,0,8.943634911945887
6,1,8.775894212722779
6,2,8.59050897870745
6,3,6.947006586619786
6,4,6.598239830562046
6,5,8.303297165461949
6,6,7.82390706879752
6,7,10.225872141974312
6,8,6.85222738810948
6,9,8.0270852293287
7,0,7.66211974961417
7,1,6.99483437538147
7,2,7.053854152134487
7,3,7.375137976237705
7,4,8.842983436584472
7,5,8.023496743610927
7,6,8.058188029697963
7,7,6.707502685274396
7,8,7.572553171430315
7,9,6.871082966668265
8,0,6.717147098268781
8,1,6.613874564852034
8,2,6.679497691563197
8,3,7.115393441064017
8,4,6.552284152167184
8,5,8.227288470949446
8,6,7.111188956669399
8,7,6.922204875946045
8,8,6.486898020335606
8,9,6.759188100269863
9,0,7.279736539295741
9,1,5.632518492426191
9,2,6.726923963001796
9,3,6.96342008454459
9,4,6.56647869518825
9,5,7.566369949068342
9,6,7.1800333023071286
9,7,6.9474617276872905
9,8,6.036915097917829
9,9,5.951417636871338
10,0,6.311002540588379
10,1,6.229068371227809
10,2,6.096129928316389
10,3,6.267089414596557
10,4,7.014878354753766
10,5,5.892508390971592
10,6,6.912644038881575
10,7,6.711309950692313
10,8,5.61588796206883
10,9,5.337312626838684
11,0,5.733773354121617
11,1,6.444862341880798
11,2,5.622640248707363
11,3,5.709721578870501
11,4,6.423043152264186
11,5,7.3499299253736226
11,6,5.583321581568037
11,7,7.152408160482135
11,8,6.5772623947688515
11,9,5.807033668245588
12,0,6.243436557906015
12,1,5.635219829423087
12,2,5.017402264050075
12,3,5.575360121045794
12,4,6.309204224177769
12,5,5.847297290393285
12,6,6.206097343989781
12,7,5.518162458283561
12,8,5.253068000929696
12,9,5.058161970547268
13,0,5.361404708453587
13,1,4.579811014447894
13,2,4.673282599449157
13,3,5.280791228158133
13,4,6.885973075457982
13,5,5.186255325589861
13,6,4.841792944499424
13,7,5.161750159944806
13,8,4.934125709533691
13,9,4.507190019743783
14,0,4.694996053831918
14,1,5.398945999145508
14,2,4.572953605651856
14,3,5.63843970639365
14,4,4.538017201423645
14,5,6.280488862310137
14,6,5.3756679909569876
14,7,5.28933618749891
14,8,5.558210475104196
14,9,5.402387765475682
15,0,5.502129476411002
15,1,4.916034626960754
15,2,4.629322930744716
15,3,4.883690806797572
15,4,4.369778742109026
15,5,4.083896977560861
15,6,5.180916047096252
15,7,6.38848488671439
15,8,4.544159977776664
15,9,4.281506909642901
16,0,4.248577291624887
16,1,5.006903324808393
16,2,4.02120087827955
16,3,4.390029856136867
16,4,4.572309282847813
16,5,3.9032435417175293
16,6,3.9008074964795796
16,7,3.6987781422478814
16,8,4.1321183851787024
16,9,3.8319569655827115
17,0,4.405578965800149
17,1,4.041362474645887
17,2,4.129865132059369
17,3,3.9601680551256453
17,4,4.707375131334577
17,5,4.140478481565203
17,6,5.331502754347665
17,7,3.9895037991659983
17,8,4.034395483561925
17,9,4.062582649503436
18,0,3.3582195077623638
18,1,3.7218329395566667
18,2,3.527793332508632
18,3,3.420716765948704
18,4,3.456484878063202
18,5,6.0721367154802595
18,6,4.554788688250951
18,7,3.716398402622768
18,8,5.901748214449201
18,9,4.902386896950858
19,0,3.111476557595389
19,1,3.5668378336088997
19,2,4.026341334411076
19,3,3.325805367742266
19,4,3.465092970643725
19,5,3.54227100610733
19,6,4.303370698860713
19,7,3.217087309701102
19,8,2.6485977785927908
19,9,3.3504383819443837
20,0,2.909740059716361
20,1,4.8268092325755525
20,2,2.934595136983054
20,3,3.473848559175219
20,4,3.089313520703997
20,5,3.2085486565317427
20,6,2.9821100166865757
20,7,2.933513523851122
20,8,2.966107966218676
20,9,2.6877319046429227
