round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.73697,0.65533,0.6651,0.65954,0.73697,0.73697,0.73697
2,0.77915,0.73843,0.58777,0.59292,0.77915,0.77915,0.77915
3,0.78246,0.76222,0.58677,0.59071,0.78246,0.78246,0.78246
4,0.7867,0.76557,0.59798,0.60702,0.7867,0.7867,0.7867
5,0.7856,0.77727,0.59009,0.59526,0.7856,0.7856,0.7856
6,0.80015,0.77285,0.63533,0.65605,0.80015,0.80015,0.80015
7,0.81212,0.772,0.67713,0.70149,0.81212,0.81212,0.81212
8,0.81157,0.77899,0.66787,0.69299,0.81157,0.81157,0.81157
9,0.81562,0.78044,0.68044,0.7059,0.81562,0.81562,0.81562
10,0.81507,0.78309,0.67588,0.70168,0.81507,0.81507,0.81507
11,0.82004,0.78378,0.69252,0.71797,0.82004,0.82004,0.82004
12,0.81544,0.7886,0.67218,0.6985,0.81544,0.81544,0.81544
13,0.82391,0.78972,0.69954,0.72546,0.82391,0.82391,0.82391
14,0.82686,0.78472,0.71731,0.7399,0.82686,0.82686,0.82686
15,0.82759,0.78303,0.72323,0.74426,0.82759,0.82759,0.82759
16,0.82778,0.78286,0.72434,0.74509,0.82778,0.82778,0.82778
17,0.82962,0.78082,0.73717,0.75415,0.82962,0.82962,0.82962
18,0.83183,0.78432,0.74012,0.75733,0.83183,0.83183,0.83183
19,0.83201,0.78445,0.74074,0.75781,0.83201,0.83201,0.83201
20,0.83367,0.78635,0.74456,0.76112,0.83367,0.83367,0.83367
21,0.83422,0.78738,0.74493,0.7617,0.83422,0.83422,0.83422
22,0.83459,0.78829,0.74468,0.76181,0.83459,0.83459,0.83459
23,0.83514,0.78933,0.74505,0.7624,0.83514,0.83514,0.83514
24,0.83643,0.79084,0.74788,0.76488,0.83643,0.83643,0.83643
25,0.83643,0.79119,0.74714,0.76446,0.83643,0.83643,0.83643
26,0.83625,0.79073,0.74726,0.76441,0.83625,0.83625,0.83625
27,0.83717,0.79154,0.74985,0.76648,0.83717,0.83717,0.83717
28,0.83772,0.7928,0.74973,0.7668,0.83772,0.83772,0.83772
29,0.83735,0.79211,0.74948,0.76641,0.83735,0.83735,0.83735
30,0.83717,0.79259,0.74763,0.76525,0.83717,0.83717,0.83717
31,0.83791,0.79375,0.74861,0.76631,0.83791,0.83791,0.83791
32,0.83846,0.79396,0.75071,0.76786,0.83846,0.83846,0.83846
33,0.83993,0.79615,0.75293,0.77011,0.83993,0.83993,0.83993
34,0.83901,0.79525,0.75058,0.76818,0.83901,0.83901,0.83901
35,0.83846,0.79444,0.74972,0.76731,0.83846,0.83846,0.83846
36,0.83791,0.79387,0.74837,0.76617,0.83791,0.83791,0.83791
37,0.83883,0.7959,0.74849,0.76688,0.83883,0.83883,0.83883
38,0.83901,0.7955,0.75009,0.76791,0.83901,0.83901,0.83901
39,0.83864,0.79443,0.75059,0.76792,0.83864,0.83864,0.83864
40,0.83883,0.79577,0.74873,0.76702,0.83883,0.83883,0.83883
41,0.83846,0.79469,0.74923,0.76704,0.83846,0.83846,0.83846
42,0.83864,0.79542,0.74861,0.76683,0.83864,0.83864,0.83864
43,0.83957,0.79694,0.74972,0.76809,0.83957,0.83957,0.83957
44,0.83938,0.79659,0.7496,0.76789,0.83938,0.83938,0.83938
45,0.83901,0.79587,0.74935,0.76749,0.83901,0.83901,0.83901
46,0.83864,0.79516,0.7491,0.7671,0.83864,0.83864,0.83864
47,0.83864,0.79554,0.74836,0.76669,0.83864,0.83864,0.83864
48,0.83828,0.79483,0.74812,0.76629,0.83828,0.83828,0.83828
49,0.83901,0.79488,0.75132,0.76858,0.83901,0.83901,0.83901
50,0.83846,0.79361,0.75145,0.76826,0.83846,0.83846,0.83846
