round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
2,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
3,0.76239,0.84579,0.52452,0.4793,0.76239,0.76239,0.76239
4,0.78799,0.80476,0.58823,0.59175,0.78799,0.78799,0.78799
5,0.80696,0.80581,0.63691,0.65917,0.80696,0.80696,0.80696
6,0.82391,0.79106,0.69806,0.72432,0.82391,0.82391,0.82391
7,0.82575,0.78357,0.7146,0.7374,0.82575,0.82575,0.82575
8,0.82483,0.80486,0.68831,0.71691,0.82483,0.82483,0.82483
9,0.82888,0.79631,0.70952,0.73566,0.82888,0.82888,0.82888
10,0.82538,0.81602,0.68201,0.71171,0.82538,0.82538,0.82538
11,0.8298,0.7975,0.71137,0.73753,0.8298,0.8298,0.8298
12,0.83017,0.8031,0.70668,0.73431,0.83017,0.83017,0.83017
13,0.83091,0.80047,0.71186,0.73853,0.83091,0.83091,0.83091
14,0.83201,0.81251,0.70395,0.73329,0.83201,0.83201,0.83201
15,0.8322,0.8096,0.70704,0.73574,0.8322,0.8322,0.8322
16,0.8322,0.81394,0.70334,0.73292,0.8322,0.8322,0.8322
17,0.83109,0.81945,0.69593,0.72643,0.83109,0.83109,0.83109
18,0.83017,0.82048,0.6926,0.7232,0.83017,0.83017,0.83017
19,0.83183,0.80447,0.71074,0.73826,0.83183,0.83183,0.83183
20,0.83183,0.81288,0.70309,0.73252,0.83183,0.83183,0.83183
21,0.82741,0.82172,0.6841,0.71451,0.82741,0.82741,0.82741
22,0.83275,0.80738,0.71086,0.73889,0.83275,0.83275,0.83275
23,0.83533,0.80451,0.72246,0.74858,0.83533,0.83533,0.83533
24,0.83017,0.81658,0.69532,0.72544,0.83017,0.83017,0.83017
25,0.83404,0.81531,0.70777,0.73735,0.83404,0.83404,0.83404
26,0.83588,0.80696,0.72159,0.74834,0.83588,0.83588,0.83588
27,0.83422,0.80871,0.71431,0.74225,0.83422,0.83422,0.83422
28,0.83459,0.80651,0.71777,0.74491,0.83459,0.83459,0.83459
29,0.83422,0.80772,0.7153,0.74296,0.83422,0.83422,0.83422
30,0.83386,0.80421,0.71777,0.74446,0.83386,0.83386,0.83386
31,0.83275,0.81712,0.70247,0.73255,0.83275,0.83275,0.83275
32,0.83478,0.80256,0.72283,0.74848,0.83478,0.83478,0.83478
33,0.83201,0.81371,0.70297,0.73253,0.83201,0.83201,0.83201
34,0.83367,0.80331,0.71814,0.74461,0.83367,0.83367,0.83367
35,0.83312,0.80708,0.71234,0.74018,0.83312,0.83312,0.83312
36,0.83293,0.80586,0.71296,0.74051,0.83293,0.83293,0.83293
37,0.83367,0.80559,0.71567,0.74289,0.83367,0.83367,0.83367
38,0.83275,0.80975,0.70864,0.73725,0.83275,0.83275,0.83275
39,0.83201,0.81193,0.70445,0.73367,0.83201,0.83201,0.83201
40,0.83238,0.80666,0.71037,0.73831,0.83238,0.83238,0.83238
41,0.83551,0.80266,0.72529,0.75058,0.83551,0.83551,0.83551
42,0.83257,0.80925,0.70852,0.73706,0.83257,0.83257,0.83257
43,0.83551,0.80016,0.7285,0.75267,0.83551,0.83551,0.83551
44,0.83201,0.80495,0.71087,0.73846,0.83201,0.83201,0.83201
45,0.83257,0.80614,0.71148,0.73923,0.83257,0.83257,0.83257
46,0.83201,0.81222,0.7042,0.73348,0.83201,0.83201,0.83201
47,0.83349,0.8022,0.71876,0.74492,0.83349,0.83349,0.83349
48,0.83293,0.81136,0.70778,0.73671,0.83293,0.83293,0.83293
49,0.82925,0.81442,0.69421,0.72406,0.82925,0.82925,0.82925
50,0.82796,0.81775,0.68817,0.71833,0.82796,0.82796,0.82796
