round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.81801,0.77604,0.69463,0.71859,0.81801,0.81801,0.81801
2,0.83514,0.78822,0.74751,0.76378,0.83514,0.83514,0.83514
3,0.83864,0.79395,0.75157,0.76846,0.83864,0.83864,0.83864
4,0.83809,0.79473,0.7475,0.76582,0.83809,0.83809,0.83809
5,0.83901,0.79719,0.74688,0.76611,0.83901,0.83901,0.83901
6,0.84049,0.79782,0.75206,0.77003,0.84049,0.84049,0.84049
7,0.84067,0.79792,0.75268,0.7705,0.84067,0.84067,0.84067
8,0.84141,0.80125,0.74971,0.76938,0.84141,0.84141,0.84141
9,0.84104,0.79751,0.75514,0.7721,0.84104,0.84104,0.84104
10,0.83975,0.79629,0.75182,0.76937,0.83975,0.83975,0.83975
11,0.84104,0.79969,0.75095,0.76981,0.84104,0.84104,0.84104
12,0.84159,0.79748,0.75773,0.77387,0.84159,0.84159,0.84159
13,0.84049,0.79623,0.75527,0.77177,0.84049,0.84049,0.84049
14,0.84067,0.79634,0.75589,0.77223,0.84067,0.84067,0.84067
15,0.84012,0.79637,0.7533,0.77044,0.84012,0.84012,0.84012
16,0.84104,0.79825,0.75366,0.7713,0.84104,0.84104,0.84104
17,0.8403,0.79772,0.75144,0.76956,0.8403,0.8403,0.8403
18,0.84012,0.79625,0.75354,0.77057,0.84012,0.84012,0.84012
19,0.84085,0.79704,0.75527,0.77203,0.84085,0.84085,0.84085
20,0.84049,0.79695,0.75379,0.77097,0.84049,0.84049,0.84049
21,0.84067,0.79544,0.75786,0.77327,0.84067,0.84067,0.84067
22,0.83901,0.79183,0.75824,0.77228,0.83901,0.83901,0.83901
23,0.8403,0.79477,0.75761,0.77288,0.8403,0.8403,0.8403
24,0.84012,0.79476,0.75675,0.77229,0.84012,0.84012,0.84012
25,0.83957,0.79486,0.75391,0.77038,0.83957,0.83957,0.83957
26,0.83975,0.79453,0.75552,0.77137,0.83975,0.83975,0.83975
27,0.83883,0.7943,0.7517,0.76866,0.83883,0.83883,0.83883
28,0.84049,0.79308,0.76268,0.77562,0.84049,0.84049,0.84049
29,0.83993,0.79464,0.75614,0.77183,0.83993,0.83993,0.83993
30,0.83938,0.79441,0.75404,0.77032,0.83938,0.83938,0.83938
31,0.83791,0.78951,0.75849,0.77161,0.83791,0.83791,0.83791
32,0.83975,0.79592,0.75256,0.76978,0.83975,0.83975,0.83975
33,0.83975,0.79409,0.75651,0.7719,0.83975,0.83975,0.83975
34,0.83938,0.79498,0.7528,0.76965,0.83938,0.83938,0.83938
35,0.83938,0.79289,0.7575,0.77215,0.83938,0.83938,0.83938
36,0.83975,0.79409,0.75651,0.7719,0.83975,0.83975,0.83975
37,0.8403,0.79577,0.75539,0.7717,0.8403,0.8403,0.8403
38,0.8392,0.79256,0.75737,0.77196,0.8392,0.8392,0.8392
39,0.83938,0.79546,0.75182,0.76911,0.83938,0.83938,0.83938
40,0.83883,0.79418,0.75194,0.76879,0.83883,0.83883,0.83883
41,0.83864,0.79349,0.75256,0.769,0.83864,0.83864,0.83864
42,0.84141,0.7982,0.75539,0.77249,0.84141,0.84141,0.84141
43,0.83975,0.79387,0.757,0.77216,0.83975,0.83975,0.83975
44,0.83993,0.79639,0.75243,0.76984,0.83993,0.83993,0.83993
45,0.8392,0.79308,0.75614,0.77131,0.8392,0.8392,0.8392
46,0.83699,0.78991,0.75269,0.7679,0.83699,0.83699,0.83699
47,0.83883,0.79361,0.75318,0.76946,0.83883,0.83883,0.83883
48,0.83588,0.7849,0.7606,0.77124,0.83588,0.83588,0.83588
49,0.83643,0.78832,0.7538,0.7681,0.83643,0.83643,0.83643
50,0.8368,0.79096,0.74936,0.76595,0.8368,0.8368,0.8368
