round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
2,0.7587,0.87839,0.51589,0.46158,0.7587,0.7587,0.7587
3,0.80807,0.80585,0.63986,0.66285,0.80807,0.80807,0.80807
4,0.81967,0.80402,0.67352,0.70149,0.81967,0.81967,0.81967
5,0.82575,0.8093,0.68769,0.71684,0.82575,0.82575,0.82575
6,0.8298,0.79707,0.71186,0.73788,0.8298,0.8298,0.8298
7,0.83441,0.79895,0.72604,0.75037,0.83441,0.83441,0.83441
8,0.83128,0.81101,0.70297,0.73212,0.83128,0.83128,0.83128
9,0.83404,0.80466,0.71789,0.74466,0.83404,0.83404,0.83404
10,0.83072,0.81462,0.6984,0.72823,0.83072,0.83072,0.83072
11,0.83441,0.80513,0.71863,0.7454,0.83441,0.83441,0.83441
12,0.83367,0.80728,0.71394,0.74166,0.83367,0.83367,0.83367
13,0.83588,0.80764,0.72085,0.74783,0.83588,0.83588,0.83588
14,0.8333,0.81071,0.7095,0.73821,0.8333,0.8333,0.8333
15,0.8322,0.81072,0.70605,0.73499,0.8322,0.8322,0.8322
16,0.83367,0.81171,0.70975,0.73861,0.83367,0.83367,0.83367
17,0.83201,0.81371,0.70297,0.73253,0.83201,0.83201,0.83201
18,0.83072,0.81795,0.69594,0.72624,0.83072,0.83072,0.83072
19,0.83367,0.80679,0.71444,0.74201,0.83367,0.83367,0.83367
20,0.83072,0.80803,0.70384,0.73248,0.83072,0.83072,0.83072
21,0.82833,0.81858,0.68866,0.71893,0.82833,0.82833,0.82833
22,0.83349,0.80805,0.71259,0.74057,0.83349,0.83349,0.83349
23,0.83496,0.80279,0.7232,0.74884,0.83496,0.83496,0.83496
24,0.83146,0.81458,0.70062,0.73039,0.83146,0.83146,0.83146
25,0.83091,0.80882,0.70371,0.73249,0.83091,0.83091,0.83091
26,0.8333,0.80197,0.71839,0.74455,0.8333,0.8333,0.8333
27,0.83201,0.80749,0.7084,0.73665,0.83201,0.83201,0.83201
28,0.83367,0.80466,0.71666,0.74358,0.83367,0.83367,0.83367
29,0.83293,0.80538,0.71345,0.74087,0.83293,0.83293,0.83293
30,0.83293,0.80327,0.71568,0.74244,0.83293,0.83293,0.83293
31,0.82962,0.80981,0.6989,0.72803,0.82962,0.82962,0.82962
32,0.8357,0.8035,0.72492,0.75046,0.8357,0.8357,0.8357
33,0.8298,0.8077,0.70125,0.72997,0.8298,0.8298,0.8298
34,0.83386,0.80267,0.7195,0.74566,0.83386,0.83386,0.83386
35,0.83183,0.80472,0.7105,0.73808,0.83183,0.83183,0.83183
36,0.83238,0.80492,0.7121,0.73957,0.83238,0.83238,0.83238
37,0.83275,0.8035,0.71481,0.74172,0.83275,0.83275,0.83275
38,0.83183,0.80942,0.70605,0.73479,0.83183,0.83183,0.83183
39,0.83054,0.80864,0.70272,0.73152,0.83054,0.83054,0.83054
40,0.83257,0.80639,0.71123,0.73905,0.83257,0.83257,0.83257
41,0.83625,0.80279,0.72776,0.75267,0.83625,0.83625,0.83625
42,0.83238,0.80902,0.70815,0.73667,0.83238,0.83238,0.83238
43,0.83699,0.802,0.73146,0.75551,0.83699,0.83699,0.83699
44,0.83183,0.80597,0.70926,0.73718,0.83183,0.83183,0.83183
45,0.83183,0.80622,0.70902,0.737,0.83183,0.83183,0.83183
46,0.82907,0.81002,0.69705,0.72627,0.82907,0.82907,0.82907
47,0.83662,0.80424,0.72726,0.75258,0.83662,0.83662,0.83662
48,0.83109,0.80767,0.70531,0.73381,0.83109,0.83109,0.83109
49,0.83036,0.81647,0.69594,0.72604,0.83036,0.83036,0.83036
50,0.8298,0.81579,0.69483,0.72485,0.8298,0.8298,0.8298
