round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.75815,0.82842,0.51602,0.46264,0.75815,0.75815,0.75815
2,0.78578,0.82773,0.57811,0.57529,0.78578,0.78578,0.78578
3,0.8088,0.79596,0.64702,0.67108,0.8088,0.8088,0.8088
4,0.81525,0.79678,0.66539,0.69204,0.81525,0.81525,0.81525
5,0.81599,0.79965,0.66563,0.69255,0.81599,0.81599,0.81599
6,0.82759,0.79664,0.70471,0.73139,0.82759,0.82759,0.82759
7,0.83257,0.79699,0.72185,0.74645,0.83257,0.83257,0.83257
8,0.8228,0.80543,0.68177,0.71032,0.8228,0.8228,0.8228
9,0.83128,0.80527,0.70815,0.73604,0.83128,0.83128,0.83128
10,0.82225,0.8112,0.67622,0.70508,0.82225,0.82225,0.82225
11,0.82999,0.80654,0.70285,0.73131,0.82999,0.82999,0.82999
12,0.82907,0.80705,0.69952,0.72822,0.82907,0.82907,0.82907
13,0.83293,0.80761,0.71123,0.73927,0.83293,0.83293,0.83293
14,0.82667,0.80982,0.69003,0.71927,0.82667,0.82667,0.82667
15,0.82704,0.81231,0.68928,0.71883,0.82704,0.82704,0.82704
16,0.82722,0.81119,0.69064,0.72006,0.82722,0.82722,0.82722
17,0.82483,0.81649,0.68016,0.7098,0.82483,0.82483,0.82483
18,0.82225,0.81996,0.67104,0.7002,0.82225,0.82225,0.82225
19,0.83091,0.81358,0.69976,0.72941,0.83091,0.83091,0.83091
20,0.82686,0.81562,0.68645,0.71631,0.82686,0.82686,0.82686
21,0.82078,0.82038,0.66684,0.69553,0.82078,0.82078,0.82078
22,0.82925,0.81118,0.69668,0.72607,0.82925,0.82925,0.82925
23,0.83662,0.80654,0.72455,0.75079,0.83662,0.83662,0.83662
24,0.82722,0.8172,0.68644,0.71648,0.82722,0.82722,0.82722
25,0.82722,0.81186,0.69015,0.71965,0.82722,0.82722,0.82722
26,0.83349,0.80882,0.71185,0.74004,0.83349,0.83349,0.83349
27,0.83164,0.81003,0.70494,0.73384,0.83164,0.83164,0.83164
28,0.8368,0.80832,0.72319,0.75,0.8368,0.8368,0.8368
29,0.83422,0.81025,0.71283,0.74119,0.83422,0.83422,0.83422
30,0.83551,0.80883,0.71838,0.74591,0.83551,0.83551,0.83551
31,0.82722,0.81609,0.68719,0.71712,0.82722,0.82722,0.82722
32,0.83662,0.80444,0.72702,0.75242,0.83662,0.83662,0.83662
33,0.82778,0.81393,0.69027,0.72003,0.82778,0.82778,0.82778
34,0.83735,0.80833,0.72504,0.75159,0.83735,0.83735,0.83735
35,0.83201,0.80965,0.70642,0.73517,0.83201,0.83201,0.83201
36,0.83404,0.81135,0.71123,0.73991,0.83404,0.83404,0.83404
37,0.83551,0.81031,0.7169,0.74487,0.83551,0.83551,0.83551
38,0.83146,0.81242,0.70235,0.73174,0.83146,0.83146,0.83146
39,0.8287,0.81373,0.6931,0.72286,0.8287,0.8287,0.8287
40,0.83422,0.81212,0.7111,0.73993,0.83422,0.83422,0.83422
41,0.83772,0.80384,0.7317,0.75615,0.83772,0.83772,0.83772
42,0.83146,0.81153,0.70309,0.73232,0.83146,0.83146,0.83146
43,0.83828,0.80453,0.73281,0.75722,0.83828,0.83828,0.83828
44,0.83533,0.81267,0.71406,0.74274,0.83533,0.83533,0.83533
45,0.83146,0.81183,0.70284,0.73213,0.83146,0.83146,0.83146
46,0.82796,0.81451,0.69039,0.72022,0.82796,0.82796,0.82796
47,0.83699,0.80657,0.72578,0.75185,0.83699,0.83699,0.83699
48,0.8322,0.81216,0.70482,0.73406,0.8322,0.8322,0.8322
49,0.8263,0.81874,0.68287,0.71291,0.8263,0.8263,0.8263
50,0.8228,0.81802,0.67363,0.70289,0.8228,0.8228,0.8228
