round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
1,0,0.59296,0.52018,0.5138,0.49818,0.59296,0.59296,0.59296,882.0,1325.0,5723.0,3209.0,38.0,727.0,3153.0,146.0,0.18824,0.20652,844.0,598.0,2570.0,3063.0,0.20382,0.21602,0.01558,0.0095
1,1,0.63372,0.65014,0.50191,0.39296,0.63372,0.63372,0.63372,22.0,11.0,7037.0,4069.0,0.0,4.0,3876.0,184.0,0.00098,0.0,22.0,7.0,3161.0,3885.0,0.0041,0.00563,0.00311,0.00563
1,2,0.63354,0.65006,0.50156,0.39198,0.63354,0.63354,0.63354,18.0,9.0,7039.0,4073.0,0.0,3.0,3877.0,184.0,0.00074,0.0,18.0,6.0,3162.0,3889.0,0.00339,0.00461,0.00265,0.00461
1,3,0.63372,0.64539,0.50196,0.39319,0.63372,0.63372,0.63372,23.0,12.0,7036.0,4068.0,0.0,4.0,3876.0,184.0,0.00098,0.0,23.0,8.0,3160.0,3884.0,0.00438,0.00589,0.0034,0.00589
1,4,0.57824,0.51645,0.51334,0.50674,0.57824,0.57824,0.57824,1100.0,1707.0,5341.0,2991.0,47.0,921.0,2959.0,137.0,0.23819,0.25543,1053.0,786.0,2382.0,2854.0,0.25993,0.26952,0.02174,0.01408
1,5,0.52868,0.51788,0.5191,0.51399,0.52868,0.52868,0.52868,1976.0,3135.0,3913.0,2115.0,83.0,1703.0,2177.0,101.0,0.43947,0.45109,1893.0,1432.0,1736.0,2014.0,0.46996,0.48451,0.0305,0.03343
1,6,0.63354,0.6851,0.50136,0.39107,0.63354,0.63354,0.63354,14.0,5.0,7043.0,4077.0,0.0,1.0,3879.0,184.0,0.00025,0.0,14.0,4.0,3164.0,3893.0,0.00254,0.00358,0.0023,0.00358
1,7,0.63399,0.62537,0.50289,0.39646,0.63399,0.63399,0.63399,37.0,23.0,7025.0,4054.0,0.0,8.0,3872.0,184.0,0.00197,0.0,37.0,15.0,3153.0,3870.0,0.00735,0.00947,0.00538,0.00947
1,8,0.63363,0.64491,0.50179,0.3927,0.63363,0.63363,0.63363,21.0,11.0,7037.0,4070.0,0.0,4.0,3876.0,184.0,0.00098,0.0,21.0,7.0,3161.0,3886.0,0.00396,0.00537,0.00297,0.00537
1,9,0.63345,0.67776,0.50123,0.3908,0.63345,0.63345,0.63345,13.0,5.0,7043.0,4078.0,0.0,1.0,3879.0,184.0,0.00025,0.0,13.0,4.0,3164.0,3894.0,0.0024,0.00333,0.00216,0.00333
