round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.78062,0.79417,0.57221,0.56684,0.78062,0.78062,0.78062
2,0.82557,0.77648,0.72682,0.74528,0.82557,0.82557,0.82557
3,0.83551,0.78847,0.74875,0.76472,0.83551,0.83551,0.83551
4,0.83809,0.79362,0.74972,0.76706,0.83809,0.83809,0.83809
5,0.83846,0.79506,0.74849,0.76663,0.83846,0.83846,0.83846
6,0.83791,0.79515,0.7459,0.76479,0.83791,0.83791,0.83791
7,0.8392,0.79662,0.74873,0.76728,0.8392,0.8392,0.8392
8,0.84012,0.79869,0.74885,0.76799,0.84012,0.84012,0.84012
9,0.84085,0.79919,0.75107,0.76975,0.84085,0.84085,0.84085
10,0.8392,0.79755,0.747,0.76631,0.8392,0.8392,0.8392
11,0.84049,0.79847,0.75082,0.76935,0.84049,0.84049,0.84049
12,0.84085,0.80001,0.74959,0.76892,0.84085,0.84085,0.84085
13,0.84122,0.79938,0.7523,0.77069,0.84122,0.84122,0.84122
14,0.84085,0.7984,0.75255,0.77056,0.84085,0.84085,0.84085
15,0.84049,0.79757,0.75255,0.7703,0.84049,0.84049,0.84049
16,0.84049,0.79795,0.75181,0.76989,0.84049,0.84049,0.84049
17,0.83975,0.79475,0.75503,0.77111,0.83975,0.83975,0.83975
18,0.83957,0.79521,0.75317,0.76998,0.83957,0.83957,0.83957
19,0.84122,0.79714,0.75675,0.77308,0.84122,0.84122,0.84122
20,0.84104,0.7985,0.75317,0.77103,0.84104,0.84104,0.84104
21,0.84085,0.79879,0.75181,0.77016,0.84085,0.84085,0.84085
22,0.84049,0.79874,0.75033,0.76908,0.84049,0.84049,0.84049
23,0.84012,0.79662,0.7528,0.77017,0.84012,0.84012,0.84012
24,0.84085,0.7974,0.75453,0.77163,0.84085,0.84085,0.84085
25,0.84104,0.79691,0.75638,0.77275,0.84104,0.84104,0.84104
26,0.84012,0.79601,0.75404,0.77084,0.84012,0.84012,0.84012
27,0.84012,0.79699,0.75206,0.76977,0.84012,0.84012,0.84012
28,0.83938,0.7962,0.75034,0.7683,0.83938,0.83938,0.83938
29,0.84122,0.7981,0.75477,0.77203,0.84122,0.84122,0.84122
30,0.84122,0.79569,0.75996,0.77477,0.84122,0.84122,0.84122
31,0.84067,0.79646,0.75564,0.7721,0.84067,0.84067,0.84067
32,0.83993,0.7986,0.74823,0.76752,0.83993,0.83993,0.83993
33,0.84067,0.79693,0.75465,0.77157,0.84067,0.84067,0.84067
34,0.84085,0.79716,0.75502,0.7719,0.84085,0.84085,0.84085
35,0.83993,0.79664,0.75194,0.76957,0.83993,0.83993,0.83993
36,0.84085,0.79534,0.75897,0.77399,0.84085,0.84085,0.84085
37,0.84049,0.79695,0.75379,0.77097,0.84049,0.84049,0.84049
38,0.84141,0.7982,0.75539,0.77249,0.84141,0.84141,0.84141
39,0.84196,0.79714,0.7602,0.77543,0.84196,0.84196,0.84196
40,0.84085,0.79513,0.75946,0.77424,0.84085,0.84085,0.84085
41,0.83993,0.79615,0.75293,0.77011,0.83993,0.83993,0.83993
42,0.83957,0.7951,0.75342,0.77012,0.83957,0.83957,0.83957
43,0.83993,0.79727,0.7507,0.76889,0.83993,0.83993,0.83993
44,0.8392,0.79499,0.75194,0.76905,0.8392,0.8392,0.8392
45,0.83957,0.79498,0.75367,0.77025,0.83957,0.83957,0.83957
46,0.83864,0.79443,0.75059,0.76792,0.83864,0.83864,0.83864
47,0.83993,0.79532,0.75465,0.77104,0.83993,0.83993,0.83993
48,0.8403,0.79636,0.75416,0.77104,0.8403,0.8403,0.8403
49,0.83993,0.79591,0.75342,0.77038,0.83993,0.83993,0.83993
50,0.84067,0.79681,0.7549,0.7717,0.84067,0.84067,0.84067
