round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.57911,0.44731,0.44566,0.44642,0.57911,0.57911,0.57911
2,0.67839,0.56069,0.55746,0.55875,0.67839,0.67839,0.67839
3,0.77896,0.80816,0.56543,0.55512,0.77896,0.77896,0.77896
4,0.78099,0.80463,0.57098,0.56445,0.78099,0.78099,0.78099
5,0.78228,0.81136,0.57282,0.56724,0.78228,0.78228,0.78228
6,0.77178,0.84663,0.5446,0.51728,0.77178,0.77178,0.77178
7,0.77252,0.85757,0.54533,0.51829,0.77252,0.77252,0.77252
8,0.77768,0.84393,0.55766,0.54061,0.77768,0.77768,0.77768
9,0.78246,0.8344,0.56949,0.56101,0.78246,0.78246,0.78246
10,0.80033,0.81051,0.61768,0.63415,0.80033,0.80033,0.80033
11,0.80733,0.80267,0.63937,0.66213,0.80733,0.80733,0.80733
12,0.81949,0.78835,0.68574,0.71217,0.81949,0.81949,0.81949
13,0.82428,0.78831,0.7025,0.7279,0.82428,0.82428,0.82428
14,0.81341,0.79595,0.66046,0.68653,0.81341,0.81341,0.81341
15,0.81673,0.79712,0.66958,0.69661,0.81673,0.81673,0.81673
16,0.81433,0.79996,0.66058,0.68696,0.81433,0.81433,0.81433
17,0.80696,0.8191,0.63148,0.65258,0.80696,0.80696,0.80696
18,0.80659,0.81857,0.63074,0.65161,0.80659,0.80659,0.80659
19,0.80144,0.82376,0.61619,0.63214,0.80144,0.80144,0.80144
20,0.80457,0.82055,0.62494,0.64401,0.80457,0.80457,0.80457
21,0.79812,0.83696,0.60485,0.61597,0.79812,0.79812,0.79812
22,0.79959,0.82996,0.61003,0.62348,0.79959,0.79959,0.79959
23,0.80475,0.82155,0.62507,0.64419,0.80475,0.80475,0.80475
24,0.80328,0.82561,0.62013,0.63756,0.80328,0.80328,0.80328
25,0.80512,0.82207,0.6258,0.64518,0.80512,0.80512,0.80512
26,0.80567,0.82286,0.62691,0.64666,0.80567,0.80567,0.80567
27,0.81267,0.80521,0.65281,0.6784,0.81267,0.81267,0.81267
28,0.82925,0.8002,0.70656,0.7337,0.82925,0.82925,0.82925
29,0.82336,0.80451,0.68412,0.71263,0.82336,0.82336,0.82336
30,0.80973,0.80988,0.64245,0.66619,0.80973,0.80973,0.80973
31,0.80899,0.81446,0.6385,0.66144,0.80899,0.80899,0.80899
32,0.80973,0.81492,0.64023,0.66362,0.80973,0.80973,0.80973
33,0.81857,0.80745,0.66809,0.69591,0.81857,0.81857,0.81857
34,0.82096,0.81027,0.67314,0.70167,0.82096,0.82096,0.82096
35,0.83312,0.80683,0.71259,0.74036,0.83312,0.83312,0.83312
36,0.83496,0.79928,0.72764,0.75176,0.83496,0.83496,0.83496
37,0.83496,0.80197,0.72419,0.7495,0.83496,0.83496,0.83496
38,0.8287,0.80716,0.69829,0.72705,0.8287,0.8287,0.8287
39,0.83496,0.80177,0.72443,0.74966,0.83496,0.83496,0.83496
40,0.83183,0.80597,0.70926,0.73718,0.83183,0.83183,0.83183
41,0.83551,0.8011,0.72727,0.75188,0.83551,0.83551,0.83551
42,0.83551,0.8065,0.72085,0.74761,0.83551,0.83551,0.83551
43,0.83607,0.80396,0.72566,0.75118,0.83607,0.83607,0.83607
44,0.83625,0.80609,0.72381,0.75007,0.83625,0.83625,0.83625
45,0.83607,0.79787,0.73381,0.75638,0.83607,0.83607,0.83607
46,0.83607,0.80141,0.72887,0.75327,0.83607,0.83607,0.83607
47,0.83349,0.80754,0.71308,0.74093,0.83349,0.83349,0.83349
48,0.83072,0.80944,0.7026,0.73153,0.83072,0.83072,0.83072
49,0.82501,0.8111,0.68423,0.71351,0.82501,0.82501,0.82501
50,0.82943,0.80957,0.69853,0.72764,0.82943,0.82943,0.82943
