round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,7,0.78358,0.67423,0.59968,0.61276,0.78358,0.78358,0.78358
1,8,0.90943,0.45472,0.5,0.47628,0.90943,0.90943,0.90943
2,6,0.80183,0.81996,0.75844,0.77179,0.80183,0.80183,0.80183
2,9,0.80902,0.80584,0.80734,0.8065,0.80902,0.80902,0.80902
3,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
3,1,0.82945,0.77906,0.67586,0.70368,0.82945,0.82945,0.82945
4,6,0.81707,0.82686,0.78152,0.79389,0.81707,0.81707,0.81707
4,8,0.90943,0.45472,0.5,0.47628,0.90943,0.90943,0.90943
5,2,0.92414,0.46207,0.5,0.48029,0.92414,0.92414,0.92414
5,7,0.80597,0.71956,0.6734,0.68981,0.80597,0.80597,0.80597
6,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
6,8,0.92075,0.86154,0.58126,0.61697,0.92075,0.92075,0.92075
7,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
7,9,0.8,0.79687,0.79664,0.79676,0.8,0.8,0.8
8,3,0.58333,0.61111,0.58333,0.55556,0.58333,0.58333,0.58333
8,4,0.8714,0.77329,0.586,0.61098,0.8714,0.8714,0.8714
9,7,0.8209,0.74432,0.70673,0.7217,0.8209,0.8209,0.8209
9,8,0.92453,0.96169,0.58333,0.62294,0.92453,0.92453,0.92453
10,1,0.83581,0.77973,0.70358,0.72878,0.83581,0.83581,0.83581
10,4,0.86918,0.73742,0.61731,0.64633,0.86918,0.86918,0.86918
11,6,0.81402,0.82434,0.77752,0.78997,0.81402,0.81402,0.81402
11,7,0.80597,0.71968,0.70897,0.71396,0.80597,0.80597,0.80597
12,8,0.92075,0.86154,0.58126,0.61697,0.92075,0.92075,0.92075
12,9,0.8015,0.79836,0.79836,0.79836,0.8015,0.8015,0.8015
13,5,0.79592,0.81569,0.77381,0.78047,0.79592,0.79592,0.79592
13,6,0.82012,0.83189,0.78398,0.79686,0.82012,0.82012,0.82012
14,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
14,6,0.82317,0.83702,0.78644,0.79983,0.82317,0.82317,0.82317
15,1,0.84004,0.78811,0.70968,0.73578,0.84004,0.84004,0.84004
15,7,0.8209,0.74675,0.69487,0.71368,0.8209,0.8209,0.8209
16,2,0.92414,0.46207,0.5,0.48029,0.92414,0.92414,0.92414
16,5,0.81224,0.82277,0.79524,0.8015,0.81224,0.81224,0.81224
17,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
17,4,0.87361,0.74832,0.64597,0.67663,0.87361,0.87361,0.87361
18,1,0.84534,0.79684,0.71984,0.7462,0.84534,0.84534,0.84534
18,7,0.80597,0.71968,0.70897,0.71396,0.80597,0.80597,0.80597
19,2,0.92759,0.96367,0.52273,0.52463,0.92759,0.92759,0.92759
19,8,0.92075,0.82032,0.60002,0.64025,0.92075,0.92075,0.92075
20,2,0.92759,0.96367,0.52273,0.52463,0.92759,0.92759,0.92759
20,5,0.80816,0.81483,0.79286,0.79837,0.80816,0.80816,0.80816
21,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
21,2,0.92759,0.96367,0.52273,0.52463,0.92759,0.92759,0.92759
22,2,0.92759,0.96367,0.52273,0.52463,0.92759,0.92759,0.92759
22,7,0.79104,0.69936,0.69936,0.69936,0.79104,0.79104,0.79104
23,3,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333
23,4,0.86696,0.72477,0.63558,0.66259,0.86696,0.86696,0.86696
24,1,0.84534,0.79684,0.71984,0.7462,0.84534,0.84534,0.84534
24,8,0.92075,0.86154,0.58126,0.61697,0.92075,0.92075,0.92075
25,5,0.81633,0.82173,0.80238,0.80766,0.81633,0.81633,0.81633
25,8,0.92075,0.82032,0.60002,0.64025,0.92075,0.92075,0.92075
26,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
26,1,0.84428,0.79424,0.71916,0.74501,0.84428,0.84428,0.84428
27,3,0.83333,0.875,0.83333,0.82857,0.83333,0.83333,0.83333
27,6,0.82012,0.82289,0.79013,0.80044,0.82012,0.82012,0.82012
28,1,0.84534,0.79467,0.72322,0.74838,0.84534,0.84534,0.84534
28,9,0.8015,0.79884,0.79684,0.79772,0.8015,0.8015,0.8015
29,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
29,9,0.81203,0.8091,0.80886,0.80898,0.81203,0.81203,0.81203
30,0,0.98218,0.49109,0.5,0.4955,0.98218,0.98218,0.98218
30,4,0.86918,0.73049,0.65643,0.68203,0.86918,0.86918,0.86918
