round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.75097,0.87546,0.50037,0.42961,0.75097,0.75097,0.75097
2,0.78265,0.78954,0.5785,0.57709,0.78265,0.78265,0.78265
3,0.8182,0.77456,0.69747,0.72085,0.8182,0.8182,0.8182
4,0.82465,0.77471,0.7262,0.74432,0.82465,0.82465,0.82465
5,0.83109,0.78242,0.74087,0.75727,0.83109,0.83109,0.83109
6,0.8357,0.78924,0.74788,0.76437,0.8357,0.8357,0.8357
7,0.83772,0.79212,0.75121,0.76761,0.83772,0.83772,0.83772
8,0.83754,0.79317,0.74812,0.76578,0.83754,0.83754,0.83754
9,0.8368,0.79249,0.74615,0.76416,0.8368,0.8368,0.8368
10,0.83699,0.7944,0.74331,0.76267,0.83699,0.83699,0.83699
11,0.8368,0.79444,0.74245,0.76204,0.8368,0.8368,0.8368
12,0.83699,0.79467,0.74282,0.76238,0.83699,0.83699,0.83699
13,0.83809,0.79538,0.74627,0.76512,0.83809,0.83809,0.83809
14,0.83901,0.79733,0.74663,0.76597,0.83901,0.83901,0.83901
15,0.84012,0.79883,0.7486,0.76785,0.84012,0.84012,0.84012
16,0.84159,0.80105,0.75082,0.77013,0.84159,0.84159,0.84159
17,0.8403,0.79961,0.74799,0.76764,0.8403,0.8403,0.8403
18,0.83975,0.79907,0.74663,0.76648,0.83975,0.83975,0.83975
19,0.84012,0.79883,0.7486,0.76785,0.84012,0.84012,0.84012
20,0.83957,0.79928,0.74552,0.76572,0.83957,0.83957,0.83957
21,0.84067,0.79979,0.74922,0.76859,0.84067,0.84067,0.84067
22,0.84122,0.79978,0.75156,0.77028,0.84122,0.84122,0.84122
23,0.84196,0.80041,0.75353,0.77189,0.84196,0.84196,0.84196
24,0.84104,0.79996,0.75045,0.76954,0.84104,0.84104,0.84104
25,0.84085,0.79906,0.75132,0.76988,0.84085,0.84085,0.84085
26,0.8403,0.79878,0.74947,0.76847,0.8403,0.8403,0.8403
27,0.84104,0.79955,0.75119,0.76995,0.84104,0.84104,0.84104
28,0.84104,0.79942,0.75144,0.77008,0.84104,0.84104,0.84104
29,0.83975,0.79629,0.75182,0.76937,0.83975,0.83975,0.83975
30,0.84141,0.79987,0.75218,0.77075,0.84141,0.84141,0.84141
31,0.84122,0.79991,0.75132,0.77014,0.84122,0.84122,0.84122
32,0.84122,0.79951,0.75206,0.77055,0.84122,0.84122,0.84122
33,0.84067,0.79844,0.75169,0.76996,0.84067,0.84067,0.84067
34,0.84012,0.7975,0.75107,0.76923,0.84012,0.84012,0.84012
35,0.84012,0.79674,0.75255,0.77004,0.84012,0.84012,0.84012
36,0.8403,0.79722,0.75243,0.7701,0.8403,0.8403,0.8403
37,0.83993,0.79651,0.75219,0.76971,0.83993,0.83993,0.83993
38,0.84049,0.79757,0.75255,0.7703,0.84049,0.84049,0.84049
39,0.84067,0.79755,0.75342,0.7709,0.84067,0.84067,0.84067
40,0.8403,0.79697,0.75292,0.77037,0.8403,0.8403,0.8403
41,0.84012,0.79711,0.75181,0.76963,0.84012,0.84012,0.84012
42,0.83938,0.79571,0.75132,0.76884,0.83938,0.83938,0.83938
43,0.83957,0.79593,0.75169,0.76918,0.83957,0.83957,0.83957
44,0.83883,0.79478,0.75071,0.76812,0.83883,0.83883,0.83883
45,0.83938,0.79534,0.75206,0.76925,0.83938,0.83938,0.83938
46,0.83938,0.79595,0.75083,0.76857,0.83938,0.83938,0.83938
47,0.83975,0.79556,0.7533,0.77018,0.83975,0.83975,0.83975
48,0.83957,0.79581,0.75194,0.76931,0.83957,0.83957,0.83957
49,0.83957,0.79606,0.75145,0.76904,0.83957,0.83957,0.83957
50,0.83938,0.79583,0.75108,0.76871,0.83938,0.83938,0.83938
