round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,1,0.75134,0.8756,0.50111,0.43117,0.75134,0.75134,0.75134
1,2,0.75115,0.87553,0.50074,0.43039,0.75115,0.75115,0.75115
1,3,0.75115,0.87553,0.50074,0.43039,0.75115,0.75115,0.75115
1,4,0.75097,0.87546,0.50037,0.42961,0.75097,0.75097,0.75097
1,5,0.75097,0.87546,0.50037,0.42961,0.75097,0.75097,0.75097
1,6,0.75097,0.87546,0.50037,0.42961,0.75097,0.75097,0.75097
1,7,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,8,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,9,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
2,0,0.78228,0.778,0.58072,0.58096,0.78228,0.78228,0.78228
2,1,0.79407,0.78602,0.6103,0.62404,0.79407,0.79407,0.79407
2,2,0.78154,0.79096,0.57529,0.57194,0.78154,0.78154,0.78154
2,3,0.7832,0.78615,0.58084,0.58088,0.7832,0.7832,0.7832
2,4,0.7902,0.77736,0.60303,0.614,0.7902,0.7902,0.7902
2,5,0.78246,0.79625,0.5764,0.57352,0.78246,0.78246,0.78246
2,6,0.77547,0.80249,0.55791,0.54252,0.77547,0.77547,0.77547
2,7,0.78191,0.78497,0.57776,0.57608,0.78191,0.78191,0.78191
2,8,0.78154,0.7986,0.57356,0.56888,0.78154,0.78154,0.78154
2,9,0.77933,0.80478,0.56691,0.55772,0.77933,0.77933,0.77933
3,0,0.81857,0.77593,0.69697,0.72067,0.81857,0.81857,0.81857
3,1,0.81857,0.77331,0.70092,0.72362,0.81857,0.81857,0.81857
3,2,0.8193,0.77198,0.70635,0.72795,0.8193,0.8193,0.8193
3,3,0.8147,0.77729,0.68057,0.70559,0.8147,0.8147,0.8147
3,4,0.81875,0.7725,0.70302,0.72526,0.81875,0.81875,0.81875
3,5,0.81857,0.773,0.70142,0.72399,0.81857,0.81857,0.81857
3,6,0.8182,0.77721,0.69377,0.71801,0.8182,0.8182,0.8182
3,7,0.8217,0.77342,0.71461,0.73502,0.8217,0.8217,0.8217
3,8,0.8182,0.77295,0.69994,0.7227,0.8182,0.8182,0.8182
3,9,0.81801,0.77948,0.69019,0.7151,0.81801,0.81801,0.81801
4,0,0.82465,0.77254,0.73163,0.74764,0.82465,0.82465,0.82465
4,1,0.82649,0.77479,0.73582,0.7513,0.82649,0.82649,0.82649
4,2,0.82299,0.76972,0.73004,0.74562,0.82299,0.82299,0.82299
4,3,0.82575,0.78018,0.72027,0.74121,0.82575,0.82575,0.82575
4,4,0.82557,0.7752,0.72978,0.7471,0.82557,0.82557,0.82557
4,5,0.82557,0.77682,0.72608,0.74481,0.82557,0.82557,0.82557
4,6,0.82483,0.77802,0.72015,0.74057,0.82483,0.82483,0.82483
4,7,0.82667,0.77616,0.73323,0.74989,0.82667,0.82667,0.82667
4,8,0.82649,0.7801,0.72373,0.7439,0.82649,0.82649,0.82649
4,9,0.82557,0.77716,0.72534,0.74435,0.82557,0.82557,0.82557
5,0,0.83036,0.78147,0.73939,0.75593,0.83036,0.83036,0.83036
5,1,0.83128,0.78383,0.73852,0.75603,0.83128,0.83128,0.83128
