round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.83404,0.78782,0.74308,0.76052,0.83404,0.83404,0.83404
2,0.83828,0.79385,0.75009,0.76739,0.83828,0.83828,0.83828
3,0.83993,0.79627,0.75268,0.76998,0.83993,0.83993,0.83993
4,0.84159,0.79868,0.75526,0.77256,0.84159,0.84159,0.84159
5,0.84049,0.79744,0.7528,0.77043,0.84049,0.84049,0.84049
6,0.83754,0.79009,0.75503,0.76954,0.83754,0.83754,0.83754
7,0.83993,0.79317,0.75959,0.77364,0.83993,0.83993,0.83993
8,0.83975,0.7958,0.7528,0.76991,0.83975,0.83975,0.83975
9,0.83717,0.79154,0.74985,0.76648,0.83717,0.83717,0.83717
10,0.83883,0.79241,0.75589,0.77091,0.83883,0.83883,0.83883
11,0.83957,0.79707,0.74947,0.76795,0.83957,0.83957,0.83957
12,0.83791,0.79106,0.75454,0.76954,0.83791,0.83791,0.83791
13,0.83883,0.79478,0.75071,0.76812,0.83883,0.83883,0.83883
14,0.83754,0.7897,0.75602,0.77006,0.83754,0.83754,0.83754
15,0.83993,0.79676,0.75169,0.76944,0.83993,0.83993,0.83993
16,0.83625,0.78598,0.75936,0.77087,0.83625,0.83625,0.83625
17,0.83957,0.79463,0.75441,0.77065,0.83957,0.83957,0.83957
18,0.8392,0.79206,0.75861,0.7726,0.8392,0.8392,0.8392
19,0.84122,0.79702,0.75699,0.77321,0.84122,0.84122,0.84122
20,0.83772,0.78759,0.76306,0.7738,0.83772,0.83772,0.83772
21,0.8403,0.79624,0.75441,0.77117,0.8403,0.8403,0.8403
22,0.83662,0.78693,0.75862,0.77075,0.83662,0.83662,0.83662
23,0.83735,0.78721,0.76207,0.77304,0.83735,0.83735,0.83735
24,0.84085,0.79765,0.75403,0.77137,0.84085,0.84085,0.84085
25,0.8392,0.79406,0.75392,0.77012,0.8392,0.8392,0.8392
26,0.83864,0.7908,0.75898,0.7724,0.83864,0.83864,0.83864
27,0.83883,0.7918,0.75737,0.77169,0.83883,0.83883,0.83883
28,0.83109,0.77433,0.77419,0.77426,0.83109,0.83109,0.83109
29,0.83901,0.79183,0.75824,0.77228,0.83901,0.83901,0.83901
30,0.83957,0.79343,0.75712,0.77209,0.83957,0.83957,0.83957
31,0.83459,0.78166,0.76393,0.77197,0.83459,0.83459,0.83459
32,0.8368,0.78628,0.7617,0.77246,0.8368,0.8368,0.8368
33,0.83828,0.79183,0.75454,0.7698,0.83828,0.83828,0.83828
34,0.83496,0.78344,0.75974,0.77014,0.83496,0.83496,0.83496
35,0.8368,0.78667,0.76047,0.77183,0.8368,0.8368,0.8368
36,0.83367,0.78106,0.75986,0.76928,0.83367,0.83367,0.83367
37,0.83607,0.78575,0.75899,0.77055,0.83607,0.83607,0.83607
38,0.83551,0.78678,0.75294,0.767,0.83551,0.83551,0.83551
39,0.8403,0.79521,0.75663,0.77236,0.8403,0.8403,0.8403
40,0.8333,0.78059,0.75913,0.76865,0.8333,0.8333,0.8333
41,0.83422,0.78425,0.75283,0.76603,0.83422,0.83422,0.83422
42,0.83699,0.794,0.74405,0.7631,0.83699,0.83699,0.83699
43,0.83496,0.78435,0.75677,0.76862,0.83496,0.83496,0.83496
44,0.8333,0.78209,0.75394,0.76597,0.8333,0.8333,0.8333
45,0.83257,0.77831,0.76333,0.77022,0.83257,0.83257,0.83257
46,0.83312,0.78451,0.74617,0.76164,0.83312,0.83312,0.83312
47,0.82962,0.77396,0.76038,0.76666,0.82962,0.82962,0.82962
48,0.8322,0.778,0.76185,0.76922,0.8322,0.8322,0.8322
49,0.83349,0.78063,0.76024,0.76934,0.83349,0.83349,0.83349
50,0.83017,0.77495,0.76,0.76687,0.83017,0.83017,0.83017
