round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.77565,0.83103,0.55458,0.53566,0.77565,0.77565,0.77565
2,0.79517,0.82232,0.60141,0.61111,0.79517,0.79517,0.79517
3,0.81544,0.80076,0.66329,0.69005,0.81544,0.81544,0.81544
4,0.82004,0.80598,0.67327,0.70141,0.82004,0.82004,0.82004
5,0.82096,0.80911,0.67388,0.70236,0.82096,0.82096,0.82096
6,0.83386,0.80726,0.71456,0.74221,0.83386,0.83386,0.83386
7,0.83717,0.80574,0.72739,0.75302,0.83717,0.83717,0.83717
8,0.8263,0.81347,0.68633,0.71594,0.8263,0.8263,0.8263
9,0.83478,0.81067,0.71419,0.7425,0.83478,0.83478,0.83478
10,0.82225,0.81774,0.67227,0.70138,0.82225,0.82225,0.82225
11,0.8333,0.81044,0.70975,0.73839,0.8333,0.8333,0.8333
12,0.83128,0.81189,0.70223,0.73155,0.83128,0.83128,0.83128
13,0.83459,0.80867,0.71555,0.74335,0.83459,0.83459,0.83459
14,0.82741,0.81243,0.69027,0.71984,0.82741,0.82741,0.82741
15,0.82704,0.81405,0.68805,0.71778,0.82704,0.82704,0.82704
16,0.82759,0.81655,0.68792,0.71794,0.82759,0.82759,0.82759
17,0.82428,0.81947,0.67683,0.70651,0.82428,0.82428,0.82428
18,0.82188,0.82086,0.66956,0.69862,0.82188,0.82188,0.82188
19,0.83128,0.81341,0.70099,0.73058,0.83128,0.83128,0.83128
20,0.82741,0.81781,0.68657,0.71668,0.82741,0.82741,0.82741
21,0.81894,0.82192,0.66117,0.68915,0.81894,0.81894,0.81894
22,0.8298,0.81219,0.69754,0.72705,0.8298,0.8298,0.8298
23,0.83699,0.80657,0.72578,0.75185,0.83699,0.83699,0.83699
24,0.82409,0.81839,0.67695,0.70655,0.82409,0.82409,0.82409
25,0.82704,0.81441,0.6878,0.71757,0.82704,0.82704,0.82704
26,0.83607,0.81149,0.71751,0.74564,0.83607,0.83607,0.83607
27,0.8322,0.81394,0.70334,0.73292,0.8322,0.8322,0.8322
28,0.83607,0.8088,0.72023,0.74753,0.83607,0.83607,0.83607
29,0.83386,0.81194,0.71012,0.73899,0.83386,0.83386,0.83386
30,0.83588,0.80905,0.71937,0.74682,0.83588,0.83588,0.83588
31,0.82501,0.81832,0.67954,0.70933,0.82501,0.82501,0.82501
32,0.83754,0.80725,0.72689,0.75293,0.83754,0.83754,0.83754
33,0.82593,0.81595,0.68361,0.71339,0.82593,0.82593,0.82593
34,0.83662,0.80742,0.72356,0.75013,0.83662,0.83662,0.83662
35,0.83128,0.8131,0.70124,0.73078,0.83128,0.83128,0.83128
36,0.83367,0.81009,0.71123,0.7397,0.83367,0.83367,0.83367
37,0.83422,0.80821,0.71481,0.74261,0.83422,0.83422,0.83422
38,0.82962,0.81356,0.69594,0.72566,0.82962,0.82962,0.82962
39,0.82741,0.81381,0.68928,0.71901,0.82741,0.82741,0.82741
40,0.8322,0.80988,0.70679,0.73555,0.8322,0.8322,0.8322
41,0.83883,0.80637,0.73244,0.75735,0.83883,0.83883,0.83883
42,0.82962,0.81356,0.69594,0.72566,0.82962,0.82962,0.82962
43,0.83883,0.80598,0.73293,0.75766,0.83883,0.83883,0.83883
44,0.83128,0.81014,0.70371,0.73269,0.83128,0.83128,0.83128
45,0.83072,0.8143,0.69865,0.72843,0.83072,0.83072,0.83072
46,0.82686,0.81674,0.68571,0.71566,0.82686,0.82686,0.82686
47,0.83699,0.80678,0.72553,0.75168,0.83699,0.83699,0.83699
48,0.83091,0.81648,0.69754,0.72764,0.83091,0.83091,0.83091
49,0.82354,0.81686,0.67634,0.70574,0.82354,0.82354,0.82354
50,0.81967,0.81617,0.66611,0.69439,0.81967,0.81967,0.81967
