round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.52854,0.32464,0.33339,0.24845,0.52854,0.52854,0.52854
2,0.52535,0.32513,0.33496,0.25356,0.52535,0.52535,0.52535
3,0.52383,0.33053,0.33585,0.2547,0.52383,0.52383,0.52383
4,0.51454,0.3345,0.3385,0.26281,0.51454,0.51454,0.51454
5,0.52353,0.30312,0.33856,0.25849,0.52353,0.52353,0.52353
6,0.52874,0.30887,0.33809,0.25472,0.52874,0.52874,0.52874
7,0.52687,0.31335,0.34054,0.26003,0.52687,0.52687,0.52687
8,0.50285,0.30205,0.35123,0.27862,0.50285,0.50285,0.50285
9,0.53316,0.31048,0.34121,0.2571,0.53316,0.53316,0.53316
10,0.5115,0.2988,0.34805,0.27432,0.5115,0.5115,0.5115
11,0.51975,0.29277,0.34687,0.27149,0.51975,0.51975,0.51975
12,0.53139,0.30586,0.34429,0.26338,0.53139,0.53139,0.53139
13,0.48506,0.30325,0.35473,0.28055,0.48506,0.48506,0.48506
14,0.4404,0.29409,0.35864,0.27676,0.4404,0.4404,0.4404
15,0.53685,0.30564,0.34069,0.25345,0.53685,0.53685,0.53685
16,0.32682,0.30416,0.35999,0.24308,0.32682,0.32682,0.32682
17,0.53891,0.34327,0.33693,0.24303,0.53891,0.53891,0.53891
18,0.26275,0.31031,0.35804,0.21114,0.26275,0.26275,0.26275
19,0.53655,0.31121,0.34432,0.2604,0.53655,0.53655,0.53655
20,0.4127,0.30956,0.36115,0.27164,0.4127,0.4127,0.4127
21,0.52152,0.31057,0.35352,0.27869,0.52152,0.52152,0.52152
22,0.36278,0.29722,0.36589,0.25837,0.36278,0.36278,0.36278
23,0.5393,0.33416,0.34333,0.25649,0.5393,0.5393,0.5393
24,0.2034,0.31288,0.35248,0.16909,0.2034,0.2034,0.2034
25,0.5395,0.35254,0.34012,0.24978,0.5395,0.5395,0.5395
26,0.23519,0.31295,0.35796,0.19348,0.23519,0.23519,0.23519
27,0.53916,0.3468,0.3367,0.24207,0.53916,0.53916,0.53916
28,0.15741,0.3119,0.34419,0.12495,0.15741,0.15741,0.15741
29,0.5394,0.38294,0.33689,0.24271,0.5394,0.5394,0.5394
30,0.18842,0.31158,0.34844,0.156,0.18842,0.18842,0.18842
31,0.54029,0.34792,0.34345,0.25589,0.54029,0.54029,0.54029
32,0.21784,0.31194,0.35211,0.18063,0.21784,0.21784,0.21784
33,0.54048,0.35882,0.34231,0.2534,0.54048,0.54048,0.54048
34,0.2173,0.31619,0.3556,0.18029,0.2173,0.2173,0.2173
35,0.54034,0.35504,0.34152,0.25186,0.54034,0.54034,0.54034
36,0.15628,0.32144,0.34453,0.12355,0.15628,0.15628,0.15628
37,0.53994,0.38984,0.33844,0.24551,0.53994,0.53994,0.53994
38,0.14513,0.32189,0.34275,0.11069,0.14513,0.14513,0.14513
39,0.53989,0.37227,0.33849,0.24561,0.53989,0.53989,0.53989
40,0.15456,0.32215,0.34416,0.12164,0.15456,0.15456,0.15456
41,0.53965,0.39468,0.33687,0.24221,0.53965,0.53965,0.53965
42,0.15913,0.32114,0.34454,0.12676,0.15913,0.15913,0.15913
43,0.53984,0.40998,0.33723,0.24319,0.53984,0.53984,0.53984
44,0.15171,0.314,0.34403,0.11836,0.15171,0.15171,0.15171
45,0.54014,0.41674,0.33841,0.24546,0.54014,0.54014,0.54014
46,0.18527,0.32059,0.34965,0.15306,0.18527,0.18527,0.18527
47,0.54097,0.38087,0.34585,0.26053,0.54097,0.54097,0.54097
48,0.16424,0.31103,0.34586,0.13224,0.16424,0.16424,0.16424
49,0.54078,0.39749,0.34176,0.25218,0.54078,0.54078,0.54078
50,0.15736,0.31935,0.34506,0.12463,0.15736,0.15736,0.15736
