round,client,train_loss
1,0,0.06089719943702221
1,1,0.4116418480873108
1,2,0.47965510189533234
1,3,0.2939214274287224
1,4,0.7956761598587037
1,5,0.19660236984491347
1,6,0.7167856454849243
1,7,0.7768711984157562
1,8,0.569245207309723
1,9,0.6465581715106964
2,0,0.05091963373124599
2,1,0.4256491303443909
2,2,0.44876293540000917
2,3,0.3448304086923599
2,4,0.708429366350174
2,5,0.21406858116388322
2,6,0.5685664713382721
2,7,0.6185721635818482
2,8,0.6029935717582703
2,9,0.5575979351997375
3,0,0.060794714465737344
3,1,0.4339900702238083
3,2,0.42225207686424254
3,3,0.2572918325662613
3,4,0.6452666223049164
3,5,0.18530312478542327
3,6,0.553422212600708
3,7,0.5534940809011459
3,8,0.5077210634946823
3,9,0.5741806149482727
4,0,0.053118564933538434
4,1,0.4033073395490646
4,2,0.45404658615589144
4,3,0.2584823951125145
4,4,0.753215891122818
4,5,0.17129411548376083
4,6,0.5382943511009216
4,7,0.5766637414693833
4,8,0.4590685546398163
4,9,0.519204729795456
5,0,0.17125333100557327
5,1,0.3286914199590683
5,2,0.42085614800453186
5,3,0.319049671292305
5,4,0.6031365513801574
5,5,0.42177083492279055
5,6,0.4787090390920639
5,7,0.5138260871171951
5,8,0.4818056285381317
5,9,0.5609462767839432
6,0,0.07823235355317593
6,1,0.3331483989953995
6,2,0.5333852112293244
6,3,0.24910079687833786
6,4,0.6340845763683319
6,5,0.22110227644443511
6,6,0.589381730556488
6,7,0.5277495801448822
6,8,0.4777738630771637
6,9,0.47690239250659944
7,0,0.16253342442214488
7,1,0.33948034346103667
7,2,0.44732374846935274
7,3,0.27573991417884824
7,4,0.6598977088928223
7,5,0.19354645907878876
7,6,0.4804600358009338
7,7,0.5804013073444366
7,8,0.4290978521108627
7,9,0.5521352797746658
8,0,0.0638247575610876
8,1,0.29070794880390166
8,2,0.4306162327528
8,3,0.28190180063247683
8,4,0.6288914620876312
8,5,0.17125462293624877
8,6,0.5104831278324127
8,7,0.5493898510932922
8,8,0.440309664607048
8,9,0.5505337715148926
9,0,0.16524337530136107
9,1,0.26846293807029725
9,2,0.4049650341272354
9,3,0.2996284931898117
9,4,0.6280444860458374
9,5,0.2556591287255287
9,6,0.48635129928588866
9,7,0.5872124791145324
9,8,0.4994419664144516
9,9,0.5869216710329056
10,0,0.06995846517384052
10,1,0.2728723257780075
10,2,0.5361529946327209
10,3,0.24193985313177108
10,4,0.6350573420524597
10,5,0.17461939603090287
10,6,0.6193871647119522
10,7,0.585332328081131
10,8,0.44988852739334106
10,9,0.4679474890232086
11,0,0.05406494438648224
11,1,0.26069709062576296
11,2,0.41274699866771697
11,3,0.3392784997820854
11,4,0.619031673669815
11,5,0.2163355454802513
11,6,0.4778647869825363
11,7,0.5691099166870117
11,8,0.41881646811962125
11,9,0.4749519109725952
12,0,0.11728565022349358
12,1,0.27535568475723265
12,2,0.4735285222530365
12,3,0.29194749891757965
12,4,0.6256592690944671
12,5,0.24658601582050324
12,6,0.4872388422489166
12,7,0.5087814301252365
12,8,0.4126913011074066
12,9,0.44985847771167753
13,0,0.08058150075376033
13,1,0.45838730335235595
13,2,0.3864128887653351
13,3,0.3005187585949898
13,4,0.6179002106189728
13,5,0.3253954529762268
13,6,0.551718783378601
13,7,0.6886351943016052
13,8,0.4091325908899307
13,9,0.5573531866073609
14,0,0.04249637611210346
14,1,0.33010206520557406
14,2,0.3907128989696503
14,3,0.33077130913734437
14,4,0.6399751126766204
14,5,0.31125780940055847
14,6,0.5126782566308975
14,7,0.9149036288261414
14,8,0.47063660621643066
14,9,0.5971661448478699
15,0,0.03718061000108719
15,1,0.2913973182439804
15,2,0.3597865432500839
15,3,0.28831754326820375
15,4,0.5932150423526764
15,5,0.23318214118480682
15,6,0.4933809369802475
15,7,0.7527963101863862
15,8,0.46431800723075867
15,9,0.6010296642780304
16,0,0.039940152689814566
16,1,0.35585399270057677
16,2,0.3777500778436661
16,3,0.23266325742006302
16,4,0.57058345079422
16,5,0.21263525187969207
16,6,0.5183135539293289
16,7,0.6269211232662201
16,8,0.41870049834251405
16,9,0.500594699382782
17,0,0.13521865159273147
17,1,0.3769224375486374
17,2,0.44439377188682555
17,3,0.3367502123117447
17,4,0.5699509620666504
17,5,0.19871460050344467
17,6,0.4179012686014175
17,7,0.486760613322258
17,8,0.4465138643980026
17,9,0.40714770257472993
18,0,0.18891333602368832
18,1,0.3002330869436264
18,2,0.4060901701450348
18,3,0.22805960476398468
18,4,0.5651654005050659
18,5,0.1822567731142044
18,6,0.40863720774650575
18,7,0.5046471446752548
18,8,0.39055688083171847
18,9,0.4799997091293335
19,0,0.0678790681064129
19,1,0.28568609058856964
19,2,0.3230940639972687
19,3,0.21597851663827897
19,4,0.5596315503120423
19,5,0.1542739063501358
19,6,0.418332576751709
19,7,0.47969077825546264
19,8,0.4353123217821121
19,9,0.44825505316257475
20,0,0.09645056836307049
20,1,0.24920034557580947
20,2,0.3351821929216385
20,3,0.19898212403059007
20,4,0.5953286826610565
20,5,0.14759238064289093
20,6,0.547961288690567
20,7,0.4740457355976105
20,8,0.436796510219574
20,9,0.3924543380737305
21,0,0.0429728876799345
21,1,0.3951654002070427
21,2,0.387386217713356
21,3,0.2067076727747917
21,4,0.6066511511802674
21,5,0.28768839985132216
21,6,0.40266487896442416
21,7,0.4442914456129074
21,8,0.3957404106855392
21,9,0.38971885442733767
22,0,0.1483522079885006
22,1,0.24579306393861772
22,2,0.36639494001865386
22,3,0.2006715416908264
22,4,0.5204128146171569
22,5,0.1627252608537674
22,6,0.7099288582801819
22,7,0.44290093779563905
22,8,0.35445257127285
22,9,0.3980105847120285
23,0,0.04052825644612312
23,1,0.24848596155643463
23,2,0.311230331659317
23,3,0.2539507389068604
23,4,0.5922699689865112
23,5,0.17181318998336792
23,6,0.49456500113010404
23,7,0.49447775483131406
23,8,0.40655390322208407
23,9,0.3640752762556076
24,0,0.039003738388419154
24,1,0.23167263716459274
24,2,0.28782699406147005
24,3,0.24480728656053544
24,4,0.6429846346378326
24,5,0.19894984513521194
24,6,0.37771483063697814
24,7,0.44744233787059784
24,8,0.3670320838689804
24,9,0.3591158390045166
25,0,0.107014349848032
25,1,0.2032800644636154
25,2,0.34020603597164156
25,3,0.1965416893362999
25,4,0.47108736634254456
25,5,0.15227937400341035
25,6,0.36705406904220583
25,7,0.39153461158275604
25,8,0.502181452512741
25,9,0.3396587878465652
26,0,0.07316324897110463
26,1,0.23344972282648085
26,2,0.45159895718097687
26,3,0.397959953546524
26,4,0.5317527860403061
26,5,0.13309140056371688
26,6,0.45373614728450773
26,7,0.4802939027547836
26,8,0.6104606568813324
26,9,0.573187842965126
27,0,0.04494869001209736
27,1,0.299659338593483
27,2,0.5175332635641098
27,3,0.3506192356348038
27,4,0.5654254376888275
27,5,0.2313772663474083
27,6,0.48654056191444395
27,7,0.5841891705989838
27,8,0.47193932831287383
27,9,0.3971705108880997
28,0,0.13139052577316762
28,1,0.3839723378419876
28,2,0.2840008646249771
28,3,0.2026801139116287
28,4,0.4798383921384811
28,5,0.17755071818828583
28,6,0.40393146872520447
28,7,0.4720516920089722
28,8,0.45481196939945223
28,9,0.39062013030052184
29,0,0.0643699586391449
29,1,0.40254539996385574
29,2,0.2742551684379578
29,3,0.1817574381828308
29,4,0.4460028976202011
29,5,0.23026365637779236
29,6,0.45082080364227295
29,7,0.4195107787847519
29,8,0.3741919606924057
29,9,0.3252197623252869
30,0,0.05350261963903904
30,1,0.18853693157434465
30,2,0.26560773253440856
30,3,0.20071577280759811
30,4,0.46785291433334353
30,5,0.19976299703121186
30,6,0.3823359727859497
30,7,0.3841898649930954
30,8,0.3479364424943924
30,9,0.32280763387680056
31,0,0.033406535536050795
31,1,0.18934574574232102
31,2,0.27216357588768003
31,3,0.30913097858428956
31,4,0.4658840775489807
31,5,0.14259278327226638
31,6,0.35869862139225006
31,7,0.42549125850200653
31,8,0.35376744270324706
31,9,0.3581555962562561
32,0,0.06189918853342533
32,1,0.20977115929126738
32,2,0.2796229600906372
32,3,0.23004679679870604
32,4,0.43436820805072784
32,5,0.25906171202659606
32,6,0.4134162366390228
32,7,0.41178058385849
32,8,0.3677350848913193
32,9,0.3793350517749786
33,0,0.05962322540581226
33,1,0.27437324821949005
33,2,0.34816972613334657
33,3,0.33468730449676515
33,4,0.6357865273952484
33,5,0.20857258886098862
33,6,0.36701407432556155
