round,client,train_loss
1,0,2304.059912109375
1,1,350.16916595956553
1,2,857.1953761509486
1,3,473.06609294255577
1,4,471.10633905955723
1,5,126.70922707102515
1,6,839.5564295026991
1,7,426.12121699651084
1,8,588.3626516024271
1,9,247.1487330845424
2,0,56.67849407196045
2,1,22.388590937075406
2,2,52.70950339181083
2,3,23.12088705698649
2,4,24.84908836228507
2,5,4.8524342786182055
2,6,37.03065134684245
2,7,20.006363654136656
2,8,28.89694841702779
2,9,6.976364009720939
3,0,22.775905990600585
3,1,12.034271410237189
3,2,9.886925370352609
3,3,10.608819828033447
3,4,9.996488516671317
3,5,4.092110241543163
3,6,13.189663463168674
3,7,6.76862698396047
3,8,14.85667797724406
3,9,6.634082531929016
4,0,15.606420516967773
4,1,11.423185369242793
4,2,7.543723855699811
4,3,11.47047285079956
4,4,8.557522412708828
4,5,3.572868289188905
4,6,11.56673355102539
4,7,6.575837111473083
4,8,11.120121097564697
4,9,5.06557640348162
5,0,12.897579383850097
5,1,10.01304750442505
5,2,8.38404838017055
5,3,9.209323304494221
5,4,8.533200740814209
5,5,3.8242849111557007
5,6,11.777272457546658
5,7,5.824360148111979
5,8,11.308364168802898
5,9,3.2914315564291816
6,0,8.63785400390625
6,1,9.124408390211022
6,2,8.21085616520473
6,3,8.62108247756958
6,4,8.335048546109881
6,5,3.154639997807416
6,6,11.603396330939399
6,7,5.365878772735596
6,8,9.83238677183787
6,9,2.786717758859907
7,0,10.250804805755616
7,1,8.913325790736986
7,2,11.266813155582973
7,3,8.216203702290853
7,4,8.239250830241613
7,5,3.219332304867831
7,6,12.868537595536974
7,7,5.840385333697001
7,8,9.803670756022136
7,9,2.6945117388452804
8,0,10.148397159576415
8,1,9.040951256130052
8,2,6.065096364702497
8,3,8.400710773468017
8,4,7.57600759778704
8,5,2.9428636464205655
8,6,13.802262655893962
8,7,5.532446193695068
8,8,11.121942480405172
8,9,2.5195626156670707
9,0,7.43668909072876
9,1,8.114334363522737
9,2,5.934805004937308
9,3,7.667701218922933
9,4,6.711624922071184
9,5,2.6503385912288318
9,6,11.667341751522487
9,7,4.883362638950348
9,8,9.476848344008127
9,9,3.5555950743811473
10,0,8.37482795715332
10,1,7.515935835630997
10,2,5.848229769298008
10,3,6.538740739822388
10,4,6.668597180502755
10,5,2.851341541788795
10,6,9.352508227030436
10,7,4.086291126410166
10,8,7.773164494832357
10,9,3.2778577395847868
11,0,8.273895263671875
11,1,6.55476132683132
11,2,5.507464633669172
11,3,6.135883302688598
11,4,6.097701297487531
11,5,2.348810515620492
11,6,9.029148769378661
11,7,5.027946118513743
11,8,7.406400799751282
11,9,1.7806807483945575
12,0,5.904723834991455
12,1,6.079223643178525
12,2,8.408773640223911
12,3,4.915102011362712
12,4,5.850297852924892
12,5,2.2171295339410957
12,6,8.455367204878065
12,7,4.468279902140299
12,8,6.421515440940857
12,9,1.8667530911309378
13,0,6.809603023529053
13,1,5.351936815095985
13,2,7.666820246832711
13,3,5.377760680516561
13,4,5.17648298059191
13,5,2.1346497828310187
13,6,5.650953382915921
13,7,2.8684415419896445
13,8,6.932473337650299
13,9,1.8696371810776846
14,0,7.594296169281006
14,1,5.877791659728341
14,2,5.276124041421073
14,3,5.775441821416219
14,4,4.610263020651681
14,5,2.148036951368505
14,6,5.567345486746894
14,7,4.025630327065786
14,8,5.313485328356425
14,9,1.5034919653620038
15,0,15.154345893859864
15,1,4.18383878002996
15,2,8.14875796863011
15,3,4.591103801727295
15,4,4.570100709370204
15,5,1.8058757963505658
15,6,5.585224617852105
15,7,3.1041299641132354
15,8,5.1799492279688515
15,9,3.9997464963368006
16,0,10.64942569732666
16,1,3.680555839123933
16,2,7.2248183795384
16,3,4.071718025207519
16,4,3.800222000053951
16,5,1.8515049901875582
16,6,7.455943001641168
16,7,3.0103626509507495
16,8,4.131339486440023
16,9,2.686476034777505
17,0,14.369695568084717
17,1,3.9609940653261932
17,2,4.013381082671029
17,3,4.047244377136231
17,4,4.7098762954984394
17,5,1.8742084153673866
17,6,5.246098513073392
17,7,3.0547286729017893
17,8,4.411926384766897
17,9,2.0857706665992737
18,0,10.810394144058227
18,1,3.198640389027803
18,2,3.365874184880938
18,3,2.679098353385925
18,4,3.9136800493512833
18,5,1.8368209305134686
18,6,5.337588045332167
18,7,3.0739324271678923
18,8,3.731431668996811
18,9,2.9987828101430622
19,0,11.442132568359375
19,1,4.151219475787619
19,2,3.92302337374006
19,3,2.9827781184514364
19,4,2.869535744190216
19,5,1.7639230925928462
19,6,4.493903986612955
19,7,3.1428190767765045
19,8,5.636980164051056
19,9,1.6282919577189854
20,0,5.704199886322021
20,1,3.1764256238937376
20,2,3.211153142792838
20,3,2.875431513786316
20,4,4.590770583493369
20,5,1.9373459642583675
20,6,3.1998845709694757
20,7,4.911184946695964
20,8,3.129825214544932
20,9,2.6826852219445363
