round,client,train_loss
1,0,0.07274067103862762
1,1,0.3885510414838791
1,2,0.539440730214119
1,3,0.3136811494827271
1,4,0.7790748476982117
1,5,0.2424146816134453
1,6,0.7683505952358246
1,7,0.7421480655670166
1,8,0.599703049659729
1,9,0.6771616697311401
2,0,0.04888429790735245
2,1,0.650438079237938
2,2,0.47951880395412444
2,3,0.5842385470867157
2,4,0.9140912652015686
2,5,0.3412347584962845
2,6,0.5980039238929749
2,7,0.6268518686294555
2,8,1.0087882578372955
2,9,0.7595179319381714
3,0,0.11471866965293884
3,1,0.9264547407627106
3,2,0.5626830637454987
3,3,0.5032034605741501
3,4,0.6858195245265961
3,5,0.24353423714637756
3,6,0.8598505318164825
3,7,0.6561851233243943
3,8,1.0620700299739838
3,9,1.1175347149372101
4,0,0.14990738928318023
4,1,0.9971547782421112
4,2,0.5610806971788407
4,3,0.41961586475372314
4,4,1.193747454881668
4,5,0.3004438251256943
4,6,1.087020879983902
4,7,0.8790596276521683
4,8,0.5229263752698898
4,9,1.1230770766735076
5,0,0.10456703044474125
5,1,0.7513477653264999
5,2,0.4195304185152054
5,3,0.37367312610149384
5,4,0.568403446674347
5,5,0.8737858444452286
5,6,0.5590897858142853
5,7,0.5875402510166168
5,8,0.6330296456813812
5,9,1.183479905128479
6,0,0.08658188246190548
6,1,0.5645053595304489
6,2,1.0558731466531754
6,3,0.2574911966919899
6,4,0.6647583425045014
6,5,0.7362148135900497
6,6,0.8359330892562866
6,7,0.5127936750650406
6,8,0.8184014201164246
6,9,0.647850489616394
7,0,0.7737770497798919
7,1,0.5071609646081925
7,2,0.8864595413208007
7,3,0.4941432297229767
7,4,1.0123733937740327
7,5,0.22394827157258987
7,6,0.42370053827762605
7,7,0.6226617395877838
7,8,0.4954937160015106
7,9,0.7684401094913482
8,0,0.0787248384207487
8,1,0.3776360362768173
8,2,0.6866589456796646
8,3,0.3977996036410332
8,4,0.6009060502052307
8,5,0.18476686477661133
8,6,0.6191703647375106
8,7,0.6240086019039154
8,8,0.5290007442235947
8,9,0.8381174117326736
9,0,0.3782124273478985
9,1,0.28791000694036484
9,2,0.44472306966781616
9,3,0.4330026537179947
9,4,0.6308661818504333
9,5,0.44370485097169876
9,6,0.5147789537906646
9,7,0.8741870939731597
9,8,0.7815829753875733
9,9,1.1951963484287262
10,0,0.09701525494456291
10,1,0.2643032714724541
10,2,0.8820797026157379
10,3,0.25037609338760375
10,4,0.7665908873081207
10,5,0.20499000698328018
10,6,0.9310709565877915
10,7,1.0129283577203751
10,8,0.513630497455597
10,9,0.472131621837616
11,0,0.05228815488517284
11,1,0.23670580685138704
11,2,0.4090814799070358
11,3,0.7752608552575111
11,4,0.6128515183925629
11,5,0.3561912000179291
11,6,0.49764118492603304
11,7,0.512364786863327
11,8,0.46192574203014375
11,9,0.6364284694194794
12,0,0.199541886895895
12,1,0.3149116784334183
12,2,0.8103774696588516
12,3,0.3658418759703636
12,4,0.7577722370624542
12,5,0.39331070333719254
12,6,0.7412040323019028
12,7,0.4560100555419922
12,8,0.40952025949954984
12,9,0.4368321686983109
13,0,0.18436376117169856
13,1,0.8707229435443878
13,2,0.4298524022102356
13,3,0.5291646033525467
13,4,0.7749509036540985
13,5,0.6883787184953689
13,6,0.7628381371498107
13,7,1.1953265070915222
13,8,0.4578666925430298
13,9,0.8936179757118226
14,0,0.1298463299870491
14,1,0.6769868433475494
14,2,0.5263495564460754
14,3,0.7775057554244995
14,4,0.8907828360795975
14,5,0.7317276954650879
14,6,0.9015080034732819
14,7,2.2027289271354675
14,8,0.7773782163858414
14,9,1.271427583694458
15,0,0.11613943427801132
15,1,0.7942871630191803
15,2,0.6355576604604721
15,3,0.35298145562410355
15,4,1.1031648993492127
15,5,0.6438129037618637
