round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.76736,0.87118,0.53375,0.49648,0.76736,0.76736,0.76736
2,0.80825,0.83637,0.62888,0.64946,0.80825,0.80825,0.80825
3,0.8322,0.80852,0.70803,0.73648,0.8322,0.8322,0.8322
4,0.83183,0.8086,0.70679,0.73534,0.83183,0.83183,0.83183
5,0.8322,0.80799,0.70852,0.73684,0.8322,0.8322,0.8322
6,0.83772,0.802,0.73417,0.7577,0.83772,0.83772,0.83772
7,0.83883,0.80266,0.73738,0.76041,0.83883,0.83883,0.83883
8,0.83201,0.8091,0.70692,0.73554,0.83201,0.83201,0.83201
9,0.83386,0.80376,0.71826,0.74481,0.83386,0.83386,0.83386
10,0.83072,0.80831,0.70359,0.73229,0.83072,0.83072,0.83072
11,0.83478,0.80425,0.72085,0.74715,0.83478,0.83478,0.83478
12,0.83312,0.8049,0.71456,0.74177,0.83312,0.83312,0.83312
13,0.8357,0.80269,0.72591,0.75111,0.8357,0.8357,0.8357
14,0.83386,0.80653,0.7153,0.74273,0.83386,0.83386,0.83386
15,0.8322,0.80469,0.71173,0.73919,0.8322,0.8322,0.8322
16,0.83238,0.81152,0.70593,0.73501,0.83238,0.83238,0.83238
17,0.83072,0.81031,0.70186,0.73096,0.83072,0.83072,0.83072
18,0.83128,0.80817,0.70544,0.73401,0.83128,0.83128,0.83128
19,0.8357,0.80562,0.72245,0.74881,0.8357,0.8357,0.8357
20,0.83312,0.80862,0.71086,0.7391,0.83312,0.83312,0.83312
21,0.82851,0.81555,0.69125,0.72122,0.82851,0.82851,0.82851
22,0.83533,0.80958,0.71702,0.74484,0.83533,0.83533,0.83533
23,0.83717,0.79705,0.73948,0.76055,0.83717,0.83717,0.83717
24,0.8333,0.81098,0.70926,0.73803,0.8333,0.8333,0.8333
25,0.83257,0.80925,0.70852,0.73706,0.83257,0.83257,0.83257
26,0.83791,0.80034,0.73726,0.75971,0.83791,0.83791,0.83791
27,0.83514,0.80386,0.72258,0.74855,0.83514,0.83514,0.83514
28,0.83459,0.80192,0.72295,0.74845,0.83459,0.83459,0.83459
29,0.83828,0.79754,0.74318,0.76348,0.83828,0.83828,0.83828
30,0.83791,0.80118,0.73602,0.75896,0.83791,0.83791,0.83791
31,0.83275,0.81284,0.70593,0.73521,0.83275,0.83275,0.83275
32,0.83662,0.79666,0.73788,0.75922,0.83662,0.83662,0.83662
33,0.83146,0.80924,0.70507,0.73383,0.83146,0.83146,0.83146
34,0.83809,0.7985,0.74084,0.76198,0.83809,0.83809,0.83809
35,0.83349,0.81094,0.70987,0.73859,0.83349,0.83349,0.83349
36,0.83349,0.8022,0.71876,0.74492,0.83349,0.83349,0.83349
37,0.83625,0.79878,0.73319,0.75611,0.83625,0.83625,0.83625
38,0.83459,0.80536,0.719,0.74577,0.83459,0.83459,0.83459
39,0.83128,0.80209,0.71136,0.73839,0.83128,0.83128,0.83128
40,0.83422,0.79891,0.72542,0.74985,0.83422,0.83422,0.83422
41,0.83459,0.78689,0.74789,0.76361,0.83459,0.83459,0.83459
42,0.83183,0.80648,0.70877,0.73681,0.83183,0.83183,0.83183
43,0.83459,0.79669,0.72986,0.75294,0.83459,0.83459,0.83459
44,0.83459,0.79411,0.73381,0.75541,0.83459,0.83459,0.83459
45,0.83017,0.80361,0.70618,0.73394,0.83017,0.83017,0.83017
46,0.8322,0.80568,0.71074,0.73848,0.8322,0.8322,0.8322
47,0.83441,0.7901,0.74011,0.75906,0.83441,0.83441,0.83441
48,0.83275,0.79685,0.72271,0.74714,0.83275,0.83275,0.83275
49,0.82796,0.80739,0.69582,0.72469,0.82796,0.82796,0.82796
50,0.83017,0.80361,0.70618,0.73394,0.83017,0.83017,0.83017
