round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.75355,0.87643,0.50554,0.44047,0.75355,0.75355,0.75355
2,0.78965,0.83686,0.58538,0.58656,0.78965,0.78965,0.78965
3,0.82686,0.81072,0.6899,0.71926,0.82686,0.82686,0.82686
4,0.83072,0.80356,0.70803,0.73563,0.83072,0.83072,0.83072
5,0.83109,0.81412,0.69988,0.72961,0.83109,0.83109,0.83109
6,0.83514,0.8045,0.72184,0.74805,0.83514,0.83514,0.83514
7,0.83607,0.80376,0.72591,0.75134,0.83607,0.83607,0.83607
8,0.8333,0.81071,0.7095,0.73821,0.8333,0.8333,0.8333
9,0.83496,0.80177,0.72443,0.74966,0.83496,0.83496,0.83496
10,0.83257,0.81754,0.70161,0.73177,0.83257,0.83257,0.83257
11,0.83441,0.80336,0.72061,0.74675,0.83441,0.83441,0.83441
12,0.83312,0.80733,0.7121,0.74,0.83312,0.83312,0.83312
13,0.83367,0.80466,0.71666,0.74358,0.83367,0.83367,0.83367
14,0.83164,0.80947,0.70544,0.73422,0.83164,0.83164,0.83164
15,0.83275,0.81002,0.70839,0.73707,0.83275,0.83275,0.83275
16,0.83128,0.8116,0.70248,0.73174,0.83128,0.83128,0.83128
17,0.83036,0.81014,0.70087,0.72999,0.83036,0.83036,0.83036
18,0.8287,0.8124,0.69409,0.72367,0.8287,0.8287,0.8287
19,0.83293,0.80736,0.71148,0.73945,0.83293,0.83293,0.83293
20,0.82943,0.81018,0.69804,0.72725,0.82943,0.82943,0.82943
21,0.8263,0.81994,0.68213,0.71224,0.8263,0.8263,0.8263
22,0.83109,0.80794,0.70507,0.73362,0.83109,0.83109,0.83109
23,0.83699,0.80255,0.73072,0.75504,0.83699,0.83699,0.83699
24,0.83054,0.80807,0.70322,0.7319,0.83054,0.83054,0.83054
25,0.83072,0.81031,0.70186,0.73096,0.83072,0.83072,0.83072
26,0.83386,0.80376,0.71826,0.74481,0.83386,0.83386,0.83386
27,0.83201,0.80303,0.71284,0.73988,0.83201,0.83201,0.83201
28,0.83478,0.80194,0.72357,0.74898,0.83478,0.83478,0.83478
29,0.83441,0.80445,0.71937,0.74591,0.83441,0.83441,0.83441
30,0.83441,0.80468,0.71913,0.74574,0.83441,0.83441,0.83441
31,0.83109,0.81196,0.70161,0.73097,0.83109,0.83109,0.83109
32,0.83514,0.802,0.7248,0.75003,0.83514,0.83514,0.83514
33,0.8333,0.80937,0.71074,0.73912,0.8333,0.8333,0.8333
34,0.83441,0.80445,0.71937,0.74591,0.83441,0.83441,0.83441
35,0.83128,0.80872,0.70494,0.73363,0.83128,0.83128,0.83128
36,0.83349,0.8056,0.71506,0.74234,0.83349,0.83349,0.83349
37,0.83257,0.80492,0.71272,0.74012,0.83257,0.83257,0.83257
38,0.83478,0.80514,0.71987,0.74648,0.83478,0.83478,0.83478
39,0.83201,0.81311,0.70346,0.73291,0.83201,0.83201,0.83201
40,0.83349,0.8073,0.71333,0.74111,0.83349,0.83349,0.83349
41,0.83846,0.80136,0.73787,0.76046,0.83846,0.83846,0.83846
42,0.83312,0.80585,0.71358,0.74107,0.83312,0.83312,0.83312
43,0.83791,0.80135,0.73578,0.75881,0.83791,0.83791,0.83791
44,0.83293,0.8066,0.71222,0.73998,0.83293,0.83293,0.83293
45,0.83201,0.80829,0.70766,0.7361,0.83201,0.83201,0.83201
46,0.83183,0.81199,0.70383,0.73309,0.83183,0.83183,0.83183
47,0.83901,0.80413,0.73602,0.7597,0.83901,0.83901,0.83901
48,0.83128,0.8116,0.70248,0.73174,0.83128,0.83128,0.83128
49,0.83257,0.8109,0.70704,0.73595,0.83257,0.83257,0.83257
50,0.83128,0.8113,0.70272,0.73193,0.83128,0.83128,0.83128
