round,client,train_loss
1,0,2310.0095703125
1,1,357.35092517189355
1,2,893.7547520228794
1,3,484.4217634709676
1,4,442.7620430128915
1,5,137.04651784571735
1,6,870.899697664049
1,7,381.7624430974325
1,8,553.9534137884776
1,9,256.1838871547154
2,0,66.0705472946167
2,1,29.445751895075258
2,2,76.07846429007394
2,3,22.690013357798257
2,4,29.935546800068447
2,5,7.334256437691775
2,6,42.9680762608846
2,7,12.849505873521169
2,8,30.385208527247112
2,9,27.845006043570383
3,0,23.974304389953613
3,1,15.384715159043022
3,2,23.20373911176409
3,3,13.973085912068685
3,4,16.013861901419503
3,5,5.4561802658167755
3,6,22.10458386739095
3,7,11.89896997610728
3,8,23.335819021860758
3,9,7.9513951097215925
4,0,15.211342048645019
4,1,13.971840294547704
4,2,14.54158581324986
4,3,18.570586592356364
4,4,12.983935580934798
4,5,4.983348671956496
4,6,15.145243930816651
4,7,10.686417277654012
4,8,13.567256538073222
4,9,11.678461752619063
5,0,13.14915943145752
5,1,11.824942563927692
5,2,19.389397280556814
5,3,11.263171005249024
5,4,11.093603536060877
5,5,4.909170242873105
5,6,14.919524245791965
5,7,10.718588423728942
5,8,15.146516044934591
5,9,5.201553123337882
6,0,11.762617015838623
6,1,10.268981626759405
6,2,30.67793313435146
6,3,14.788595555623372
6,4,13.547673041479928
6,5,5.67431430220604
6,6,23.957323826683893
6,7,10.738500173886617
6,8,15.132942859331767
6,9,8.45776252405984
7,0,12.801862907409667
7,1,11.089446246105691
7,2,21.010202871050154
7,3,11.771797231038411
7,4,20.98745344706944
7,5,5.301215912537141
7,6,21.812087927924264
7,7,11.230008141199749
7,8,13.368721866607666
7,9,6.527001203809466
8,0,11.27184238433838
8,1,14.998112317790156
8,2,13.986124542781285
8,3,12.587840925852458
8,4,12.521583979470389
8,5,4.5790738122029735
8,6,26.389999071757
8,7,10.353861753145853
8,8,17.105117646853127
8,9,4.268672009876796
9,0,7.860012626647949
9,1,11.965162579909615
9,2,27.31763309751238
9,3,11.692430801391602
9,4,14.64385541507176
9,5,4.583159762079066
9,6,20.40767046610514
9,7,9.681848001480102
9,8,13.217588484287262
9,9,8.220373633929661
10,0,10.483318424224853
10,1,11.797306715923806
10,2,9.955058663231986
10,3,12.747774213155111
10,4,12.625550889968872
10,5,4.526358692754399
10,6,16.736324628194172
10,7,11.034434088071187
10,8,15.4724973042806
10,9,16.397670432499478
11,0,12.73494644165039
11,1,10.364610137110171
11,2,19.06575686591012
11,3,12.200496616363525
11,4,14.566523245402745
11,5,4.886054676229303
11,6,35.11691697438558
11,7,12.525572764873505
11,8,29.607448228200276
11,9,14.984310620171684
12,0,8.573811531066895
12,1,12.434795707205067
12,2,26.210111563546317
12,3,10.583846139907838
12,4,14.301779978615897
12,5,3.812680244987661
12,6,34.95521189371745
12,7,6.6180948138237
12,8,12.395375164349874
12,9,4.408666961533683
13,0,9.906408214569092
13,1,9.70212346781855
13,2,10.933854232515607
13,3,9.492627948125204
13,4,15.744041320255825
13,5,4.484424757957458
13,6,12.517263285319011
13,7,11.433188279469809
13,8,14.840375638008117
13,9,3.135171241419656
14,0,10.720307731628418
14,1,11.822503570888353
14,2,7.143144982201712
14,3,13.06624443689982
14,4,9.344330549240112
14,5,5.051635495099155
14,6,13.504091209835476
14,7,6.954379936059316
14,8,17.174021315574645
14,9,2.544387228148324
15,0,32.957630252838136
15,1,11.64172067642212
15,2,18.70541098458426
15,3,8.18553936958313
15,4,12.54786753313882
15,5,3.399822146242315
15,6,16.380283461676704
15,7,7.940999726454417
15,8,14.579885256290435
15,9,12.994978737831115
16,0,25.498323440551758
16,1,7.398429628040479
16,2,19.2279903956822
16,3,12.043973019917805
16,4,9.916399897847857
16,5,4.7208791413090445
16,6,23.653861957126193
16,7,16.131705009937285
16,8,16.625827598571778
16,9,6.1391123635428295
17,0,36.78362197875977
17,1,10.571499044998832
17,2,12.464592674800327
17,3,11.271483402252198
17,4,10.802144360542297
17,5,3.793653353235938
17,6,30.581302452087403
17,7,14.61422487894694
17,8,18.08819215297699
17,9,3.405125253541129
18,0,29.27266445159912
18,1,7.768123504389887
18,2,11.860992438452584
18,3,8.449620323181152
18,4,10.976253128051757
18,5,4.5748362091454595
18,6,10.872203715642293
18,7,12.53465309937795
18,8,8.747244238853455
18,9,6.927583275522505
19,0,27.413512229919434
19,1,7.674745769086091
19,2,33.389731066567556
19,3,6.780887145996093
19,4,7.969178601673671
19,5,3.9276488076556815
19,6,20.07158246570163
19,7,10.453773967425029
19,8,11.960827732086182
19,9,5.550387253080095
20,0,11.182893371582031
20,1,7.314066905560701
20,2,11.80935835157122
20,3,7.770871941248576
20,4,12.442826523099626
20,5,5.044726654074409
20,6,16.707133558061386
20,7,9.297831960519154
20,8,11.686887721220652
20,9,7.7441365701811655
