round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.43585,0.34191,0.33573,0.33517,0.43585,0.43585,0.43585
1,1,0.43401,0.33488,0.3368,0.33487,0.43401,0.43401,0.43401
1,2,0.44874,0.33969,0.33823,0.33635,0.44874,0.44874,0.44874
1,3,0.43305,0.3434,0.34432,0.34375,0.43305,0.43305,0.43305
1,4,0.43366,0.33685,0.33684,0.3368,0.43366,0.43366,0.43366
1,5,0.44226,0.35103,0.34957,0.34992,0.44226,0.44226,0.44226
1,6,0.48771,0.36374,0.35495,0.34274,0.48771,0.48771,0.48771
1,7,0.42813,0.34065,0.34742,0.33991,0.42813,0.42813,0.42813
1,8,0.4613,0.34636,0.35047,0.33272,0.4613,0.4613,0.4613
1,9,0.43243,0.32293,0.32554,0.32396,0.43243,0.43243,0.43243
2,0,0.4512,0.36492,0.36055,0.36111,0.4512,0.4512,0.4512
2,1,0.43953,0.34941,0.3471,0.34462,0.43953,0.43953,0.43953
2,2,0.43646,0.36367,0.35817,0.34649,0.43646,0.43646,0.43646
2,3,0.4656,0.34007,0.33796,0.33439,0.4656,0.4656,0.4656
2,4,0.48034,0.35124,0.34785,0.34105,0.48034,0.48034,0.48034
2,5,0.44533,0.35614,0.35619,0.35539,0.44533,0.44533,0.44533
2,6,0.4699,0.37172,0.36783,0.36836,0.4699,0.4699,0.4699
2,7,0.457,0.35188,0.34866,0.3453,0.457,0.457,0.457
2,8,0.46806,0.36695,0.3645,0.36097,0.46806,0.46806,0.46806
2,9,0.45762,0.35707,0.35731,0.35716,0.45762,0.45762,0.45762
3,0,0.41989,0.35324,0.35103,0.3409,0.41989,0.41989,0.41989
3,1,0.48742,0.3662,0.3647,0.36463,0.48742,0.48742,0.48742
3,2,0.47575,0.34982,0.34634,0.34025,0.47575,0.47575,0.47575
3,3,0.48587,0.3249,0.32737,0.30013,0.48587,0.48587,0.48587
3,4,0.48833,0.34653,0.34466,0.33363,0.48833,0.48833,0.48833
3,5,0.44717,0.38734,0.38455,0.37071,0.44717,0.44717,0.44717
3,6,0.48587,0.37966,0.36854,0.36802,0.48587,0.48587,0.48587
3,7,0.44656,0.35578,0.35496,0.3553,0.44656,0.44656,0.44656
3,8,0.48342,0.35302,0.341,0.32343,0.48342,0.48342,0.48342
3,9,0.45946,0.37373,0.37499,0.37288,0.45946,0.45946,0.45946
4,0,0.47514,0.33972,0.34193,0.33116,0.47514,0.47514,0.47514
4,1,0.51688,0.3759,0.36474,0.35731,0.51688,0.51688,0.51688
4,2,0.50031,0.35179,0.3395,0.31675,0.50031,0.50031,0.50031
4,3,0.47052,0.33302,0.33271,0.31981,0.47052,0.47052,0.47052
4,4,0.49324,0.33712,0.33641,0.31212,0.49324,0.49324,0.49324
4,5,0.49201,0.35506,0.35199,0.34121,0.49201,0.49201,0.49201
4,6,0.49939,0.38341,0.37141,0.36457,0.49939,0.49939,0.49939
4,7,0.46499,0.37598,0.36464,0.36519,0.46499,0.46499,0.46499
4,8,0.48403,0.36102,0.35822,0.35264,0.48403,0.48403,0.48403
4,9,0.49017,0.36767,0.37096,0.36588,0.49017,0.49017,0.49017
5,0,0.49417,0.34467,0.34263,0.3195,0.49417,0.49417,0.49417
5,1,0.51688,0.3454,0.34262,0.31985,0.51688,0.51688,0.51688
5,2,0.50706,0.35214,0.33966,0.31162,0.50706,0.50706,0.50706
5,3,0.48157,0.35245,0.34796,0.3433,0.48157,0.48157,0.48157
5,4,0.48526,0.34591,0.35474,0.3465,0.48526,0.48526,0.48526
5,5,0.50737,0.3455,0.34186,0.30482,0.50737,0.50737,0.50737
5,6,0.50061,0.3958,0.37007,0.36508,0.50061,0.50061,0.50061
5,7,0.4871,0.35222,0.34116,0.31941,0.4871,0.4871,0.4871
5,8,0.4828,0.35103,0.34538,0.33158,0.4828,0.4828,0.4828
5,9,0.50799,0.37928,0.36103,0.35111,0.50799,0.50799,0.50799
6,0,0.46716,0.35166,0.34486,0.33409,0.46716,0.46716,0.46716
6,1,0.52241,0.34819,0.34592,0.32578,0.52241,0.52241,0.52241
6,2,0.47698,0.35245,0.34253,0.33143,0.47698,0.47698,0.47698
6,3,0.43059,0.36101,0.35563,0.34361,0.43059,0.43059,0.43059
6,4,0.50307,0.34077,0.34408,0.32547,0.50307,0.50307,0.50307
6,5,0.50676,0.36935,0.35264,0.33181,0.50676,0.50676,0.50676
6,6,0.48587,0.40207,0.37311,0.37094,0.48587,0.48587,0.48587
6,7,0.48587,0.37126,0.34804,0.33905,0.48587,0.48587,0.48587
6,8,0.49324,0.37851,0.36085,0.35393,0.49324,0.49324,0.49324
6,9,0.50553,0.38899,0.36271,0.35189,0.50553,0.50553,0.50553
7,0,0.49478,0.35191,0.34895,0.33117,0.49478,0.49478,0.49478
7,1,0.47391,0.36448,0.3533,0.3456,0.47391,0.47391,0.47391
7,2,0.49662,0.36337,0.341,0.32227,0.49662,0.49662,0.49662
7,3,0.49877,0.37227,0.35173,0.34078,0.49877,0.49877,0.49877
7,4,0.5086,0.32703,0.33548,0.30153,0.5086,0.5086,0.5086
7,5,0.49631,0.34762,0.3528,0.33732,0.49631,0.49631,0.49631
7,6,0.5086,0.37977,0.35618,0.34059,0.5086,0.5086,0.5086
7,7,0.48342,0.35672,0.34599,0.33494,0.48342,0.48342,0.48342
7,8,0.4957,0.37634,0.35127,0.33674,0.4957,0.4957,0.4957
7,9,0.52396,0.3682,0.33955,0.28543,0.52396,0.52396,0.52396
8,0,0.4291,0.36711,0.35612,0.34013,0.4291,0.4291,0.4291
8,1,0.50031,0.35793,0.35319,0.3426,0.50031,0.50031,0.50031
8,2,0.50645,0.37385,0.3433,0.31845,0.50645,0.50645,0.50645
8,3,0.46253,0.37647,0.35588,0.35024,0.46253,0.46253,0.46253
8,4,0.51597,0.34231,0.34089,0.30662,0.51597,0.51597,0.51597
8,5,0.51781,0.35285,0.3479,0.31303,0.51781,0.51781,0.51781
8,6,0.52826,0.39222,0.35412,0.31969,0.52826,0.52826,0.52826
8,7,0.50123,0.38412,0.35658,0.34558,0.50123,0.50123,0.50123
8,8,0.49693,0.37356,0.34567,0.32195,0.49693,0.49693,0.49693
8,9,0.51536,0.37343,0.34651,0.31724,0.51536,0.51536,0.51536
9,0,0.51258,0.35257,0.34315,0.30054,0.51258,0.51258,0.51258
9,1,0.54635,0.39717,0.35103,0.31561,0.54635,0.54635,0.54635
9,2,0.52793,0.39766,0.3403,0.29273,0.52793,0.52793,0.52793
9,3,0.51106,0.38894,0.35436,0.34072,0.51106,0.51106,0.51106
9,4,0.52273,0.34384,0.33606,0.28402,0.52273,0.52273,0.52273
9,5,0.51413,0.37933,0.35394,0.32974,0.51413,0.51413,0.51413
9,6,0.48649,0.3925,0.36871,0.35959,0.48649,0.48649,0.48649
9,7,0.50983,0.34402,0.33115,0.26972,0.50983,0.50983,0.50983
9,8,0.50307,0.37313,0.33968,0.30335,0.50307,0.50307,0.50307
9,9,0.49754,0.3894,0.3705,0.36413,0.49754,0.49754,0.49754
10,0,0.5046,0.35647,0.35191,0.32978,0.5046,0.5046,0.5046
10,1,0.52486,0.36495,0.35603,0.34242,0.52486,0.52486,0.52486
10,2,0.45979,0.4026,0.36805,0.34206,0.45979,0.45979,0.45979
10,3,0.5344,0.43408,0.34936,0.30276,0.5344,0.5344,0.5344
10,4,0.52518,0.36729,0.34058,0.29159,0.52518,0.52518,0.52518
10,5,0.52641,0.34555,0.35546,0.32288,0.52641,0.52641,0.52641
10,6,0.50123,0.37256,0.36112,0.34729,0.50123,0.50123,0.50123
10,7,0.50553,0.35228,0.33262,0.28188,0.50553,0.50553,0.50553
10,8,0.50491,0.37073,0.34221,0.30713,0.50491,0.50491,0.50491
10,9,0.52887,0.36659,0.33599,0.26713,0.52887,0.52887,0.52887
11,0,0.49908,0.34605,0.34864,0.32555,0.49908,0.49908,0.49908
11,1,0.53591,0.35126,0.34966,0.32385,0.53591,0.53591,0.53591
11,2,0.52179,0.38714,0.3448,0.31057,0.52179,0.52179,0.52179
11,3,0.52457,0.42022,0.36013,0.3426,0.52457,0.52457,0.52457
11,4,0.5129,0.33495,0.33641,0.29891,0.5129,0.5129,0.5129
11,5,0.4785,0.34594,0.35356,0.33726,0.4785,0.4785,0.4785
11,6,0.52273,0.37054,0.34879,0.31371,0.52273,0.52273,0.52273
11,7,0.51413,0.36838,0.33632,0.28356,0.51413,0.51413,0.51413
11,8,0.45516,0.40067,0.3572,0.33459,0.45516,0.45516,0.45516
11,9,0.52764,0.40581,0.35429,0.32505,0.52764,0.52764,0.52764
12,0,0.53284,0.35144,0.34624,0.28234,0.53284,0.53284,0.53284
12,1,0.53775,0.38972,0.35258,0.32782,0.53775,0.53775,0.53775
12,2,0.43953,0.38883,0.36315,0.33238,0.43953,0.43953,0.43953
12,3,0.52948,0.41322,0.35035,0.31185,0.52948,0.52948,0.52948
12,4,0.52457,0.37364,0.34499,0.30605,0.52457,0.52457,0.52457
12,5,0.53133,0.37213,0.35146,0.30589,0.53133,0.53133,0.53133
12,6,0.50983,0.3823,0.35437,0.33583,0.50983,0.50983,0.50983
12,7,0.52826,0.3179,0.33405,0.24153,0.52826,0.52826,0.52826
12,8,0.5215,0.39908,0.34631,0.29263,0.5215,0.5215,0.5215
12,9,0.53133,0.44356,0.3409,0.28338,0.53133,0.53133,0.53133
13,0,0.51872,0.35,0.34339,0.29439,0.51872,0.51872,0.51872
13,1,0.47944,0.3654,0.35528,0.34147,0.47944,0.47944,0.47944
13,2,0.53837,0.38108,0.34066,0.27868,0.53837,0.53837,0.53837
13,3,0.54238,0.40941,0.34673,0.28609,0.54238,0.54238,0.54238
13,4,0.51106,0.34124,0.33782,0.30429,0.51106,0.51106,0.51106
13,5,0.51781,0.3713,0.35447,0.32796,0.51781,0.51781,0.51781
13,6,0.54054,0.32976,0.34517,0.2809,0.54054,0.54054,0.54054
13,7,0.51044,0.33431,0.34013,0.30219,0.51044,0.51044,0.51044
13,8,0.50983,0.39566,0.35055,0.3236,0.50983,0.50983,0.50983
13,9,0.5258,0.40087,0.36926,0.35493,0.5258,0.5258,0.5258
14,0,0.4954,0.35783,0.34954,0.33057,0.4954,0.4954,0.4954
14,1,0.46102,0.34693,0.34291,0.32969,0.46102,0.46102,0.46102
14,2,0.53653,0.36031,0.33703,0.27073,0.53653,0.53653,0.53653
14,3,0.54668,0.4258,0.34341,0.26522,0.54668,0.54668,0.54668
14,4,0.51413,0.36482,0.34611,0.31888,0.51413,0.51413,0.51413
14,5,0.53747,0.40932,0.36135,0.31854,0.53747,0.53747,0.53747
14,6,0.53624,0.3547,0.35211,0.30833,0.53624,0.53624,0.53624
14,7,0.50553,0.32667,0.33253,0.28423,0.50553,0.50553,0.50553
14,8,0.52826,0.4844,0.34825,0.28185,0.52826,0.52826,0.52826
14,9,0.53501,0.44758,0.3595,0.3297,0.53501,0.53501,0.53501
15,0,0.51443,0.33049,0.34351,0.30194,0.51443,0.51443,0.51443
15,1,0.55187,0.42927,0.35014,0.30403,0.55187,0.55187,0.55187
15,2,0.51381,0.38453,0.34702,0.32124,0.51381,0.51381,0.51381
15,3,0.50369,0.42159,0.36889,0.36803,0.50369,0.50369,0.50369
15,4,0.52027,0.36736,0.3476,0.31743,0.52027,0.52027,0.52027
15,5,0.52211,0.37365,0.3613,0.33905,0.52211,0.52211,0.52211
15,6,0.53808,0.34772,0.34462,0.28204,0.53808,0.53808,0.53808
15,7,0.5043,0.42675,0.35227,0.33236,0.5043,0.5043,0.5043
15,8,0.49324,0.38712,0.36091,0.34751,0.49324,0.49324,0.49324
15,9,0.53993,0.43702,0.3446,0.28287,0.53993,0.53993,0.53993
16,0,0.50522,0.36307,0.34425,0.31297,0.50522,0.50522,0.50522
16,1,0.55862,0.37132,0.3468,0.29056,0.55862,0.55862,0.55862
16,2,0.5353,0.39644,0.34818,0.30421,0.5353,0.5353,0.5353
16,3,0.52457,0.42892,0.36853,0.35896,0.52457,0.52457,0.52457
16,4,0.5387,0.34578,0.33944,0.26577,0.5387,0.5387,0.5387
16,5,0.5387,0.4121,0.35351,0.2971,0.5387,0.5387,0.5387
16,6,0.54115,0.3362,0.34976,0.29558,0.54115,0.54115,0.54115
16,7,0.53071,0.37309,0.33841,0.25314,0.53071,0.53071,0.53071
16,8,0.5301,0.44511,0.34635,0.27584,0.5301,0.5301,0.5301
16,9,0.53686,0.42981,0.35518,0.31852,0.53686,0.53686,0.53686
17,0,0.51627,0.34142,0.34416,0.30114,0.51627,0.51627,0.51627
17,1,0.55371,0.3841,0.34492,0.29015,0.55371,0.55371,0.55371
17,2,0.54144,0.3797,0.33838,0.26665,0.54144,0.54144,0.54144
17,3,0.54545,0.42995,0.35831,0.31487,0.54545,0.54545,0.54545
17,4,0.51044,0.36428,0.34992,0.32891,0.51044,0.51044,0.51044
17,5,0.53747,0.40626,0.3575,0.31413,0.53747,0.53747,0.53747
17,6,0.51044,0.31652,0.3501,0.32542,0.51044,0.51044,0.51044
17,7,0.51843,0.33809,0.33698,0.27796,0.51843,0.51843,0.51843
