round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.8069,0.76557,0.68863,0.71051,0.8069,0.8069,0.8069
1,1,0.82759,0.74352,0.74161,0.74255,0.82759,0.82759,0.82759
1,2,0.84138,0.78229,0.74619,0.76126,0.84138,0.84138,0.84138
1,3,0.77011,0.70634,0.63485,0.64976,0.77011,0.77011,0.77011
1,4,0.82949,0.78456,0.76445,0.77335,0.82949,0.82949,0.82949
1,5,0.81567,0.72021,0.70173,0.70997,0.81567,0.81567,0.81567
1,6,0.81106,0.75538,0.67162,0.69461,0.81106,0.81106,0.81106
1,7,0.81797,0.77872,0.74127,0.75579,0.81797,0.81797,0.81797
1,8,0.80184,0.76559,0.70345,0.72256,0.80184,0.80184,0.80184
1,9,0.82719,0.78091,0.75129,0.76367,0.82719,0.82719,0.82719
2,0,0.81609,0.76868,0.72356,0.7403,0.81609,0.81609,0.81609
2,1,0.82759,0.74493,0.76509,0.75392,0.82759,0.82759,0.82759
2,2,0.85977,0.81042,0.77567,0.79061,0.85977,0.85977,0.85977
2,3,0.78161,0.72338,0.66216,0.67893,0.78161,0.78161,0.78161
2,4,0.84101,0.8047,0.76951,0.78398,0.84101,0.84101,0.84101
2,5,0.8318,0.74629,0.73615,0.74096,0.8318,0.8318,0.8318
2,6,0.82488,0.77098,0.71034,0.73144,0.82488,0.82488,0.82488
2,7,0.84332,0.81468,0.77442,0.79045,0.84332,0.84332,0.84332
2,8,0.81336,0.78161,0.72171,0.74135,0.81336,0.81336,0.81336
2,9,0.84101,0.80097,0.76924,0.78258,0.84101,0.84101,0.84101
3,0,0.82529,0.78984,0.72403,0.74604,0.82529,0.82529,0.82529
3,1,0.83218,0.75058,0.76019,0.75515,0.83218,0.83218,0.83218
3,2,0.86207,0.82078,0.76664,0.78811,0.86207,0.86207,0.86207
3,3,0.8,0.75436,0.68859,0.70819,0.8,0.8,0.8
3,4,0.84332,0.806,0.77664,0.78913,0.84332,0.84332,0.84332
3,5,0.83641,0.75381,0.73907,0.74592,0.83641,0.83641,0.83641
3,6,0.82488,0.76576,0.72351,0.73998,0.82488,0.82488,0.82488
3,7,0.83871,0.80522,0.77386,0.7869,0.83871,0.83871,0.83871
3,8,0.82028,0.78665,0.73936,0.75659,0.82028,0.82028,0.82028
3,9,0.83641,0.79553,0.76039,0.7748,0.83641,0.83641,0.83641
4,0,0.82759,0.78591,0.73994,0.75738,0.82759,0.82759,0.82759
4,1,0.82989,0.74698,0.74698,0.74698,0.82989,0.82989,0.82989
4,2,0.85977,0.81387,0.76866,0.78722,0.85977,0.85977,0.85977
4,3,0.8023,0.76965,0.67622,0.69879,0.8023,0.8023,0.8023
4,4,0.84101,0.8047,0.76951,0.78398,0.84101,0.84101,0.84101
4,5,0.84101,0.76168,0.74198,0.75094,0.84101,0.84101,0.84101
4,6,0.82488,0.76688,0.72022,0.73792,0.82488,0.82488,0.82488
4,7,0.83641,0.81266,0.75397,0.7748,0.83641,0.83641,0.83641
4,8,0.82258,0.79832,0.73065,0.75245,0.82258,0.82258,0.82258
4,9,0.84562,0.81833,0.75802,0.78002,0.84562,0.84562,0.84562
