round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.8368,0.78591,0.76294,0.77308,0.8368,0.8368,0.8368
1,1,0.55148,0.46797,0.46158,0.46045,0.55148,0.55148,0.55148
1,2,0.5292,0.45378,0.44328,0.44287,0.5292,0.5292,0.5292
1,3,0.55277,0.48832,0.4854,0.47832,0.55277,0.55277,0.55277
1,4,0.55627,0.45959,0.45317,0.45396,0.55627,0.55627,0.55627
1,5,0.5408,0.47038,0.46335,0.46,0.5408,0.5408,0.5408
1,6,0.57598,0.46293,0.45938,0.46036,0.57598,0.57598,0.57598
1,7,0.54872,0.46723,0.46048,0.45918,0.54872,0.54872,0.54872
1,8,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,9,0.59753,0.50861,0.51002,0.50609,0.59753,0.59753,0.59753
2,0,0.83975,0.79067,0.76539,0.77644,0.83975,0.83975,0.83975
2,1,0.83312,0.79985,0.72024,0.74571,0.83312,0.83312,0.83312
2,2,0.83404,0.80558,0.71691,0.74397,0.83404,0.83404,0.83404
2,3,0.83257,0.79588,0.72333,0.74743,0.83257,0.83257,0.83257
2,4,0.83293,0.80396,0.71494,0.74192,0.83293,0.83293,0.83293
2,5,0.83643,0.79901,0.73356,0.75646,0.83643,0.83643,0.83643
2,6,0.82686,0.80088,0.69805,0.72588,0.82686,0.82686,0.82686
2,7,0.83625,0.80183,0.72899,0.75346,0.83625,0.83625,0.83625
2,8,0.75889,0.87846,0.51626,0.46232,0.75889,0.75889,0.75889
2,9,0.83072,0.8112,0.70112,0.73038,0.83072,0.83072,0.83072
3,0,0.84196,0.79537,0.7644,0.77757,0.84196,0.84196,0.84196
3,1,0.83699,0.79593,0.74059,0.76109,0.83699,0.83699,0.83699
3,2,0.83588,0.799,0.73146,0.75479,0.83588,0.83588,0.83588
3,3,0.83643,0.7972,0.73628,0.75813,0.83643,0.83643,0.83643
3,4,0.83717,0.80044,0.7343,0.75741,0.83717,0.83717,0.83717
3,5,0.84012,0.79802,0.75009,0.76868,0.84012,0.84012,0.84012
3,6,0.83514,0.8022,0.72455,0.74986,0.83514,0.83514,0.83514
3,7,0.83717,0.7969,0.73973,0.7607,0.83717,0.83717,0.83717
3,8,0.76883,0.88229,0.53622,0.50083,0.76883,0.76883,0.76883
3,9,0.83459,0.80402,0.72048,0.74678,0.83459,0.83459,0.83459
4,0,0.84159,0.79454,0.76465,0.77742,0.84159,0.84159,0.84159
4,1,0.83828,0.79798,0.74244,0.76305,0.83828,0.83828,0.83828
4,2,0.83607,0.80012,0.7306,0.75437,0.83607,0.83607,0.83607
4,3,0.83717,0.79992,0.73504,0.75787,0.83717,0.83717,0.83717
4,4,0.83791,0.80205,0.73479,0.7582,0.83791,0.83791,0.83791
4,5,0.84012,0.79883,0.7486,0.76785,0.84012,0.84012,0.84012
4,6,0.83772,0.80501,0.73022,0.75521,0.83772,0.83772,0.83772
4,7,0.83809,0.7988,0.74034,0.76169,0.83809,0.83809,0.83809
4,8,0.77197,0.88352,0.5425,0.51242,0.77197,0.77197,0.77197
4,9,0.83496,0.8047,0.72098,0.74735,0.83496,0.83496,0.83496
5,0,0.84178,0.79575,0.76255,0.7765,0.84178,0.84178,0.84178
5,1,0.84067,0.80153,0.74626,0.76691,0.84067,0.84067,0.84067
5,2,0.83662,0.8001,0.7327,0.75605,0.83662,0.83662,0.83662
5,3,0.83772,0.79994,0.73713,0.75952,0.83772,0.83772,0.83772
5,4,0.83938,0.80423,0.73725,0.7607,0.83938,0.83938,0.83938
5,5,0.84067,0.7991,0.75045,0.76928,0.84067,0.84067,0.84067
5,6,0.83754,0.8025,0.73282,0.75673,0.83754,0.83754,0.83754
5,7,0.83809,0.7985,0.74084,0.76198,0.83809,0.83809,0.83809
5,8,0.77252,0.88373,0.54361,0.51444,0.77252,0.77252,0.77252
5,9,0.83772,0.80812,0.72652,0.75281,0.83772,0.83772,0.83772
6,0,0.84104,0.79405,0.76304,0.77621,0.84104,0.84104,0.84104
6,1,0.8403,0.80077,0.74601,0.76651,0.8403,0.8403,0.8403
6,2,0.83607,0.79941,0.73159,0.75499,0.83607,0.83607,0.83607
6,3,0.83809,0.8009,0.73713,0.75976,0.83809,0.83809,0.83809
6,4,0.83993,0.80563,0.73737,0.76115,0.83993,0.83993,0.83993
6,5,0.84049,0.79984,0.74836,0.76797,0.84049,0.84049,0.84049
6,6,0.83791,0.80277,0.7338,0.75759,0.83791,0.83791,0.83791
6,7,0.83864,0.79996,0.74071,0.76228,0.83864,0.83864,0.83864
6,8,0.77528,0.88482,0.54915,0.52441,0.77528,0.77528,0.77528
6,9,0.83754,0.80833,0.72566,0.75212,0.83754,0.83754,0.83754
7,0,0.84049,0.79346,0.76169,0.77512,0.84049,0.84049,0.84049
7,1,0.83938,0.79876,0.74565,0.76566,0.83938,0.83938,0.83938
7,2,0.83754,0.80072,0.73528,0.75826,0.83754,0.83754,0.83754
7,3,0.83717,0.7986,0.73701,0.75907,0.83717,0.83717,0.83717
7,4,0.83975,0.80468,0.73799,0.7614,0.83975,0.83975,0.83975
7,5,0.84233,0.80252,0.75131,0.77093,0.84233,0.84233,0.84233
7,6,0.83754,0.8009,0.73504,0.75811,0.83754,0.83754,0.83754
7,7,0.8392,0.80033,0.74231,0.7636,0.8392,0.8392,0.8392
7,8,0.7762,0.88518,0.551,0.5277,0.7762,0.7762,0.7762
7,9,0.83754,0.8079,0.72615,0.75244,0.83754,0.83754,0.83754
8,0,0.84104,0.79395,0.76329,0.77634,0.84104,0.84104,0.84104
8,1,0.8392,0.79897,0.74453,0.7649,0.8392,0.8392,0.8392
8,2,0.8368,0.79964,0.73405,0.75701,0.8368,0.8368,0.8368
8,3,0.83772,0.79978,0.73738,0.75967,0.83772,0.83772,0.83772
8,4,0.83975,0.8045,0.73824,0.76155,0.83975,0.83975,0.83975
8,5,0.84178,0.8017,0.75045,0.77006,0.84178,0.84178,0.84178
8,6,0.83717,0.80009,0.73479,0.75771,0.83717,0.83717,0.83717
8,7,0.83957,0.80094,0.74281,0.76415,0.83957,0.83957,0.83957
8,8,0.77657,0.88533,0.55174,0.52901,0.77657,0.77657,0.77657
8,9,0.83662,0.80633,0.7248,0.75096,0.83662,0.83662,0.83662
9,0,0.84122,0.79427,0.76341,0.77653,0.84122,0.84122,0.84122
9,1,0.83938,0.79876,0.74565,0.76566,0.83938,0.83938,0.83938
9,2,0.83717,0.80009,0.73479,0.75771,0.83717,0.83717,0.83717
9,3,0.83754,0.79922,0.73751,0.75962,0.83754,0.83754,0.83754
9,4,0.83975,0.80432,0.73848,0.7617,0.83975,0.83975,0.83975
9,5,0.84122,0.80074,0.74983,0.76932,0.84122,0.84122,0.84122
9,6,0.83772,0.80078,0.7359,0.75876,0.83772,0.83772,0.83772
9,7,0.83993,0.80155,0.7433,0.76469,0.83993,0.83993,0.83993
9,8,0.77731,0.88562,0.55322,0.53162,0.77731,0.77731,0.77731
9,9,0.83699,0.807,0.72529,0.75152,0.83699,0.83699,0.83699
10,0,0.84085,0.79411,0.76193,0.77551,0.84085,0.84085,0.84085
10,1,0.84012,0.79967,0.74712,0.76702,0.84012,0.84012,0.84012
10,2,0.83717,0.79959,0.73553,0.75817,0.83717,0.83717,0.83717
10,3,0.83735,0.79899,0.73714,0.75927,0.83735,0.83735,0.83735
10,4,0.84012,0.80513,0.73873,0.7621,0.84012,0.84012,0.84012
10,5,0.84141,0.80083,0.75045,0.7698,0.84141,0.84141,0.84141
10,6,0.83735,0.79999,0.73565,0.75837,0.83735,0.83735,0.83735
10,7,0.84012,0.80162,0.74391,0.76517,0.84012,0.84012,0.84012
10,8,0.77786,0.88584,0.55432,0.53356,0.77786,0.77786,0.77786
10,9,0.83735,0.80724,0.72627,0.75241,0.83735,0.83735,0.83735
11,0,0.84085,0.79411,0.76193,0.77551,0.84085,0.84085,0.84085
11,1,0.83975,0.79951,0.74589,0.76606,0.83975,0.83975,0.83975
11,2,0.83717,0.79959,0.73553,0.75817,0.83717,0.83717,0.83717
11,3,0.83735,0.79932,0.73664,0.75897,0.83735,0.83735,0.83735
11,4,0.83957,0.80427,0.73787,0.7612,0.83957,0.83957,0.83957
11,5,0.84122,0.80103,0.74934,0.76904,0.84122,0.84122,0.84122
11,6,0.83754,0.80055,0.73553,0.75841,0.83754,0.83754,0.83754
11,7,0.83938,0.80055,0.74268,0.76395,0.83938,0.83938,0.83938
11,8,0.77804,0.88591,0.55469,0.53421,0.77804,0.77804,0.77804
11,9,0.8368,0.80699,0.72467,0.75099,0.8368,0.8368,0.8368
12,0,0.84085,0.79503,0.75971,0.77437,0.84085,0.84085,0.84085
12,1,0.83993,0.79988,0.74601,0.76626,0.83993,0.83993,0.83993
12,2,0.83735,0.79982,0.7359,0.75852,0.83735,0.83735,0.83735
12,3,0.83791,0.80017,0.7375,0.75986,0.83791,0.83791,0.83791
12,4,0.83975,0.80432,0.73848,0.7617,0.83975,0.83975,0.83975
12,5,0.84159,0.80148,0.75008,0.76972,0.84159,0.84159,0.84159
12,6,0.83735,0.79982,0.7359,0.75852,0.83735,0.83735,0.83735
12,7,0.8392,0.80033,0.74231,0.7636,0.8392,0.8392,0.8392
12,8,0.77841,0.88606,0.55543,0.5355,0.77841,0.77841,0.77841
12,9,0.83699,0.80743,0.72479,0.75119,0.83699,0.83699,0.83699
13,0,0.84085,0.79451,0.76095,0.77501,0.84085,0.84085,0.84085
13,1,0.83938,0.79994,0.74367,0.76452,0.83938,0.83938,0.83938
13,2,0.83735,0.80119,0.73393,0.7573,0.83735,0.83735,0.83735
13,3,0.83754,0.80038,0.73578,0.75857,0.83754,0.83754,0.83754
13,4,0.83901,0.80432,0.73577,0.75955,0.83901,0.83901,0.83901
13,5,0.84085,0.80101,0.74786,0.76795,0.84085,0.84085,0.84085
13,6,0.83717,0.79992,0.73504,0.75787,0.83717,0.83717,0.83717
13,7,0.83864,0.79996,0.74071,0.76228,0.83864,0.83864,0.83864
13,8,0.77841,0.88606,0.55543,0.5355,0.77841,0.77841,0.77841
13,9,0.83662,0.80787,0.72307,0.7498,0.83662,0.83662,0.83662
14,0,0.84122,0.79559,0.7602,0.77489,0.84122,0.84122,0.84122
14,1,0.83938,0.79934,0.74466,0.7651,0.83938,0.83938,0.83938
14,2,0.83772,0.80078,0.7359,0.75876,0.83772,0.83772,0.83772
14,3,0.83828,0.80096,0.73775,0.76026,0.83828,0.83828,0.83828
14,4,0.83993,0.80526,0.73787,0.76145,0.83993,0.83993,0.83993
14,5,0.84085,0.80058,0.7486,0.76837,0.84085,0.84085,0.84085
14,6,0.83735,0.79999,0.73565,0.75837,0.83735,0.83735,0.83735
14,7,0.83883,0.80003,0.74133,0.76277,0.83883,0.83883,0.83883
14,8,0.77841,0.88606,0.55543,0.5355,0.77841,0.77841,0.77841
14,9,0.83717,0.80832,0.72442,0.75106,0.83717,0.83717,0.83717
15,0,0.8403,0.79314,0.76156,0.77492,0.8403,0.8403,0.8403
15,1,0.83828,0.79842,0.7417,0.76261,0.83828,0.83828,0.83828
15,2,0.83662,0.8001,0.7327,0.75605,0.83662,0.83662,0.83662
15,3,0.83754,0.80072,0.73528,0.75826,0.83754,0.83754,0.83754
15,4,0.83957,0.80573,0.73589,0.75999,0.83957,0.83957,0.83957
15,5,0.84067,0.80078,0.74749,0.76761,0.84067,0.84067,0.84067
15,6,0.83717,0.80009,0.73479,0.75771,0.83717,0.83717,0.83717
15,7,0.83828,0.79966,0.73972,0.76145,0.83828,0.83828,0.83828
15,8,0.77841,0.88606,0.55543,0.5355,0.77841,0.77841,0.77841
15,9,0.83625,0.80787,0.72183,0.74874,0.83625,0.83625,0.83625
16,0,0.84012,0.7932,0.76045,0.77422,0.84012,0.84012,0.84012
16,1,0.83993,0.79973,0.74626,0.7664,0.83993,0.83993,0.83993
16,2,0.83754,0.80021,0.73602,0.75872,0.83754,0.83754,0.83754
16,3,0.83717,0.7986,0.73701,0.75907,0.83717,0.83717,0.83717
16,4,0.83993,0.8049,0.73836,0.76175,0.83993,0.83993,0.83993
16,5,0.84122,0.8006,0.75008,0.76946,0.84122,0.84122,0.84122
16,6,0.83735,0.79948,0.7364,0.75882,0.83735,0.83735,0.83735
16,7,0.83883,0.79987,0.74157,0.76292,0.83883,0.83883,0.83883
16,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
16,9,0.83754,0.80833,0.72566,0.75212,0.83754,0.83754,0.83754
17,0,0.84012,0.7932,0.76045,0.77422,0.84012,0.84012,0.84012
17,1,0.83957,0.79928,0.74552,0.76572,0.83957,0.83957,0.83957
17,2,0.83754,0.80055,0.73553,0.75841,0.83754,0.83754,0.83754
17,3,0.83772,0.80011,0.73689,0.75937,0.83772,0.83772,0.83772
17,4,0.83938,0.80423,0.73725,0.7607,0.83938,0.83938,0.83938
17,5,0.84085,0.80015,0.74934,0.76879,0.84085,0.84085,0.84085
17,6,0.83717,0.79942,0.73578,0.75832,0.83717,0.83717,0.83717
17,7,0.83901,0.80025,0.7417,0.76312,0.83901,0.83901,0.83901
17,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
17,9,0.8368,0.80721,0.72442,0.75083,0.8368,0.8368,0.8368
18,0,0.8403,0.79267,0.7628,0.77555,0.8403,0.8403,0.8403
18,1,0.83957,0.79957,0.74503,0.76544,0.83957,0.83957,0.83957
18,2,0.83754,0.80072,0.73528,0.75826,0.83754,0.83754,0.83754
18,3,0.83846,0.80152,0.73763,0.76031,0.83846,0.83846,0.83846
18,4,0.83938,0.8044,0.737,0.76055,0.83938,0.83938,0.83938
18,5,0.84067,0.80007,0.74873,0.76831,0.84067,0.84067,0.84067
18,6,0.8368,0.7988,0.73529,0.75777,0.8368,0.8368,0.8368
18,7,0.83828,0.79919,0.74047,0.76189,0.83828,0.83828,0.83828
18,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
18,9,0.83662,0.8072,0.72381,0.7503,0.83662,0.83662,0.83662
19,0,0.8403,0.79323,0.76132,0.7748,0.8403,0.8403,0.8403
19,1,0.83957,0.79871,0.74651,0.76628,0.83957,0.83957,0.83957
19,2,0.83791,0.80017,0.7375,0.75986,0.83791,0.83791,0.83791
19,3,0.83754,0.7989,0.738,0.75991,0.83754,0.83754,0.83754
19,4,0.83938,0.80352,0.73824,0.7613,0.83938,0.83938,0.83938
19,5,0.84049,0.79928,0.74934,0.76853,0.84049,0.84049,0.84049
19,6,0.83791,0.79984,0.738,0.76016,0.83791,0.83791,0.83791
19,7,0.83846,0.79895,0.74158,0.76267,0.83846,0.83846,0.83846
19,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
19,9,0.83735,0.80767,0.72578,0.75208,0.83735,0.83735,0.83735
20,0,0.83975,0.79217,0.7612,0.77433,0.83975,0.83975,0.83975
20,1,0.83883,0.79822,0.74429,0.7645,0.83883,0.83883,0.83883
20,2,0.83717,0.79959,0.73553,0.75817,0.83717,0.83717,0.83717
20,3,0.83791,0.80034,0.73726,0.75971,0.83791,0.83791,0.83791
20,4,0.8392,0.80364,0.73738,0.76065,0.8392,0.8392,0.8392
20,5,0.84104,0.80052,0.74946,0.76898,0.84104,0.84104,0.84104
20,6,0.83717,0.79926,0.73603,0.75847,0.83717,0.83717,0.83717
20,7,0.83809,0.7988,0.74034,0.76169,0.83809,0.83809,0.83809
20,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
20,9,0.83699,0.80765,0.72455,0.75103,0.83699,0.83699,0.83699
21,0,0.8403,0.79323,0.76132,0.7748,0.8403,0.8403,0.8403
21,1,0.83938,0.79876,0.74565,0.76566,0.83938,0.83938,0.83938
21,2,0.83735,0.79965,0.73615,0.75867,0.83735,0.83735,0.83735
21,3,0.83735,0.79883,0.73738,0.75942,0.83735,0.83735,0.83735
21,4,0.83957,0.80392,0.73836,0.7615,0.83957,0.83957,0.83957
21,5,0.84067,0.79979,0.74922,0.76859,0.84067,0.84067,0.84067
21,6,0.83791,0.79984,0.738,0.76016,0.83791,0.83791,0.83791
21,7,0.83809,0.79865,0.74059,0.76183,0.83809,0.83809,0.83809
21,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
21,9,0.83735,0.80811,0.72529,0.75175,0.83735,0.83735,0.83735
22,0,0.84012,0.7932,0.76045,0.77422,0.84012,0.84012,0.84012
22,1,0.8392,0.79868,0.74503,0.76518,0.8392,0.8392,0.8392
22,2,0.83735,0.79999,0.73565,0.75837,0.83735,0.83735,0.83735
22,3,0.83846,0.80152,0.73763,0.76031,0.83846,0.83846,0.83846
22,4,0.83938,0.80387,0.73774,0.761,0.83938,0.83938,0.83938
22,5,0.84104,0.80066,0.74922,0.76885,0.84104,0.84104,0.84104
22,6,0.83699,0.79903,0.73566,0.75812,0.83699,0.83699,0.83699
22,7,0.83809,0.7988,0.74034,0.76169,0.83809,0.83809,0.83809
22,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
22,9,0.8368,0.80743,0.72418,0.75066,0.8368,0.8368,0.8368
23,0,0.84049,0.79395,0.76045,0.77449,0.84049,0.84049,0.84049
23,1,0.8392,0.79897,0.74453,0.7649,0.8392,0.8392,0.8392
23,2,0.83717,0.80009,0.73479,0.75771,0.83717,0.83717,0.83717
23,3,0.83828,0.8013,0.73726,0.75996,0.83828,0.83828,0.83828
23,4,0.83957,0.80499,0.73688,0.7606,0.83957,0.83957,0.83957
23,5,0.84085,0.80043,0.74885,0.76851,0.84085,0.84085,0.84085
23,6,0.83699,0.79919,0.73541,0.75797,0.83699,0.83699,0.83699
23,7,0.83828,0.79934,0.74022,0.76174,0.83828,0.83828,0.83828
23,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
23,9,0.83643,0.80697,0.72344,0.74993,0.83643,0.83643,0.83643
24,0,0.83975,0.79198,0.76169,0.77458,0.83975,0.83975,0.83975
24,1,0.83938,0.79949,0.74441,0.76495,0.83938,0.83938,0.83938
24,2,0.83717,0.80044,0.7343,0.75741,0.83717,0.83717,0.83717
24,3,0.83828,0.80113,0.7375,0.76011,0.83828,0.83828,0.83828
24,4,0.83975,0.80522,0.73725,0.76095,0.83975,0.83975,0.83975
24,5,0.84067,0.80021,0.74848,0.76817,0.84067,0.84067,0.84067
24,6,0.83699,0.79919,0.73541,0.75797,0.83699,0.83699,0.83699
24,7,0.83846,0.79957,0.74059,0.76208,0.83846,0.83846,0.83846
24,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
24,9,0.83643,0.80697,0.72344,0.74993,0.83643,0.83643,0.83643
25,0,0.84067,0.79408,0.76107,0.77494,0.84067,0.84067,0.84067
25,1,0.83975,0.79907,0.74663,0.76648,0.83975,0.83975,0.83975
25,2,0.83699,0.7987,0.73615,0.75842,0.83699,0.83699,0.83699
25,3,0.83791,0.79952,0.73849,0.76046,0.83791,0.83791,0.83791
25,4,0.8392,0.80329,0.73787,0.76095,0.8392,0.8392,0.8392
25,5,0.84049,0.79928,0.74934,0.76853,0.84049,0.84049,0.84049
25,6,0.83828,0.8003,0.73874,0.76086,0.83828,0.83828,0.83828
25,7,0.83846,0.79911,0.74133,0.76252,0.83846,0.83846,0.83846
25,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
25,9,0.83717,0.80744,0.72541,0.75172,0.83717,0.83717,0.83717
26,0,0.84067,0.79428,0.76058,0.77468,0.84067,0.84067,0.84067
26,1,0.83864,0.79814,0.74367,0.76402,0.83864,0.83864,0.83864
26,2,0.83699,0.80021,0.73393,0.75706,0.83699,0.83699,0.83699
26,3,0.83809,0.80107,0.73689,0.75961,0.83809,0.83809,0.83809
26,4,0.83938,0.8044,0.737,0.76055,0.83938,0.83938,0.83938
26,5,0.84067,0.80035,0.74823,0.76803,0.84067,0.84067,0.84067
26,6,0.8368,0.79896,0.73504,0.75762,0.8368,0.8368,0.8368
26,7,0.83791,0.79889,0.73948,0.76105,0.83791,0.83791,0.83791
26,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
26,9,0.83699,0.80765,0.72455,0.75103,0.83699,0.83699,0.83699
27,0,0.8403,0.79314,0.76156,0.77492,0.8403,0.8403,0.8403
27,1,0.8392,0.79926,0.74404,0.76461,0.8392,0.8392,0.8392
27,2,0.83754,0.80107,0.73479,0.75796,0.83754,0.83754,0.83754
27,3,0.83864,0.80226,0.73725,0.76021,0.83864,0.83864,0.83864
27,4,0.84012,0.80585,0.73774,0.7615,0.84012,0.84012,0.84012
27,5,0.84085,0.80058,0.7486,0.76837,0.84085,0.84085,0.84085
27,6,0.83643,0.7985,0.7343,0.75692,0.83643,0.83643,0.83643
27,7,0.83809,0.79911,0.73985,0.76139,0.83809,0.83809,0.83809
27,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
27,9,0.8368,0.80765,0.72393,0.7505,0.8368,0.8368,0.8368
28,0,0.83993,0.79278,0.76058,0.77415,0.83993,0.83993,0.83993
28,1,0.83957,0.79928,0.74552,0.76572,0.83957,0.83957,0.83957
28,2,0.83717,0.79959,0.73553,0.75817,0.83717,0.83717,0.83717
28,3,0.83772,0.79962,0.73763,0.75981,0.83772,0.83772,0.83772
28,4,0.8392,0.80364,0.73738,0.76065,0.8392,0.8392,0.8392
28,5,0.84067,0.79993,0.74897,0.76845,0.84067,0.84067,0.84067
28,6,0.83772,0.79978,0.73738,0.75967,0.83772,0.83772,0.83772
28,7,0.83846,0.79926,0.74108,0.76238,0.83846,0.83846,0.83846
28,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
28,9,0.83717,0.80788,0.72492,0.75139,0.83717,0.83717,0.83717
29,0,0.84012,0.79301,0.76095,0.77447,0.84012,0.84012,0.84012
29,1,0.83938,0.79905,0.74515,0.76538,0.83938,0.83938,0.83938
29,2,0.83699,0.79987,0.73442,0.75736,0.83699,0.83699,0.83699
29,3,0.83828,0.80113,0.7375,0.76011,0.83828,0.83828,0.83828
29,4,0.83938,0.80423,0.73725,0.7607,0.83938,0.83938,0.83938
29,5,0.84085,0.80043,0.74885,0.76851,0.84085,0.84085,0.84085
29,6,0.83699,0.79919,0.73541,0.75797,0.83699,0.83699,0.83699
29,7,0.83828,0.79919,0.74047,0.76189,0.83828,0.83828,0.83828
29,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
29,9,0.8368,0.80743,0.72418,0.75066,0.8368,0.8368,0.8368
30,0,0.84049,0.79395,0.76045,0.77449,0.84049,0.84049,0.84049
30,1,0.83901,0.79845,0.74466,0.76484,0.83901,0.83901,0.83901
30,2,0.83717,0.79959,0.73553,0.75817,0.83717,0.83717,0.83717
30,3,0.83809,0.80057,0.73763,0.76006,0.83809,0.83809,0.83809
30,4,0.8392,0.80364,0.73738,0.76065,0.8392,0.8392,0.8392
30,5,0.84104,0.80052,0.74946,0.76898,0.84104,0.84104,0.84104
30,6,0.8368,0.7988,0.73529,0.75777,0.8368,0.8368,0.8368
30,7,0.83828,0.79919,0.74047,0.76189,0.83828,0.83828,0.83828
30,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
30,9,0.83717,0.80788,0.72492,0.75139,0.83717,0.83717,0.83717
31,0,0.83957,0.79139,0.76231,0.77476,0.83957,0.83957,0.83957
31,1,0.83938,0.79949,0.74441,0.76495,0.83938,0.83938,0.83938
31,2,0.8368,0.79998,0.73356,0.75671,0.8368,0.8368,0.8368
31,3,0.83809,0.80124,0.73664,0.75946,0.83809,0.83809,0.83809
31,4,0.83975,0.8054,0.737,0.7608,0.83975,0.83975,0.83975
31,5,0.84085,0.80058,0.7486,0.76837,0.84085,0.84085,0.84085
31,6,0.83662,0.79857,0.73492,0.75742,0.83662,0.83662,0.83662
31,7,0.83828,0.7995,0.73997,0.76159,0.83828,0.83828,0.83828
31,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
31,9,0.83662,0.8072,0.72381,0.7503,0.83662,0.83662,0.83662
32,0,0.84012,0.79301,0.76095,0.77447,0.84012,0.84012,0.84012
32,1,0.83975,0.79865,0.74737,0.7669,0.83975,0.83975,0.83975
32,2,0.8368,0.79831,0.73603,0.75823,0.8368,0.8368,0.8368
32,3,0.83772,0.79929,0.73812,0.76011,0.83772,0.83772,0.83772
32,4,0.83938,0.80334,0.73849,0.76145,0.83938,0.83938,0.83938
32,5,0.84067,0.79937,0.74996,0.769,0.84067,0.84067,0.84067
32,6,0.83791,0.79952,0.73849,0.76046,0.83791,0.83791,0.83791
32,7,0.83901,0.79964,0.74268,0.7637,0.83901,0.83901,0.83901
32,8,0.7786,0.88613,0.5558,0.53615,0.7786,0.7786,0.7786
32,9,0.83828,0.80902,0.72738,0.75373,0.83828,0.83828,0.83828
33,0,0.84067,0.79398,0.76132,0.77506,0.84067,0.84067,0.84067
33,1,0.8392,0.79868,0.74503,0.76518,0.8392,0.8392,0.8392
33,2,0.83717,0.79959,0.73553,0.75817,0.83717,0.83717,0.83717
33,3,0.83791,0.80034,0.73726,0.75971,0.83791,0.83791,0.83791
33,4,0.83975,0.80468,0.73799,0.7614,0.83975,0.83975,0.83975
33,5,0.84085,0.80029,0.7491,0.76865,0.84085,0.84085,0.84085
33,6,0.83717,0.79942,0.73578,0.75832,0.83717,0.83717,0.83717
33,7,0.83846,0.79942,0.74083,0.76223,0.83846,0.83846,0.83846
