round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
2,0.77602,0.84846,0.55359,0.53335,0.77602,0.77602,0.77602
3,0.8193,0.80424,0.67228,0.70019,0.8193,0.8193,0.8193
4,0.82778,0.80931,0.69373,0.7229,0.82778,0.82778,0.82778
5,0.83036,0.81074,0.70038,0.7296,0.83036,0.83036,0.83036
6,0.83367,0.80243,0.71913,0.74529,0.83367,0.83367,0.83367
7,0.83551,0.80167,0.72653,0.75139,0.83551,0.83551,0.83551
8,0.83386,0.81032,0.7116,0.74008,0.83386,0.83386,0.83386
9,0.83551,0.80605,0.72134,0.74794,0.83551,0.83551,0.83551
10,0.83257,0.81563,0.70309,0.73293,0.83257,0.83257,0.83257
11,0.83367,0.80398,0.7174,0.7441,0.83367,0.83367,0.83367
12,0.83349,0.80607,0.71456,0.74199,0.83349,0.83349,0.83349
13,0.83386,0.80443,0.71752,0.74429,0.83386,0.83386,0.83386
14,0.83293,0.80891,0.71,0.73836,0.83293,0.83293,0.83293
15,0.83441,0.80894,0.71468,0.74263,0.83441,0.83441,0.83441
16,0.83183,0.80942,0.70605,0.73479,0.83183,0.83183,0.83183
17,0.83164,0.81356,0.70198,0.73156,0.83164,0.83164,0.83164
18,0.83072,0.8143,0.69865,0.72843,0.83072,0.83072,0.83072
19,0.83275,0.80563,0.71259,0.74014,0.83275,0.83275,0.83275
20,0.83164,0.80756,0.70716,0.73552,0.83164,0.83164,0.83164
21,0.82759,0.81842,0.68669,0.71687,0.82759,0.82759,0.82759
22,0.83312,0.80683,0.71259,0.74036,0.83312,0.83312,0.83312
23,0.83441,0.8023,0.72184,0.74759,0.83441,0.83441,0.83441
24,0.82999,0.81274,0.69767,0.72725,0.82999,0.82999,0.82999
25,0.82999,0.80709,0.70236,0.73093,0.82999,0.82999,0.82999
26,0.8333,0.80284,0.7174,0.74387,0.8333,0.8333,0.8333
27,0.83293,0.80685,0.71197,0.7398,0.83293,0.83293,0.83293
28,0.83404,0.80582,0.71666,0.7438,0.83404,0.83404,0.83404
29,0.83459,0.80745,0.71678,0.74422,0.83459,0.83459,0.83459
30,0.83514,0.80471,0.72159,0.74788,0.83514,0.83514,0.83514
31,0.82999,0.80938,0.70038,0.7294,0.82999,0.82999,0.82999
32,0.83938,0.80569,0.73528,0.75949,0.83938,0.83938,0.83938
33,0.83017,0.80932,0.701,0.72998,0.83017,0.83017,0.83017
34,0.83809,0.80488,0.7317,0.75639,0.83809,0.83809,0.83809
35,0.83183,0.8086,0.70679,0.73534,0.83183,0.83183,0.83183
36,0.83367,0.80559,0.71567,0.74289,0.83367,0.83367,0.83367
37,0.83478,0.80447,0.72061,0.74698,0.83478,0.83478,0.83478
38,0.83054,0.80864,0.70272,0.73152,0.83054,0.83054,0.83054
39,0.83091,0.80996,0.70272,0.73173,0.83091,0.83091,0.83091
40,0.8322,0.80518,0.71124,0.73883,0.8322,0.8322,0.8322
41,0.8392,0.80436,0.73639,0.76005,0.8392,0.8392,0.8392
42,0.83238,0.80929,0.7079,0.73649,0.83238,0.83238,0.83238
43,0.83993,0.80455,0.73885,0.76205,0.83993,0.83993,0.83993
44,0.83275,0.80815,0.71012,0.73835,0.83275,0.83275,0.83275
45,0.83293,0.8071,0.71173,0.73962,0.83293,0.83293,0.83293
46,0.83072,0.8109,0.70137,0.73057,0.83072,0.83072,0.83072
47,0.83625,0.8046,0.72554,0.75121,0.83625,0.83625,0.83625
48,0.83275,0.81002,0.70839,0.73707,0.83275,0.83275,0.83275
49,0.83017,0.81051,0.70001,0.72921,0.83017,0.83017,0.83017
50,0.83072,0.81865,0.69544,0.72583,0.83072,0.83072,0.83072
