round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,1,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,2,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,3,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,4,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,5,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,6,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,7,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,8,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
1,9,0.75078,0.37539,0.5,0.42883,0.75078,0.75078,0.75078
2,0,0.77804,0.84686,0.55815,0.54137,0.77804,0.77804,0.77804
2,1,0.77712,0.84776,0.55605,0.53769,0.77712,0.77712,0.77712
2,2,0.77694,0.84995,0.55544,0.53655,0.77694,0.77694,0.77694
2,3,0.77639,0.84906,0.55433,0.53463,0.77639,0.77639,0.77639
2,4,0.77639,0.84906,0.55433,0.53463,0.77639,0.77639,0.77639
2,5,0.77399,0.84492,0.54953,0.52624,0.77399,0.77399,0.77399
2,6,0.77786,0.84894,0.55753,0.54023,0.77786,0.77786,0.77786
2,7,0.76754,0.87136,0.53412,0.49717,0.76754,0.76754,0.76754
2,8,0.77399,0.84492,0.54953,0.52624,0.77399,0.77399,0.77399
2,9,0.77325,0.84353,0.54805,0.52363,0.77325,0.77325,0.77325
3,0,0.8193,0.80424,0.67228,0.70019,0.8193,0.8193,0.8193
3,1,0.81949,0.80449,0.67265,0.70061,0.81949,0.81949,0.81949
3,2,0.81894,0.80486,0.6708,0.69865,0.81894,0.81894,0.81894
3,3,0.81967,0.80548,0.67253,0.70057,0.81967,0.81967,0.81967
3,4,0.81912,0.80511,0.67117,0.69907,0.81912,0.81912,0.81912
3,5,0.82022,0.80549,0.67413,0.70229,0.82022,0.82022,0.82022
3,6,0.81967,0.80475,0.67302,0.70103,0.81967,0.81967,0.81967
3,7,0.81894,0.80561,0.67031,0.69818,0.81894,0.81894,0.81894
3,8,0.81912,0.80586,0.67068,0.6986,0.81912,0.81912,0.81912
3,9,0.81912,0.80548,0.67093,0.69884,0.81912,0.81912,0.81912
4,0,0.82851,0.81025,0.6952,0.72448,0.82851,0.82851,0.82851
4,1,0.82759,0.81067,0.69212,0.72148,0.82759,0.82759,0.82759
4,2,0.82796,0.8077,0.69558,0.7245,0.82796,0.82796,0.82796
4,3,0.82796,0.81348,0.69113,0.72084,0.82796,0.82796,0.82796
4,4,0.82796,0.81246,0.69187,0.72146,0.82796,0.82796,0.82796
4,5,0.82759,0.81003,0.69262,0.72189,0.82759,0.82759,0.82759
4,6,0.82796,0.8071,0.69607,0.72489,0.82796,0.82796,0.82796
4,7,0.82796,0.81348,0.69113,0.72084,0.82796,0.82796,0.82796
4,8,0.82815,0.80823,0.6957,0.72469,0.82815,0.82815,0.82815
4,9,0.82796,0.8077,0.69558,0.7245,0.82796,0.82796,0.82796
5,0,0.83109,0.81166,0.70186,0.73116,0.83109,0.83109,0.83109
5,1,0.83017,0.81081,0.69976,0.72901,0.83017,0.83017,0.83017
5,2,0.83091,0.81143,0.70149,0.73077,0.83091,0.83091,0.83091
5,3,0.83146,0.81212,0.7026,0.73194,0.83146,0.83146,0.83146
5,4,0.83146,0.81212,0.7026,0.73194,0.83146,0.83146,0.83146
5,5,0.83036,0.81165,0.69964,0.72902,0.83036,0.83036,0.83036
5,6,0.83146,0.81212,0.7026,0.73194,0.83146,0.83146,0.83146
5,7,0.83017,0.81141,0.69927,0.72862,0.83017,0.83017,0.83017
5,8,0.83017,0.81081,0.69976,0.72901,0.83017,0.83017,0.83017
5,9,0.83017,0.81141,0.69927,0.72862,0.83017,0.83017,0.83017
6,0,0.83349,0.8022,0.71876,0.74492,0.83349,0.83349,0.83349
6,1,0.83386,0.80245,0.71975,0.74582,0.83386,0.83386,0.83386
6,2,0.83312,0.80217,0.71753,0.74385,0.83312,0.83312,0.83312
6,3,0.83349,0.80285,0.71802,0.74441,0.83349,0.83349,0.83349
6,4,0.83349,0.8022,0.71876,0.74492,0.83349,0.83349,0.83349
6,5,0.83386,0.80267,0.7195,0.74566,0.83386,0.83386,0.83386
6,6,0.83367,0.80243,0.71913,0.74529,0.83367,0.83367,0.83367
6,7,0.8333,0.8024,0.7179,0.74421,0.8333,0.8333,0.8333
6,8,0.83349,0.8022,0.71876,0.74492,0.83349,0.83349,0.83349
6,9,0.83367,0.80243,0.71913,0.74529,0.83367,0.83367,0.83367
7,0,0.83607,0.80179,0.72838,0.75295,0.83607,0.83607,0.83607
7,1,0.83551,0.80348,0.72431,0.74993,0.83551,0.83551,0.83551
7,2,0.83496,0.8004,0.72616,0.7508,0.83496,0.83496,0.83496
7,3,0.83551,0.80369,0.72406,0.74977,0.83551,0.83551,0.83551
7,4,0.83607,0.80103,0.72936,0.75358,0.83607,0.83607,0.83607
7,5,0.83533,0.80223,0.72517,0.75039,0.83533,0.83533,0.83533
7,6,0.83514,0.80063,0.72653,0.75116,0.83514,0.83514,0.83514
7,7,0.83533,0.80366,0.72344,0.74924,0.83533,0.83533,0.83533
7,8,0.83588,0.8008,0.729,0.75323,0.83588,0.83588,0.83588
7,9,0.83514,0.80063,0.72653,0.75116,0.83514,0.83514,0.83514
8,0,0.8333,0.8099,0.71024,0.73876,0.8333,0.8333,0.8333
8,1,0.83349,0.80856,0.71209,0.74022,0.83349,0.83349,0.83349
8,2,0.83257,0.80925,0.70852,0.73706,0.83257,0.83257,0.83257
8,3,0.8333,0.81323,0.70728,0.73655,0.8333,0.8333,0.8333
8,4,0.83275,0.80948,0.70889,0.73744,0.83275,0.83275,0.83275
8,5,0.83386,0.81032,0.7116,0.74008,0.83386,0.83386,0.83386
8,6,0.83312,0.80967,0.70987,0.73838,0.83312,0.83312,0.83312
8,7,0.83386,0.81032,0.7116,0.74008,0.83386,0.83386,0.83386
8,8,0.83257,0.80952,0.70827,0.73687,0.83257,0.83257,0.83257
8,9,0.83386,0.81032,0.7116,0.74008,0.83386,0.83386,0.83386
9,0,0.83551,0.80605,0.72134,0.74794,0.83551,0.83551,0.83551
9,1,0.83551,0.8065,0.72085,0.74761,0.83551,0.83551,0.83551
9,2,0.83551,0.80628,0.7211,0.74777,0.83551,0.83551,0.83551
9,3,0.83551,0.80605,0.72134,0.74794,0.83551,0.83551,0.83551
9,4,0.83551,0.8065,0.72085,0.74761,0.83551,0.83551,0.83551
9,5,0.83551,0.8065,0.72085,0.74761,0.83551,0.83551,0.83551
9,6,0.83514,0.80493,0.72135,0.74771,0.83514,0.83514,0.83514
9,7,0.83533,0.80605,0.72073,0.74741,0.83533,0.83533,0.83533
9,8,0.83551,0.80605,0.72134,0.74794,0.83551,0.83551,0.83551
9,9,0.83551,0.80605,0.72134,0.74794,0.83551,0.83551,0.83551
10,0,0.83257,0.81594,0.70284,0.73274,0.83257,0.83257,0.83257
10,1,0.83257,0.81563,0.70309,0.73293,0.83257,0.83257,0.83257
10,2,0.83349,0.81553,0.70592,0.73563,0.83349,0.83349,0.83349
10,3,0.83275,0.81554,0.7037,0.73351,0.83275,0.83275,0.83275
10,4,0.83275,0.81586,0.70346,0.73332,0.83275,0.83275,0.83275
10,5,0.83349,0.81583,0.70568,0.73544,0.83349,0.83349,0.83349
10,6,0.83257,0.81563,0.70309,0.73293,0.83257,0.83257,0.83257
10,7,0.83349,0.81553,0.70592,0.73563,0.83349,0.83349,0.83349
10,8,0.83275,0.81648,0.70296,0.73294,0.83275,0.83275,0.83275
10,9,0.83275,0.81617,0.70321,0.73313,0.83275,0.83275,0.83275
11,0,0.83404,0.80399,0.71863,0.74517,0.83404,0.83404,0.83404
11,1,0.83367,0.80489,0.71641,0.74341,0.83367,0.83367,0.83367
11,2,0.83404,0.80444,0.71814,0.74483,0.83404,0.83404,0.83404
11,3,0.8333,0.80219,0.71814,0.74438,0.8333,0.8333,0.8333
11,4,0.83367,0.80443,0.71691,0.74375,0.83367,0.83367,0.83367
11,5,0.83404,0.80399,0.71863,0.74517,0.83404,0.83404,0.83404
11,6,0.83422,0.80467,0.71851,0.7452,0.83422,0.83422,0.83422
11,7,0.8333,0.80091,0.71962,0.7454,0.8333,0.8333,0.8333
11,8,0.83367,0.80466,0.71666,0.74358,0.83367,0.83367,0.83367
11,9,0.83422,0.80467,0.71851,0.7452,0.83422,0.83422,0.83422
12,0,0.83386,0.80606,0.7158,0.74308,0.83386,0.83386,0.83386
12,1,0.83312,0.80585,0.71358,0.74107,0.83312,0.83312,0.83312
12,2,0.83312,0.80585,0.71358,0.74107,0.83312,0.83312,0.83312
12,3,0.83367,0.8063,0.71493,0.74236,0.83367,0.83367,0.83367
