round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.77768,0.86425,0.55568,0.53654,0.77768,0.77768,0.77768
2,0.81617,0.83863,0.64724,0.67319,0.81617,0.81617,0.81617
3,0.83275,0.80612,0.7121,0.73978,0.83275,0.83275,0.83275
4,0.8333,0.80757,0.71247,0.74038,0.8333,0.8333,0.8333
5,0.83275,0.80948,0.70889,0.73744,0.83275,0.83275,0.83275
6,0.83607,0.80103,0.72936,0.75358,0.83607,0.83607,0.83607
7,0.83846,0.80274,0.7359,0.75925,0.83846,0.83846,0.83846
8,0.83201,0.80645,0.70938,0.73738,0.83201,0.83201,0.83201
9,0.83404,0.80489,0.71765,0.74449,0.83404,0.83404,0.83404
10,0.83146,0.80952,0.70482,0.73364,0.83146,0.83146,0.83146
11,0.83201,0.80569,0.71013,0.73792,0.83201,0.83201,0.83201
12,0.83422,0.80378,0.7195,0.74588,0.83422,0.83422,0.83422
13,0.83607,0.80608,0.72319,0.74954,0.83607,0.83607,0.83607
14,0.83312,0.80283,0.71679,0.74333,0.83312,0.83312,0.83312
15,0.83072,0.81303,0.69964,0.72921,0.83072,0.83072,0.83072
16,0.8333,0.80284,0.7174,0.74387,0.8333,0.8333,0.8333
17,0.82943,0.80957,0.69853,0.72764,0.82943,0.82943,0.82943
18,0.82943,0.80752,0.70026,0.729,0.82943,0.82943,0.82943
19,0.83146,0.80328,0.71074,0.73805,0.83146,0.83146,0.83146
20,0.8322,0.79972,0.71716,0.74303,0.8322,0.8322,0.8322
21,0.83054,0.80536,0.70569,0.73378,0.83054,0.83054,0.83054
22,0.83238,0.80146,0.7158,0.7422,0.83238,0.83238,0.83238
23,0.83514,0.7942,0.73591,0.75705,0.83514,0.83514,0.83514
24,0.83146,0.8028,0.71124,0.7384,0.83146,0.83146,0.83146
25,0.83201,0.80077,0.71531,0.74163,0.83201,0.83201,0.83201
26,0.83275,0.79918,0.71975,0.74515,0.83275,0.83275,0.83275
27,0.83257,0.79534,0.72407,0.74792,0.83257,0.83257,0.83257
28,0.83459,0.80274,0.72196,0.74779,0.83459,0.83459,0.83459
29,0.83293,0.80373,0.71518,0.7421,0.83293,0.83293,0.83293
30,0.83349,0.79835,0.72345,0.74809,0.83349,0.83349,0.83349
31,0.83109,0.80555,0.70729,0.73529,0.83109,0.83109,0.83109
32,0.83367,0.7934,0.73123,0.7532,0.83367,0.83367,0.83367
33,0.82999,0.80627,0.7031,0.7315,0.82999,0.82999,0.82999
34,0.83238,0.79638,0.72197,0.74641,0.83238,0.83238,0.83238
35,0.8298,0.79816,0.71063,0.737,0.8298,0.8298,0.8298
36,0.82907,0.79548,0.71113,0.73692,0.82907,0.82907,0.82907
37,0.82888,0.78324,0.72853,0.74844,0.82888,0.82888,0.82888
38,0.83091,0.79233,0.72198,0.7455,0.83091,0.83091,0.83091
39,0.82907,0.79485,0.71187,0.73745,0.82907,0.82907,0.82907
40,0.83054,0.79051,0.72322,0.74609,0.83054,0.83054,0.83054
41,0.82686,0.77297,0.74372,0.75604,0.82686,0.82686,0.82686
42,0.82999,0.79731,0.71223,0.73825,0.82999,0.82999,0.82999
43,0.83091,0.78249,0.73976,0.75651,0.83091,0.83091,0.83091
44,0.82925,0.79722,0.70977,0.73605,0.82925,0.82925,0.82925
45,0.82888,0.79566,0.71026,0.7362,0.82888,0.82888,0.82888
46,0.82778,0.79853,0.70335,0.73047,0.82778,0.82778,0.82778
47,0.83238,0.79054,0.73061,0.75199,0.83238,0.83238,0.83238
48,0.82778,0.80103,0.70088,0.72859,0.82778,0.82778,0.82778
49,0.82999,0.79709,0.71248,0.73843,0.82999,0.82999,0.82999
50,0.82704,0.79781,0.70163,0.72876,0.82704,0.82704,0.82704
