round,client,train_loss
47,1,0.07167787626385688
47,2,0.13410300463438035
47,3,0.0851279616355896
47,4,0.22162468135356903
47,5,0.05783645436167717
47,6,0.17062240988016128
47,7,0.20751139968633653
47,8,0.08502608686685562
47,9,0.10146206393837928
48,0,0.053038726933300494
48,1,0.07020918130874634
48,2,0.13712681382894515
48,3,0.0855718620121479
48,4,0.22119649201631547
48,5,0.05324149169027805
48,6,0.17053658217191697
48,7,0.21352969855070114
48,8,0.08112560883164406
48,9,0.1004408411681652
49,0,0.054598373780027035
49,1,0.07200521156191826
49,2,0.1317080020904541
49,3,0.08587360829114914
49,4,0.22091210186481475
49,5,0.05066187158226967
49,6,0.17049088478088378
49,7,0.20712949335575104
49,8,0.0824507750570774
49,9,0.09894367828965187
50,0,0.05270103514194489
50,1,0.07037418782711029
50,2,0.13182763159275054
50,3,0.08513926416635513
50,4,0.22096896469593047
50,5,0.050282423943281175
50,6,0.17009412199258805
50,7,0.2056194618344307
50,8,0.08003741949796676
50,9,0.0960997611284256
