round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
18,8,0.53551,0.54208,0.54516,0.52999,0.53551,0.53551,0.53551,2379.0,3462.0,3586.0,1712.0,90.0,1834.0,2046.0,94.0,0.47343,0.48913,2289.0,1628.0,1540.0,1618.0,0.55364,0.58587,0.08021,0.09674
18,9,0.61343,0.57533,0.57048,0.57138,0.61343,0.61343,0.61343,1672.0,1887.0,5161.0,2419.0,57.0,905.0,2975.0,127.0,0.23671,0.30978,1615.0,982.0,2186.0,2292.0,0.36707,0.41336,0.13035,0.10358
19,0,0.53658,0.55363,0.55683,0.5342,0.53658,0.53658,0.53658,2590.0,3661.0,3387.0,1501.0,100.0,1933.0,1947.0,84.0,0.50025,0.54348,2490.0,1728.0,1440.0,1417.0,0.59618,0.63732,0.09594,0.09384
19,1,0.63596,0.59376,0.57742,0.57683,0.63596,0.63596,0.63596,1460.0,1424.0,5624.0,2631.0,40.0,615.0,3265.0,144.0,0.16117,0.21739,1420.0,809.0,2359.0,2487.0,0.31505,0.36345,0.15388,0.14606
19,2,0.65078,0.63412,0.54195,0.49628,0.65078,0.65078,0.65078,540.0,339.0,6709.0,3551.0,9.0,118.0,3762.0,175.0,0.03125,0.04891,531.0,221.0,2947.0,3376.0,0.10629,0.13591,0.07504,0.087
19,3,0.54314,0.54926,0.55288,0.53753,0.54314,0.54314,0.54314,2412.0,3410.0,3638.0,1679.0,93.0,1797.0,2083.0,91.0,0.46506,0.50543,2319.0,1613.0,1555.0,1588.0,0.55576,0.59355,0.0907,0.08812
19,4,0.65078,0.61127,0.58077,0.57688,0.65078,0.65078,0.65078,1297.0,1096.0,5952.0,2794.0,31.0,415.0,3465.0,153.0,0.10974,0.16848,1266.0,681.0,2487.0,2641.0,0.27519,0.32403,0.16545,0.15556
19,5,0.61074,0.57909,0.57805,0.57849,0.61074,0.61074,0.61074,1861.0,2106.0,4942.0,2230.0,65.0,986.0,2894.0,119.0,0.25861,0.35326,1796.0,1120.0,2048.0,2111.0,0.41216,0.45969,0.15354,0.10643
19,6,0.56136,0.55721,0.56149,0.55146,0.56136,0.56136,0.56136,2299.0,3094.0,3954.0,1792.0,87.0,1609.0,2271.0,97.0,0.41732,0.47283,2212.0,1485.0,1683.0,1695.0,0.52254,0.56616,0.10522,0.09334
19,7,0.64781,0.60692,0.57791,0.5738,0.64781,0.64781,0.64781,1287.0,1119.0,5929.0,2804.0,31.0,450.0,3430.0,153.0,0.11836,0.16848,1256.0,669.0,2499.0,2651.0,0.27208,0.32147,0.15373,0.153
19,8,0.65527,0.62696,0.56037,0.53647,0.65527,0.65527,0.65527,830.0,579.0,6469.0,3261.0,19.0,199.0,3681.0,165.0,0.05364,0.10326,811.0,380.0,2788.0,3096.0,0.16834,0.20758,0.1147,0.10432
19,9,0.53811,0.5505,0.55388,0.53454,0.53811,0.53811,0.53811,2509.0,3563.0,3485.0,1582.0,96.0,1885.0,1995.0,88.0,0.48745,0.52174,2413.0,1678.0,1490.0,1494.0,0.57823,0.61761,0.09078,0.09587
20,0,0.58901,0.57432,0.57883,0.57328,0.58901,0.58901,0.58901,2211.0,2698.0,4350.0,1880.0,79.0,1324.0,2556.0,105.0,0.34523,0.42935,2132.0,1374.0,1794.0,1775.0,0.49555,0.54569,0.15032,0.11634
20,1,0.56863,0.56127,0.5657,0.55712,0.56863,0.56863,0.56863,2269.0,2983.0,4065.0,1822.0,83.0,1535.0,2345.0,101.0,0.39813,0.45109,2186.0,1448.0,1720.0,1721.0,0.51364,0.55951,0.11551,0.10842
20,2,0.62654,0.59116,0.58597,0.58729,0.62654,0.62654,0.62654,1772.0,1841.0,5207.0,2319.0,54.0,826.0,3054.0,130.0,0.21654,0.29348,1718.0,1015.0,2153.0,2189.0,0.38629,0.43972,0.16975,0.14625
20,3,0.60068,0.5806,0.58425,0.58095,0.60068,0.60068,0.60068,2137.0,2494.0,4554.0,1954.0,73.0,1197.0,2683.0,111.0,0.3125,0.39674,2064.0,1297.0,1871.0,1843.0,0.47505,0.52828,0.16255,0.13154
20,4,0.5593,0.56225,0.56693,0.55267,0.5593,0.5593,0.5593,2437.0,3255.0,3793.0,1654.0,89.0,1684.0,2196.0,95.0,0.43627,0.4837,2348.0,1571.0,1597.0,1559.0,0.55392,0.60097,0.11765,0.11728
20,5,0.50857,0.55038,0.54982,0.50853,0.50857,0.50857,0.50857,2885.0,4268.0,2780.0,1206.0,117.0,2259.0,1621.0,67.0,0.58465,0.63587,2768.0,2009.0,1159.0,1139.0,0.67519,0.70847,0.09055,0.0726
20,6,0.65302,0.63916,0.54547,0.50257,0.65302,0.65302,0.65302,574.0,348.0,6700.0,3517.0,10.0,119.0,3761.0,174.0,0.03174,0.05435,564.0,229.0,2939.0,3343.0,0.11208,0.14436,0.08034,0.09001
20,7,0.65625,0.62092,0.57617,0.5667,0.65625,0.65625,0.65625,1123.0,861.0,6187.0,2968.0,26.0,317.0,3563.0,158.0,0.0844,0.1413,1097.0,544.0,2624.0,2810.0,0.23194,0.28078,0.14754,0.13947
20,8,0.54969,0.55962,0.5638,0.54546,0.54969,0.54969,0.54969,2524.0,3449.0,3599.0,1567.0,94.0,1796.0,2084.0,90.0,0.46506,0.51087,2430.0,1653.0,1515.0,1477.0,0.5771,0.62196,0.11204,0.11109
20,9,0.53299,0.55865,0.56107,0.53212,0.53299,0.53299,0.53299,2728.0,3839.0,3209.0,1363.0,104.0,2013.0,1867.0,80.0,0.52092,0.56522,2624.0,1826.0,1342.0,1283.0,0.62898,0.67162,0.10806,0.1064
