round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.77086,0.85498,0.54201,0.51229,0.77086,0.77086,0.77086
2,0.79333,0.82886,0.59549,0.60223,0.79333,0.79333,0.79333
3,0.81267,0.79757,0.65725,0.68304,0.81267,0.81267,0.81267
4,0.81838,0.80335,0.67019,0.69784,0.81838,0.81838,0.81838
5,0.81875,0.80574,0.66969,0.69752,0.81875,0.81875,0.81875
6,0.83257,0.80444,0.71321,0.74047,0.83257,0.83257,0.83257
7,0.83588,0.80312,0.72603,0.7513,0.83588,0.83588,0.83588
8,0.82575,0.8124,0.68546,0.71493,0.82575,0.82575,0.82575
9,0.83312,0.80862,0.71086,0.7391,0.83312,0.83312,0.83312
10,0.8217,0.81448,0.67264,0.70151,0.8217,0.8217,0.8217
11,0.83201,0.80937,0.70667,0.73536,0.83201,0.83201,0.83201
12,0.83091,0.80939,0.70322,0.73211,0.83091,0.83091,0.83091
13,0.83422,0.81078,0.71234,0.74083,0.83422,0.83422,0.83422
14,0.82741,0.81277,0.69002,0.71963,0.82741,0.82741,0.82741
15,0.82722,0.81358,0.68891,0.7186,0.82722,0.82722,0.82722
16,0.82667,0.81253,0.68805,0.7176,0.82667,0.82667,0.82667
17,0.82299,0.8174,0.67449,0.70378,0.82299,0.82299,0.82299
18,0.82115,0.81945,0.66832,0.69713,0.82115,0.82115,0.82115
19,0.83128,0.8131,0.70124,0.73078,0.83128,0.83128,0.83128
20,0.82778,0.81941,0.68657,0.71686,0.82778,0.82778,0.82778
21,0.81894,0.82042,0.66191,0.68991,0.81894,0.81894,0.81894
22,0.83036,0.81289,0.69865,0.72823,0.83036,0.83036,0.83036
23,0.83699,0.80678,0.72553,0.75168,0.83699,0.83699,0.83699
24,0.82557,0.81902,0.68065,0.71058,0.82557,0.82557,0.82557
25,0.82686,0.81346,0.68793,0.71758,0.82686,0.82686,0.82686
26,0.8357,0.81104,0.71678,0.74489,0.8357,0.8357,0.8357
27,0.83146,0.81094,0.70359,0.7327,0.83146,0.83146,0.83146
28,0.83699,0.81017,0.72183,0.7492,0.83699,0.83699,0.83699
29,0.83514,0.81325,0.71295,0.74182,0.83514,0.83514,0.83514
30,0.83699,0.81089,0.72109,0.74869,0.83699,0.83699,0.83699
31,0.82667,0.8196,0.68336,0.71351,0.82667,0.82667,0.82667
32,0.8368,0.80467,0.72739,0.75278,0.8368,0.8368,0.8368
33,0.82722,0.81683,0.68669,0.7167,0.82722,0.82722,0.82722
34,0.83662,0.8072,0.72381,0.7503,0.83662,0.83662,0.83662
35,0.8322,0.81186,0.70506,0.73424,0.8322,0.8322,0.8322
36,0.83404,0.81162,0.71098,0.73973,0.83404,0.83404,0.83404
37,0.83588,0.81152,0.7169,0.74509,0.83588,0.83588,0.83588
38,0.83109,0.81508,0.69914,0.72902,0.83109,0.83109,0.83109
39,0.82741,0.81346,0.68953,0.71922,0.82741,0.82741,0.82741
40,0.83349,0.81149,0.70938,0.73823,0.83349,0.83349,0.83349
41,0.83772,0.80423,0.73121,0.75584,0.83772,0.83772,0.83772
42,0.83109,0.81412,0.69988,0.72961,0.83109,0.83109,0.83109
43,0.83791,0.80407,0.73207,0.75651,0.83791,0.83791,0.83791
44,0.83404,0.81272,0.70999,0.73901,0.83404,0.83404,0.83404
45,0.83072,0.81366,0.69914,0.72882,0.83072,0.83072,0.83072
46,0.82649,0.81516,0.68571,0.71549,0.82649,0.82649,0.82649
47,0.83717,0.80722,0.72566,0.75188,0.83717,0.83717,0.83717
48,0.83091,0.81358,0.69976,0.72941,0.83091,0.83091,0.83091
49,0.8252,0.81938,0.67942,0.7093,0.8252,0.8252,0.8252
50,0.82115,0.81854,0.66882,0.69761,0.82115,0.82115,0.82115
