round,client,train_loss
1,0,0.057123958319425586
1,1,0.42005079686641694
1,2,0.4860851615667343
1,3,0.3234198004007339
1,4,0.8046702802181244
1,5,0.20439257323741913
1,6,0.7004639387130738
1,7,0.789354532957077
1,8,0.5590328633785248
1,9,0.6365537285804749
2,0,0.05368908531963825
2,1,0.3585328221321106
2,2,0.44047238528728483
2,3,0.276530721783638
2,4,0.6879756331443787
2,5,0.17893382012844086
2,6,0.5649492621421814
2,7,0.6211792826652527
2,8,0.4758529245853424
2,9,0.5242195010185242
3,0,0.0876467440277338
3,1,0.31575742959976194
3,2,0.4264627814292908
3,3,0.26551216542720796
3,4,0.6519725024700165
3,5,0.21367460936307908
3,6,0.5187266945838929
3,7,0.5458203852176666
3,8,0.42797318696975706
3,9,0.5019079357385635
4,0,0.08286478258669376
4,1,0.30664693713188174
4,2,0.4366209805011749
4,3,0.26003842055797577
4,4,0.6694815933704377
4,5,0.18700620979070665
4,6,0.5082445681095124
4,7,0.5481531500816346
4,8,0.43935130834579467
4,9,0.49855968058109285
5,0,0.11158902831375599
5,1,0.30115013420581815
5,2,0.42081144750118255
5,3,0.270954330265522
5,4,0.6295822560787201
5,5,0.2401445433497429
5,6,0.5000908583402633
5,7,0.5406116485595703
5,8,0.43828663527965545
5,9,0.5152575880289078
6,0,0.07578233107924462
6,1,0.3072832882404327
6,2,0.44492843747138977
6,3,0.25348748117685316
6,4,0.6407535672187805
6,5,0.19262432903051377
6,6,0.5381760478019715
6,7,0.5467800259590149
6,8,0.4373055696487427
6,9,0.48583014607429503
7,0,0.10863441340625286
7,1,0.30458595156669616
7,2,0.42388245165348054
7,3,0.2593447774648666
7,4,0.6451198160648346
7,5,0.1794301226735115
7,6,0.5021294414997101
7,7,0.5675588548183441
7,8,0.42369421720504763
7,9,0.49968976378440855
8,0,0.07789430543780326
8,1,0.29065715372562406
8,2,0.4168307393789291
8,3,0.2562660530209541
8,4,0.6379820883274079
8,5,0.18051635921001435
8,6,0.5016005605459213
8,7,0.5455133616924286
8,8,0.4248469233512878
8,9,0.4983960688114166
9,0,0.11153082363307476
9,1,0.28086749017238616
9,2,0.41141787767410276
9,3,0.26762220561504363
9,4,0.636566799879074
9,5,0.20410554260015487
9,6,0.4971944898366928
9,7,0.5477664530277252
9,8,0.44180150628089904
9,9,0.4987486362457275
10,0,0.07393418923020363
10,1,0.2847199678421021
10,2,0.43365098536014557
10,3,0.2445737451314926
10,4,0.6360476195812226
10,5,0.17896718531847
10,6,0.5344772338867188
10,7,0.5395118296146393
10,8,0.42266311347484586
10,9,0.4793573319911957
11,0,0.06885262057185174
11,1,0.2784668982028961
11,2,0.4152238994836807
11,3,0.26395580023527143
11,4,0.6298985362052918
11,5,0.19156501293182374
11,6,0.48993819057941435
11,7,0.5619986057281494
11,8,0.41714338958263397
11,9,0.4703736871480942
12,0,0.09540112130343914
12,1,0.2775548130273819
12,2,0.4244110226631165
12,3,0.2571064531803131
12,4,0.6242685914039612
12,5,0.20212553441524506
12,6,0.4825394719839096
12,7,0.5316784232854843
12,8,0.4170813918113708
12,9,0.4662698805332184
13,0,0.059291134029626845
13,1,0.3250133603811264
13,2,0.3964469969272614
13,3,0.24389074891805648
13,4,0.6212761044502259
13,5,0.21266876310110092
13,6,0.5099308043718338
13,7,0.5858859896659852
13,8,0.40706957280635836
13,9,0.48564502596855164
14,0,0.047797277197241785
14,1,0.2761431932449341
14,2,0.3897886574268341
14,3,0.237614606320858
14,4,0.6233468294143677
14,5,0.18573252856731415
14,6,0.4898158997297287
14,7,0.6296596646308898
14,8,0.4159976661205292
14,9,0.48007379174232484
15,0,0.07623033039271832
15,1,0.2677601486444473
15,2,0.38628577888011933
15,3,0.25343625992536545
15,4,0.6055143654346467
15,5,0.16935123652219772
15,6,0.47343708872795104
15,7,0.5685768902301789
15,8,0.4262120544910431
15,9,0.47609005570411683
16,0,0.06390421204268933
16,1,0.2869526445865631
16,2,0.37949748039245607
16,3,0.23469585925340652
16,4,0.5996649324893951
16,5,0.17257421165704728
16,6,0.48376541435718534
16,7,0.5477788031101227
16,8,0.4020891100168228
16,9,0.46165841817855835
17,0,0.08031540811061859
17,1,0.3009257525205612
17,2,0.39692998826503756
17,3,0.25427682101726534
17,4,0.6021361589431763
17,5,0.17492003738880157
17,6,0.4619320809841156
17,7,0.5188587456941605
17,8,0.4102467745542526
17,9,0.44507630467414855
18,0,0.11343528404831886
18,1,0.2640333116054535
18,2,0.3925647258758545
18,3,0.23465780913829803
18,4,0.5957738399505615
18,5,0.17661556154489516
18,6,0.4550275981426239
18,7,0.524277138710022
18,8,0.3967623323202133
18,9,0.44289677739143374
19,0,0.06432901285588741
19,1,0.2772657752037048
19,2,0.36794271767139436
19,3,0.2252693623304367
19,4,0.5939054250717163
19,5,0.16605770885944365
