round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,1,0.83448,0.75838,0.71468,0.732,0.83448,0.83448,0.83448
1,8,0.80184,0.77551,0.69058,0.71243,0.80184,0.80184,0.80184
2,4,0.81797,0.77568,0.72881,0.74602,0.81797,0.81797,0.81797
2,5,0.82028,0.73175,0.66427,0.68568,0.82028,0.82028,0.82028
3,4,0.82719,0.78844,0.74342,0.76051,0.82719,0.82719,0.82719
3,7,0.81336,0.79954,0.69888,0.72395,0.81336,0.81336,0.81336
4,1,0.82989,0.74791,0.7235,0.7342,0.82989,0.82989,0.82989
4,2,0.85977,0.81583,0.76515,0.78547,0.85977,0.85977,0.85977
5,0,0.8,0.77839,0.65238,0.67466,0.8,0.8,0.8
5,4,0.8318,0.79395,0.75212,0.76845,0.8318,0.8318,0.8318
6,1,0.82989,0.74791,0.7235,0.7342,0.82989,0.82989,0.82989
6,8,0.80184,0.76263,0.7086,0.72631,0.80184,0.80184,0.80184
7,4,0.8318,0.79395,0.75212,0.76845,0.8318,0.8318,0.8318
7,5,0.81797,0.72387,0.69107,0.70442,0.81797,0.81797,0.81797
8,0,0.81149,0.77625,0.69174,0.71513,0.81149,0.81149,0.81149
8,9,0.81797,0.7903,0.69918,0.72427,0.81797,0.81797,0.81797
9,1,0.82759,0.74397,0.72203,0.73176,0.82759,0.82759,0.82759
9,4,0.8341,0.79406,0.76203,0.77531,0.8341,0.8341,0.8341
10,6,0.81336,0.77528,0.65667,0.68191,0.81336,0.81336,0.81336
10,9,0.82258,0.78143,0.7281,0.74719,0.82258,0.82258,0.82258
11,2,0.86667,0.81889,0.79067,0.80322,0.86667,0.86667,0.86667
11,4,0.83641,0.79937,0.76082,0.77627,0.83641,0.83641,0.83641
12,3,0.77701,0.73481,0.62283,0.63727,0.77701,0.77701,0.77701
12,4,0.8341,0.79531,0.75925,0.77386,0.8341,0.8341,0.8341
13,3,0.77241,0.714,0.63084,0.64592,0.77241,0.77241,0.77241
13,4,0.8341,0.79406,0.76203,0.77531,0.8341,0.8341,0.8341
14,6,0.83641,0.8024,0.71133,0.73915,0.83641,0.83641,0.83641
14,9,0.82719,0.78881,0.73409,0.75376,0.82719,0.82719,0.82719
15,0,0.81149,0.77399,0.69461,0.71741,0.81149,0.81149,0.81149
15,9,0.82488,0.78433,0.73253,0.75136,0.82488,0.82488,0.82488
16,0,0.81379,0.77935,0.69616,0.71974,0.81379,0.81379,0.81379
16,9,0.8318,0.79283,0.7458,0.76369,0.8318,0.8318,0.8318
17,4,0.8341,0.79531,0.75925,0.77386,0.8341,0.8341,0.8341
17,7,0.82028,0.79439,0.72456,0.74662,0.82028,0.82028,0.82028
18,2,0.86667,0.81889,0.79067,0.80322,0.86667,0.86667,0.86667
18,5,0.82488,0.73593,0.70352,0.71695,0.82488,0.82488,0.82488
19,0,0.81379,0.77709,0.69903,0.72196,0.81379,0.81379,0.81379
19,4,0.8341,0.79531,0.75925,0.77386,0.8341,0.8341,0.8341
20,4,0.83871,0.80205,0.76516,0.78014,0.83871,0.83871,0.83871
20,6,0.8341,0.79648,0.70982,0.73666,0.8341,0.8341,0.8341
21,4,0.83871,0.80205,0.76516,0.78014,0.83871,0.83871,0.83871
21,5,0.8341,0.75274,0.71339,0.72935,0.8341,0.8341,0.8341
22,5,0.83871,0.76011,0.72438,0.7393,0.83871,0.83871,0.83871
22,9,0.8341,0.79721,0.74736,0.76611,0.8341,0.8341,0.8341
23,0,0.81379,0.77709,0.69903,0.72196,0.81379,0.81379,0.81379
23,4,0.84101,0.8047,0.76951,0.78398,0.84101,0.84101,0.84101
24,1,0.82989,0.74791,0.7235,0.7342,0.82989,0.82989,0.82989
24,2,0.86667,0.82052,0.78716,0.80169,0.86667,0.86667,0.86667
25,0,0.81379,0.77709,0.69903,0.72196,0.81379,0.81379,0.81379
25,5,0.83871,0.75936,0.72841,0.74167,0.83871,0.83871,0.83871
26,0,0.81609,0.78014,0.70346,0.72647,0.81609,0.81609,0.81609
26,2,0.86207,0.81176,0.78418,0.79644,0.86207,0.86207,0.86207
27,5,0.84101,0.76293,0.73391,0.7465,0.84101,0.84101,0.84101
27,7,0.82949,0.80294,0.74398,0.7645,0.82949,0.82949,0.82949
28,0,0.81609,0.78014,0.70346,0.72647,0.81609,0.81609,0.81609
28,9,0.84101,0.80708,0.75777,0.77663,0.84101,0.84101,0.84101
29,0,0.81839,0.78315,0.70788,0.73094,0.81839,0.81839,0.81839
29,9,0.84562,0.81421,0.76375,0.78311,0.84562,0.84562,0.84562
30,4,0.83871,0.80352,0.76238,0.7787,0.83871,0.83871,0.83871
30,5,0.83871,0.75936,0.72841,0.74167,0.83871,0.83871,0.83871
31,0,0.81839,0.78315,0.70788,0.73094,0.81839,0.81839,0.81839
31,1,0.82759,0.74397,0.72203,0.73176,0.82759,0.82759,0.82759
32,2,0.86207,0.81327,0.78067,0.79485,0.86207,0.86207,0.86207
32,4,0.84101,0.8047,0.76951,0.78398,0.84101,0.84101,0.84101
33,6,0.85023,0.83333,0.72701,0.75903,0.85023,0.85023,0.85023
33,8,0.80184,0.76133,0.71117,0.72812,0.80184,0.80184,0.80184
34,1,0.83218,0.75194,0.72496,0.73665,0.83218,0.83218,0.83218
34,7,0.84101,0.81767,0.76237,0.78258,0.84101,0.84101,0.84101
35,5,0.84332,0.76645,0.7394,0.75129,0.84332,0.84332,0.84332
35,6,0.84332,0.81435,0.72247,0.75129,0.84332,0.84332,0.84332
36,5,0.84101,0.76371,0.72987,0.7442,0.84101,0.84101,0.84101
36,6,0.85023,0.82954,0.7303,0.7612,0.85023,0.85023,0.85023
37,3,0.78161,0.72974,0.64823,0.6659,0.78161,0.78161,0.78161
37,7,0.84101,0.81569,0.76499,0.78398,0.84101,0.84101,0.84101
38,4,0.84332,0.81036,0.7683,0.78502,0.84332,0.84332,0.84332
38,7,0.84101,0.81767,0.76237,0.78258,0.84101,0.84101,0.84101
39,4,0.84101,0.8047,0.76951,0.78398,0.84101,0.84101,0.84101
39,7,0.84332,0.82014,0.76657,0.78642,0.84332,0.84332,0.84332
40,3,0.78851,0.73758,0.66685,0.68544,0.78851,0.78851,0.78851
40,9,0.84332,0.80974,0.76219,0.78063,0.84332,0.84332,0.84332
41,6,0.84562,0.82049,0.72398,0.75385,0.84562,0.84562,0.84562
41,9,0.84332,0.81359,0.75646,0.77754,0.84332,0.84332,0.84332
42,2,0.86667,0.82229,0.78366,0.80012,0.86667,0.86667,0.86667
42,6,0.84332,0.81435,0.72247,0.75129,0.84332,0.84332,0.84332
43,2,0.87126,0.82967,0.79015,0.80701,0.87126,0.87126,0.87126
43,6,0.84793,0.82329,0.72879,0.7586,0.84793,0.84793,0.84793
44,6,0.84332,0.81435,0.72247,0.75129,0.84332,0.84332,0.84332
44,9,0.85023,0.82344,0.76687,0.7881,0.85023,0.85023,0.85023
45,5,0.83871,0.75936,0.72841,0.74167,0.83871,0.83871,0.83871
45,8,0.80415,0.76426,0.71534,0.73216,0.80415,0.80415,0.80415
46,2,0.87126,0.82967,0.79015,0.80701,0.87126,0.87126,0.87126
46,6,0.84332,0.81435,0.72247,0.75129,0.84332,0.84332,0.84332
47,4,0.84562,0.81295,0.77265,0.78888,0.84562,0.84562,0.84562
47,6,0.84793,0.82003,0.73208,0.76073,0.84793,0.84793,0.84793
48,1,0.83678,0.76029,0.72788,0.74161,0.83678,0.83678,0.83678
48,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
49,2,0.87126,0.82967,0.79015,0.80701,0.87126,0.87126,0.87126
49,8,0.80415,0.76426,0.71534,0.73216,0.80415,0.80415,0.80415
50,4,0.84562,0.81295,0.77265,0.78888,0.84562,0.84562,0.84562
50,9,0.84793,0.81681,0.76817,0.78708,0.84793,0.84793,0.84793
