round,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0.78633,0.82869,0.57922,0.57704,0.78633,0.78633,0.78633
2,0.79978,0.82387,0.61213,0.62647,0.79978,0.79978,0.79978
3,0.81986,0.80763,0.67166,0.69983,0.81986,0.81986,0.81986
4,0.82465,0.8128,0.68201,0.71138,0.82465,0.82465,0.82465
5,0.82465,0.81546,0.68028,0.70983,0.82465,0.82465,0.82465
6,0.83533,0.80719,0.71949,0.74656,0.83533,0.83533,0.83533
7,0.83717,0.80452,0.72887,0.75398,0.83717,0.83717,0.83717
8,0.82667,0.81613,0.68558,0.71547,0.82667,0.82667,0.82667
9,0.83551,0.81031,0.7169,0.74487,0.83551,0.83551,0.83551
10,0.82317,0.81892,0.67412,0.70351,0.82317,0.82317,0.82317
11,0.83514,0.81061,0.71542,0.7436,0.83514,0.83514,0.83514
12,0.83201,0.81222,0.7042,0.73348,0.83201,0.83201,0.83201
13,0.83533,0.81008,0.71653,0.7445,0.83533,0.83533,0.83533
14,0.82815,0.81371,0.6915,0.72124,0.82815,0.82815,0.82815
15,0.82778,0.81428,0.69002,0.71982,0.82778,0.82778,0.82778
16,0.82778,0.81569,0.68903,0.71898,0.82778,0.82778,0.82778
17,0.82354,0.81982,0.67461,0.70413,0.82354,0.82354,0.82354
18,0.82188,0.82132,0.66931,0.69838,0.82188,0.82188,0.82188
19,0.83164,0.81265,0.70272,0.73213,0.83164,0.83164,0.83164
20,0.82593,0.81445,0.6846,0.71426,0.82593,0.82593,0.82593
21,0.81894,0.82092,0.66167,0.68965,0.81894,0.81894,0.81894
22,0.83054,0.8128,0.69927,0.72882,0.83054,0.83054,0.83054
23,0.83662,0.80654,0.72455,0.75079,0.83662,0.83662,0.83662
24,0.82299,0.81656,0.67498,0.70424,0.82299,0.82299,0.82299
25,0.82704,0.81476,0.68756,0.71735,0.82704,0.82704,0.82704
26,0.83625,0.80879,0.72085,0.74806,0.83625,0.83625,0.83625
27,0.83164,0.81326,0.70223,0.73175,0.83164,0.83164,0.83164
28,0.83533,0.80909,0.71752,0.74519,0.83533,0.83533,0.83533
29,0.83201,0.8091,0.70692,0.73554,0.83201,0.83201,0.83201
30,0.83625,0.80927,0.72035,0.74772,0.83625,0.83625,0.83625
31,0.82501,0.81792,0.67979,0.70955,0.82501,0.82501,0.82501
32,0.83754,0.80725,0.72689,0.75293,0.83754,0.83754,0.83754
33,0.8252,0.81617,0.68139,0.71108,0.8252,0.8252,0.8252
34,0.83643,0.80742,0.72294,0.7496,0.83643,0.83643,0.83643
35,0.83054,0.81218,0.69976,0.72921,0.83054,0.83054,0.83054
36,0.83072,0.80748,0.70433,0.73286,0.83072,0.83072,0.83072
37,0.8333,0.80782,0.71222,0.7402,0.8333,0.8333,0.8333
38,0.83109,0.81738,0.69741,0.72763,0.83109,0.83109,0.83109
39,0.82833,0.81568,0.69064,0.72061,0.82833,0.82833,0.82833
40,0.83128,0.81014,0.70371,0.73269,0.83128,0.83128,0.83128
41,0.83809,0.80606,0.73022,0.75545,0.83809,0.83809,0.83809
42,0.82962,0.81556,0.69446,0.72445,0.82962,0.82962,0.82962
43,0.83864,0.80634,0.73182,0.75683,0.83864,0.83864,0.83864
44,0.83091,0.80967,0.70297,0.73192,0.83091,0.83091,0.83091
45,0.83128,0.81761,0.69778,0.72803,0.83128,0.83128,0.83128
46,0.82575,0.81687,0.6825,0.71232,0.82575,0.82575,0.82575
47,0.83699,0.80678,0.72553,0.75168,0.83699,0.83699,0.83699
48,0.82943,0.81601,0.6936,0.72364,0.82943,0.82943,0.82943
49,0.82225,0.8152,0.67375,0.70278,0.82225,0.82225,0.82225
50,0.82022,0.81826,0.66648,0.69496,0.82022,0.82022,0.82022
