round,client,train_loss
1,0,441.9006779943194
1,1,477.0623642240252
1,2,414.18652667999265
1,3,457.75641164779665
1,4,470.113750907353
1,5,469.6922572817121
1,6,414.13374502999443
1,7,488.94848339898243
1,8,493.25118372780935
1,9,422.32160694258556
2,0,13.331795631136213
2,1,18.730963979448592
2,2,14.595196826117379
2,3,14.817575441087996
2,4,15.311062117985317
2,5,16.68817878450666
2,6,15.561957543236868
2,7,14.107810640335083
2,8,19.073296049663
2,9,15.98392162322998
3,0,13.802054398400443
3,1,10.222550133296421
3,2,13.950404827935355
3,3,11.662150716781616
3,4,11.53628637450082
3,5,15.61794957433428
3,6,12.297399663925171
3,7,11.350739213398525
3,8,13.746653781618392
3,9,15.487647451673235
4,0,11.854154000963483
4,1,12.325984355381557
4,2,18.41834295817784
4,3,16.23049478530884
4,4,10.632039819444929
4,5,11.977838386808124
4,6,13.138236577170236
4,7,11.346862609045846
4,8,9.59836380822318
4,9,10.116639927455358
5,0,13.66409023148673
5,1,15.305815287998744
5,2,13.469858489717756
5,3,12.151396587916784
5,4,9.344133036477226
5,5,14.700477620533535
5,6,10.36020176070077
5,7,10.751044859204974
5,8,10.458899579729353
5,9,8.660604987825666
6,0,15.920838703427997
6,1,10.766929524285453
6,2,12.43383505003793
6,3,9.033229460035052
6,4,8.00237101486751
6,5,10.043826879773821
6,6,12.847941739218575
6,7,11.7703140939985
6,8,8.983591849463327
6,9,14.151059068952287
7,0,20.536216381617955
7,1,12.248198870250157
7,2,12.62544082232884
7,3,11.030255031585693
7,4,10.689547688620431
7,5,11.149619122913906
7,6,12.106256450925555
7,7,8.353881924492972
7,8,12.582865313121252
7,9,19.952317653383528
8,0,9.522309861864363
8,1,9.09500652040754
8,2,7.989478261130197
8,3,11.622103766032629
8,4,10.366863652638026
8,5,11.011982733862741
8,6,10.762037863050189
8,7,9.062070570673262
8,8,11.781489889962332
8,9,8.584631749561854
9,0,11.612213012150356
9,1,17.39443122318813
9,2,11.61132240976606
9,3,11.043382869447981
9,4,9.596435614994594
9,5,10.270164496558053
9,6,11.820927129473006
9,7,10.75450121334621
9,8,14.019255784579686
9,9,7.157393993650164
10,0,10.756224996703011
10,1,9.703778859547207
10,2,9.189433901650565
10,3,13.533549261093139
10,4,10.569395194734845
10,5,11.438483442578997
10,6,16.839708757400512
10,7,12.54223724773952
10,8,8.934943083354405
10,9,8.421379327774048
11,0,9.69186017853873
11,1,13.88137698173523
11,2,14.898770795549666
11,3,12.444996724809918
11,4,11.601309633255005
11,5,11.536554479599
11,6,7.85631970678057
11,7,12.16906293460301
11,8,9.573871258326939
11,9,9.782124287741524
12,0,12.997033517701285
12,1,9.158656873021807
12,2,8.315674553598676
12,3,10.062735421316964
12,4,9.346157039914813
12,5,8.616776357378278
12,6,7.840579870768956
12,7,12.39303319113595
12,8,12.964128368241447
12,9,6.254242822102138
13,0,8.218358618872506
13,1,7.440616580418178
13,2,8.326052597590856
13,3,10.431812402180263
13,4,8.49476547581809
13,5,9.816734024456569
13,6,8.517701963015964
13,7,12.138658516747611
13,8,11.025693941116334
13,9,13.24689940725054
14,0,10.620092902864728
14,1,9.029139365468707
14,2,11.521353329930987
14,3,11.561937846456255
14,4,13.45951531614576
14,5,11.320591296468463
14,6,9.240212845802308
14,7,14.408243574414934
14,8,8.630107385771614
14,9,8.567776206561497
15,0,9.688330902372087
15,1,13.184147698538643
15,2,6.439031672477722
15,3,8.135968664714268
15,4,11.601353192329407
15,5,8.300362871374404
15,6,10.635021110943386
15,7,10.279198125430517
15,8,10.989910636629377
15,9,10.045530564444405
16,0,9.561372017860412
16,1,8.947777942248754
16,2,7.534940116746085
16,3,8.711129358836583
16,4,8.78182213306427
16,5,11.174478214127676
16,6,8.148085137775967
16,7,7.88773489339011
16,8,16.24764884540013
16,9,9.714808692250934
17,0,12.05738912309919
17,1,10.366450837680272
17,2,8.354960489273072
17,3,12.676594741003854
17,4,8.366085055896214
17,5,6.974224400520325
17,6,7.7856737920216155
17,7,12.615256190299988
17,8,9.624749316487993
17,9,8.804410365649632
18,0,9.538344883918763
18,1,11.252937616620745
18,2,12.094752250398908
18,3,15.985946382795062
18,4,7.272293489319938
18,5,11.539929747581482
18,6,12.503799533843994
18,7,8.011685068266733
18,8,8.945812164034162
18,9,12.107430149827685
19,0,13.47071270261492
19,1,10.926052277428763
19,2,9.913053689684187
19,3,18.61109515258244
19,4,7.399756751741681
19,5,11.129644594873701
19,6,13.635017132759094
19,7,8.677166199684143
19,8,10.982175530706133
19,9,10.282805170331683
20,0,10.210291395868573
20,1,9.004966585976737
20,2,5.915162537779127
20,3,4.77711934362139
20,4,8.552344799041748
20,5,9.325504565238953
20,6,8.14180154800415
20,7,5.42073221887861
20,8,9.696627947262355
20,9,6.420538713250841
