round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.13725,0.06863,0.5,0.12069,0.13725,0.13725,0.13725
1,1,0.52744,0.51522,0.5151,0.51508,0.52744,0.52744,0.52744
1,2,0.61739,0.3087,0.5,0.38172,0.61739,0.61739,0.61739
1,3,0.52213,0.51671,0.51656,0.51639,0.52213,0.52213,0.52213
1,4,0.47546,0.51096,0.50823,0.4554,0.47546,0.47546,0.47546
1,5,0.74501,0.50588,0.50565,0.50571,0.74501,0.74501,0.74501
1,6,0.61702,0.48148,0.49676,0.41395,0.61702,0.61702,0.61702
1,7,0.7135,0.35675,0.5,0.4164,0.7135,0.7135,0.7135
1,8,0.42837,0.21419,0.5,0.2999,0.42837,0.42837,0.42837
1,9,0.91192,0.45596,0.5,0.47696,0.91192,0.91192,0.91192
2,0,0.86275,0.68878,0.56006,0.57348,0.86275,0.86275,0.86275
2,1,0.53314,0.52266,0.52265,0.52265,0.53314,0.53314,0.53314
2,2,0.61739,0.3087,0.5,0.38172,0.61739,0.61739,0.61739
2,3,0.51419,0.51335,0.51345,0.5128,0.51419,0.51419,0.51419
2,4,0.49509,0.48416,0.48433,0.48408,0.49509,0.49509,0.49509
2,5,0.7525,0.50901,0.50822,0.50832,0.7525,0.7525,0.7525
2,6,0.54965,0.52276,0.52334,0.5227,0.54965,0.54965,0.54965
2,7,0.61846,0.53023,0.52978,0.52997,0.61846,0.61846,0.61846
2,8,0.55494,0.53894,0.53707,0.53607,0.55494,0.55494,0.55494
2,9,0.90933,0.45584,0.49858,0.47626,0.90933,0.90933,0.90933
3,0,0.86275,0.68878,0.56006,0.57348,0.86275,0.86275,0.86275
3,1,0.53386,0.5227,0.52262,0.52265,0.53386,0.53386,0.53386
3,2,0.52609,0.48818,0.48872,0.48765,0.52609,0.52609,0.52609
3,3,0.51873,0.51578,0.51582,0.51576,0.51873,0.51873,0.51873
3,4,0.49182,0.48461,0.48454,0.48454,0.49182,0.49182,0.49182
3,5,0.69651,0.51005,0.5133,0.50752,0.69651,0.69651,0.69651
3,6,0.5461,0.51535,0.51553,0.51538,0.5461,0.5461,0.5461
3,7,0.58953,0.51435,0.51527,0.51413,0.58953,0.58953,0.58953
3,8,0.53825,0.53409,0.53468,0.53344,0.53825,0.53825,0.53825
